as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2025-12-31,Artisan International Small Mid Fund Investor,04314H808,ARTJX,12/09/2025,12/10/2025,12/10/2025,0.075709,0.137000,0.857628
2025-12-31,Artisan International Value Fund Advisor,04314H667,APDKX,11/25/2025,11/26/2025,11/26/2025,,0.139633,2.725068
2025-12-31,Artisan International Value Fund Advisor,04314H667,APDKX,12/29/2025,12/30/2025,12/30/2025,0.312696,,
2025-12-31,Artisan International Value Fund Institutional,04314H857,APHKX,11/25/2025,11/26/2025,11/26/2025,,0.139633,2.725068
2025-12-31,Artisan International Value Fund Institutional,04314H857,APHKX,12/29/2025,12/30/2025,12/30/2025,0.326276,,
2025-12-31,Artisan International Value Fund Investor,04314H881,ARTKX,11/25/2025,11/26/2025,11/26/2025,,0.139633,2.725068
2025-12-31,Artisan International Value Fund Investor,04314H881,ARTKX,12/29/2025,12/30/2025,12/30/2025,0.293401,,
2025-12-31,Artisan Mid Cap Fund Advisor,04314H659,APDMX,12/09/2025,12/10/2025,12/10/2025,,,6.328279
2025-12-31,Artisan Mid Cap Fund Institutional,04314H600,APHMX,12/09/2025,12/10/2025,12/10/2025,,,6.328279
2025-12-31,Artisan Mid Cap Fund Investor,04314H303,ARTMX,12/09/2025,12/10/2025,12/10/2025,,,6.328279
2025-12-31,Artisan Mid Cap Value Fund Advisor,04314H642,APDQX,12/09/2025,12/10/2025,12/10/2025,0.235524,,0.858912
2025-12-31,Artisan Mid Cap Value Fund Institutional,04314H774,APHQX,12/09/2025,12/10/2025,12/10/2025,0.250712,,0.858912
2025-12-31,Artisan Mid Cap Value Fund Investor,04314H709,ARTQX,12/09/2025,12/10/2025,12/10/2025,0.214863,,0.858912
2025-12-31,Artisan Select Equity Fund Advisor,04314H469,APDNX,12/09/2025,12/10/2025,12/10/2025,0.065013,0.108708,0.442970
2025-12-31,Artisan Select Equity Fund Institutional,04314H451,APHNX,12/09/2025,12/10/2025,12/10/2025,0.066541,0.108708,0.442970
2025-12-31,Artisan Select Equity Fund Investor,04314H477,ARTNX,12/09/2025,12/10/2025,12/10/2025,0.041619,0.108708,0.442970
2025-12-31,Artisan Small Cap Fund Advisor,04314H550,APDSX,12/09/2025,12/10/2025,12/10/2025,,,2.911898
2025-12-31,Artisan Small Cap Fund Institutional,04314H758,APHSX,12/09/2025,12/10/2025,12/10/2025,,,2.911898
2025-12-31,Artisan Small Cap Fund Investor,04314H105,ARTSX,12/09/2025,12/10/2025,12/10/2025,,,2.911898
2025-12-31,Artisan Sustainable Emerging Markets Fund Advisor,04314H279,APDEX,12/09/2025,12/10/2025,12/10/2025,0.392180,,
2025-12-31,Artisan Sustainable Emerging Markets Fund Institutional,04314H865,APHEX,12/09/2025,12/10/2025,12/10/2025,0.396371,,
2025-12-31,Artisan Sustainable Emerging Markets Fund Investor,04314H832,ARTZX,12/09/2025,12/10/2025,12/10/2025,0.369790,,
2025-12-31,Artisan Value Fund Advisor,04314H634,APDLX,12/09/2025,12/10/2025,12/10/2025,0.254767,0.093462,1.663197
2025-12-31,Artisan Value Fund Institutional,04314H790,APHLX,12/09/2025,12/10/2025,12/10/2025,0.263458,0.093462,1.663197
2025-12-31,Artisan Value Fund Investor,04314H873,ARTLX,12/09/2025,12/10/2025,12/10/2025,0.238863,0.093462,1.663197
2025-12-31,Artisan Value Income Fund Advisor,04314H295,APDWX,12/29/2025,12/30/2025,12/30/2025,0.053697,,
2025-12-31,Artisan Value Income Fund Institutional,04314H287,APHWX,12/29/2025,12/30/2025,12/30/2025,0.055118,,
2025-12-31,Artisan Value Income Fund Investor,04314H311,APFWX,12/29/2025,12/30/2025,12/30/2025,0.050972,,
