as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-12-31,Artisan Value Income Fund Advisor,04314H295,APDWX,12/27/2024,12/30/2024,12/30/2024,0.052461,,
2024-12-31,Artisan International Fund Institutional,04314H402,APHIX,12/09/2024,12/10/2024,12/10/2024,0.290341,0.456695,2.067175
2024-12-31,Artisan International Small Mid Fund Institutional,04314H576,APHJX,12/09/2024,12/10/2024,12/10/2024,0.024055,0.103481,0.04852
2024-12-31,Artisan Mid Cap Value Fund Institutional,04314H774,APHQX,12/09/2024,12/10/2024,12/10/2024,0.116475,,0.57721
2024-12-31,Artisan Select Equity Fund Institutional,04314H451,APHNX,12/09/2024,12/10/2024,12/10/2024,0.0399,0.049125,0.130972
2024-12-31,Artisan Sustainable Emerging Markets Fund Institutional,04314H865,APHEX,12/09/2024,12/10/2024,12/10/2024,0.213115,,
2024-12-31,Artisan Value Fund Institutional,04314H790,APHLX,12/09/2024,12/10/2024,12/10/2024,0.223418,0.075031,0.816755
2024-12-31,Artisan International Explorer Fund Institutional,04314H246,ARHBX,11/25/2024,11/26/2024,11/26/2024,,0.083282,0.107434
2024-12-31,Artisan Focus Fund Institutional,04314H493,APHTX,12/09/2024,12/10/2024,12/10/2024,0.014636,2.784848,
2024-12-31,Artisan Global Equity Fund Institutional,04314H584,APHHX,12/09/2024,12/10/2024,12/10/2024,0.210773,0.749306,1.251984
2024-12-31,Artisan Global Opportunities Fund Institutional,04314H782,APHRX,12/09/2024,12/10/2024,12/10/2024,,0.423087,3.493994
2024-12-31,Artisan Global Value Fund Institutional,04314H741,APHGX,12/09/2024,12/10/2024,12/10/2024,0.296752,0.037433,0.908232
2024-12-31,Artisan Emerging Markets Debt Opportunities Fund Institutiona,04314H352,APHOX,12/09/2024,12/10/2024,12/10/2024,,0.052179,
2024-12-31,Artisan Emerging Markets Debt Opportunities Fund Institutiona,04314H352,APHOX,12/27/2024,12/30/2024,12/30/2024,0.0641,,
2024-12-31,Artisan Global Unconstrained Fund Institutional,04314H329,APHPX,12/09/2024,12/10/2024,12/10/2024,,0.017247,
2024-12-31,Artisan Global Unconstrained Fund Institutional,04314H329,APHPX,12/27/2024,12/30/2024,12/30/2024,0.041692,,
2024-12-31,Artisan International Value Fund Institutional,04314H857,APHKX,11/25/2024,11/26/2024,11/26/2024,,,1.205898
2024-12-31,Artisan International Value Fund Institutional,04314H857,APHKX,12/27/2024,12/30/2024,12/30/2024,0.341141,,
2024-12-31,Artisan Value Income Fund Institutional,04314H287,APHWX,12/27/2024,12/30/2024,12/30/2024,0.053831,,
