as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2023-12-31,Vanguard Wellesley Income Fund Investor Shares,921938106,VWINX,12/15/2023,12/18/2023,12/19/2023,0.244700,,0.329576
2023-12-31,Vanguard Wellesley Income Fund Admiral Shares,921938205,VWIAX,12/15/2023,12/18/2023,12/19/2023,0.602800,,0.798379
2023-12-31,Vanguard Cash Reserves Federal Money Market Fund Admiral Shares,922906508,VMRXX,12/27/2023,12/28/2023,12/29/2023,,0.000006,
2023-12-31,Vanguard 500 Index Fund Investor Shares,922908108,VFINX,12/18/2023,12/19/2023,12/20/2023,1.714700,,
2023-12-31,Vanguard 500 Index Fund Admiral Shares,922908710,VFIAX,12/18/2023,12/19/2023,12/20/2023,1.806000,,
2023-12-31,Vanguard S&P 500 ETF,922908363,VOO,12/21/2023,12/20/2023,12/26/2023,1.801100,,
2023-12-31,Vanguard 500 Index Fund Institutional Select Shares,922908348,VFFSX,12/18/2023,12/19/2023,12/20/2023,0.962000,,
2023-12-31,Vanguard Municipal Money Market Fund,922907506,VMSXX,12/27/2023,12/28/2023,12/29/2023,,0.000002,0.000009
2023-12-31,Vanguard International Value Fund,921939203,VTRIX,12/14/2023,12/15/2023,12/18/2023,1.122900,,
2023-12-31,Vanguard Small-Cap Index Fund Investor Shares,922908702,NAESX,12/19/2023,12/20/2023,12/21/2023,0.487800,,
2023-12-31,Vanguard Small-Cap Index Fund Admiral Shares,922908686,VSMAX,12/19/2023,12/20/2023,12/21/2023,0.516000,,
2023-12-31,Vanguard Small-Cap Index Fund Institutional Shares,922908876,VSCIX,12/19/2023,12/20/2023,12/21/2023,0.518200,,
2023-12-31,Vanguard Small-Cap ETF,922908751,VB,12/22/2023,12/21/2023,12/27/2023,1.076900,,
2023-12-31,Vanguard Small-Cap Index Fund Institutional Plus Shares,922908397,VSCPX,12/19/2023,12/20/2023,12/21/2023,1.502200,,
2023-12-31,Vanguard Energy Fund Investor Shares,921908109,VGENX,12/26/2023,12/27/2023,12/28/2023,1.864200,,1.225627
2023-12-31,Vanguard Energy Fund Admiral Shares,921908802,VGELX,12/26/2023,12/27/2023,12/28/2023,3.550700,,2.300896
2023-12-31,Vanguard Health Care Fund Investor Shares,921908307,VGHCX,12/26/2023,12/27/2023,12/28/2023,1.672800,0.342409,6.237671
2023-12-31,Vanguard Health Care Fund Admiral Shares,921908885,VGHAX,12/26/2023,12/27/2023,12/28/2023,0.738200,0.144430,2.631089
2023-12-31,Vanguard Global Capital Cycles Fund,921908208,VGPMX,12/26/2023,12/27/2023,12/28/2023,0.388000,,
2023-12-31,Vanguard STAR Fund,921909107,VGSTX,12/26/2023,12/27/2023,12/28/2023,0.386200,0.123932,0.718506
2023-12-31,Vanguard Dividend Growth Fund,921908604,VDIGX,12/26/2023,12/27/2023,12/28/2023,0.336000,,0.224422
2023-12-31,Vanguard PRIMECAP Fund Investor Shares,921936100,VPMCX,12/18/2023,12/19/2023,12/20/2023,1.658500,0.054735,9.094359
2023-12-31,Vanguard PRIMECAP Fund Admiral Shares,921936209,VPMAX,12/18/2023,12/19/2023,12/20/2023,1.829700,0.056732,9.426195
2023-12-31,Vanguard California Municipal Money Market Fund,922021209,VCTXX,12/27/2023,12/28/2023,12/29/2023,,0.000023,0.000036
2023-12-31,Vanguard Equity Income Fund Investor Shares,921921102,VEIPX,12/15/2023,12/18/2023,12/19/2023,0.386500,,1.985631
2023-12-31,Vanguard Equity Income Fund Admiral Shares,921921300,VEIRX,12/15/2023,12/18/2023,12/19/2023,0.829000,,4.161736
2023-12-31,Vanguard Pacific Stock Index Fund Investor Shares,922042106,VPACX,12/14/2023,12/15/2023,12/18/2023,0.242000,,
2023-12-31,Vanguard Pacific Stock Index Fund Institutional Shares,922042403,VPKIX,12/14/2023,12/15/2023,12/18/2023,0.246000,,
2023-12-31,Vanguard Pacific Stock Index Fund Admiral Shares,922042700,VPADX,12/14/2023,12/15/2023,12/18/2023,1.603400,,
2023-12-31,Vanguard FTSE Pacific ETF,922042866,VPL,12/19/2023,12/18/2023,12/21/2023,1.299500,,
2023-12-31,Vanguard Windsor II Fund Investor Shares,922018205,VWNFX,12/18/2023,12/19/2023,12/20/2023,0.382000,0.349979,1.137324
2023-12-31,Vanguard Windsor II Fund Admiral Shares,922018304,VWNAX,12/18/2023,12/19/2023,12/20/2023,0.707800,0.620977,2.017983
2023-12-31,Vanguard European Stock Index Fund Investor Shares,922042205,VEURX,12/14/2023,12/15/2023,12/18/2023,0.233600,,
2023-12-31,Vanguard European Stock Index Fund Institutional Shares,922042502,VESIX,12/14/2023,12/15/2023,12/18/2023,0.243800,,
2023-12-31,Vanguard European Stock Index Fund Admiral Shares,922042809,VEUSX,12/14/2023,12/15/2023,12/18/2023,0.568100,,
2023-12-31,Vanguard FTSE Europe ETF,922042874,VGK,12/19/2023,12/18/2023,12/21/2023,0.457100,,
2023-12-31,Vanguard European Stock Index Fund Institutional Plus Shares,922042627,VEUPX,12/14/2023,12/15/2023,12/18/2023,1.093100,,
2023-12-31,Vanguard International Growth Fund Investor Shares,921910204,VWIGX,12/14/2023,12/15/2023,12/18/2023,0.322700,,0.261532
2023-12-31,Vanguard International Growth Fund Admiral Shares,921910501,VWILX,12/14/2023,12/15/2023,12/18/2023,1.124800,,0.832319
2023-12-31,Vanguard Total Stock Market Index Fund Investor Shares,922908306,VTSMX,12/19/2023,12/20/2023,12/21/2023,0.457400,,
2023-12-31,Vanguard Total Stock Market Index Fund Admiral Shares,922908728,VTSAX,12/19/2023,12/20/2023,12/21/2023,0.484900,,
2023-12-31,Vanguard Total Stock Market Index Fund Institutional Shares,922908801,VITSX,12/19/2023,12/20/2023,12/21/2023,0.487700,,
2023-12-31,Vanguard Total Stock Market ETF,922908769,VTI,12/22/2023,12/21/2023,12/27/2023,1.001700,,
2023-12-31,Vanguard Total Stock Market Index Fund Institutional Select Shares,922908330,VSTSX,12/19/2023,12/20/2023,12/21/2023,0.960000,,
2023-12-31,Vanguard Total Stock Market Index Fund Institutional Plus Shares,922908355,VSMPX,12/19/2023,12/20/2023,12/21/2023,0.914700,,
2023-12-31,Vanguard Growth and Income Fund Investor Shares,921913109,VQNPX,12/18/2023,12/19/2023,12/20/2023,0.321900,,4.092319
2023-12-31,Vanguard Growth and Income Fund Admiral Shares,921913208,VGIAX,12/18/2023,12/19/2023,12/20/2023,0.569600,,6.681319
2023-12-31,Vanguard Institutional Index Fund Institutional Shares,922040100,VINIX,12/26/2023,12/27/2023,12/28/2023,1.628400,0.005241,4.614465
2023-12-31,Vanguard Institutional Index Fund Institutional Plus Shares,922040209,VIIIX,12/26/2023,12/27/2023,12/28/2023,1.641900,0.005241,4.614581
2023-12-31,Vanguard Extended Market Index Fund Investor Shares,922908207,VEXMX,12/18/2023,12/19/2023,12/20/2023,0.482500,,
2023-12-31,Vanguard Extended Market Index Fund Admiral Shares,922908694,VEXAX,12/18/2023,12/19/2023,12/20/2023,0.513400,,
2023-12-31,Vanguard Extended Market Index Fund Institutional Shares,922908884,VIEIX,12/18/2023,12/19/2023,12/20/2023,0.515800,,
2023-12-31,Vanguard Extended Market ETF,922908652,VXF,12/21/2023,12/20/2023,12/26/2023,0.676800,,
2023-12-31,Vanguard Extended Market Index Fund Institutional Plus Shares,922908371,VEMPX,12/18/2023,12/19/2023,12/20/2023,1.279000,,
2023-12-31,Vanguard Extended Market Index Fund Institutional Select Shares,922908322,VSEMX,12/18/2023,12/19/2023,12/20/2023,0.836800,,
2023-12-31,Vanguard Tax-Managed Capital Appreciation Fund Institutional Shares,921943601,VTCIX,12/19/2023,12/20/2023,12/21/2023,0.460900,,
2023-12-31,Vanguard Tax-Managed Capital Appreciation Fund Admiral Shares,921943866,VTCLX,12/19/2023,12/20/2023,12/21/2023,0.910600,,
2023-12-31,Vanguard Capital Opportunity Fund Investor Shares,922038302,VHCOX,12/18/2023,12/19/2023,12/20/2023,0.543900,0.037237,1.230123
2023-12-31,Vanguard Capital Opportunity Fund Admiral Shares,922038500,VHCAX,12/18/2023,12/19/2023,12/20/2023,1.369600,0.085982,2.840403
2023-12-31,Vanguard Total International Stock Index Fund Investor Shares,921909602,VGTSX,12/14/2023,12/15/2023,12/18/2023,0.268000,,
2023-12-31,Vanguard Total International Stock Index Fund Admiral Shares,921909818,VTIAX,12/14/2023,12/15/2023,12/18/2023,0.452500,,
2023-12-31,Vanguard Total International Stock Index Fund Institutional Shares,921909784,VTSNX,12/14/2023,12/15/2023,12/18/2023,1.818400,,
2023-12-31,Vanguard Total International Stock Index Fund Institutional Plus Shares,921909776,VTPSX,12/14/2023,12/15/2023,12/18/2023,1.821800,,
2023-12-31,Vanguard Total International Stock Index Fund Institutional Select Shares,921909743,VTISX,12/14/2023,12/15/2023,12/18/2023,1.926500,,
2023-12-31,Vanguard Total International Stock ETF,921909768,VXUS,12/19/2023,12/18/2023,12/21/2023,0.847100,,
2023-12-31,Vanguard Strategic Equity Fund,922038104,VSEQX,12/18/2023,12/19/2023,12/20/2023,0.518000,0.162662,1.420251
2023-12-31,Vanguard Tax-Managed Small-Cap Fund Admiral Shares,921943403,VTMSX,12/26/2023,12/27/2023,12/28/2023,0.455100,,
2023-12-31,Vanguard Tax-Managed Small-Cap Fund Institutional Shares,921943502,VTSIX,12/26/2023,12/27/2023,12/28/2023,0.461800,,
2023-12-31,Vanguard Inflation-Protected Securities Fund Investor Shares,922031869,VIPSX,12/20/2023,12/21/2023,12/22/2023,0.226400,,
2023-12-31,Vanguard Inflation-Protected Securities Fund Institutional Shares,922031745,VIPIX,12/20/2023,12/21/2023,12/22/2023,0.183900,,
2023-12-31,Vanguard Inflation-Protected Securities Fund Admiral Shares,922031737,VAIPX,12/20/2023,12/21/2023,12/22/2023,0.449800,,
2023-12-31,Vanguard LifeStrategy Growth Fund,921909503,VASGX,12/26/2023,12/27/2023,12/28/2023,0.585800,0.011543,0.263663
2023-12-31,Vanguard International Explorer Fund,921946208,VINEX,12/14/2023,12/15/2023,12/18/2023,0.420900,,
2023-12-31,Vanguard Developed Markets Index Fund Admiral Shares,921943809,VTMGX,12/14/2023,12/15/2023,12/18/2023,0.195400,,
2023-12-31,Vanguard Developed Markets Index Fund Institutional Shares,921943882,VTMNX,12/14/2023,12/15/2023,12/18/2023,0.196200,,
2023-12-31,Vanguard FTSE Developed Markets ETF,921943858,VEA,12/19/2023,12/18/2023,12/21/2023,0.609700,,
2023-12-31,Vanguard Global Equity Fund,922038203,VHGEX,12/18/2023,12/19/2023,12/20/2023,0.374000,,
2023-12-31,Vanguard FTSE Social Index Fund Institutional Shares,921910402,VFTNX,12/14/2023,12/15/2023,12/18/2023,0.118700,,
2023-12-31,Vanguard FTSE Social Index Fund Admiral Shares,921910717,VFTAX,12/14/2023,12/15/2023,12/18/2023,0.162300,,
2023-12-31,Vanguard Mid-Cap Growth Fund,921946307,VMGRX,12/18/2023,12/19/2023,12/20/2023,0.090900,,
2023-12-31,Vanguard Large-Cap Index Fund Investor Shares,922908587,VLACX,12/19/2023,12/20/2023,12/21/2023,0.341100,,
2023-12-31,Vanguard Large-Cap Index Fund Institutional Shares,922908561,VLISX,12/19/2023,12/20/2023,12/21/2023,1.890500,,
2023-12-31,Vanguard Large-Cap ETF,922908637,VV,12/22/2023,12/21/2023,12/27/2023,0.909600,,
2023-12-31,Vanguard Large-Cap Index Fund Admiral Shares,922908579,VLCAX,12/19/2023,12/20/2023,12/21/2023,0.456800,,
2023-12-31,Vanguard Institutional Intermediate-Term Bond Fund,922020854,VIITX,12/20/2023,12/21/2023,12/22/2023,0.075900,,
2023-12-31,Vanguard Institutional Short-Term Bond Fund,922020862,VISTX,12/20/2023,12/21/2023,12/22/2023,0.054300,,
2023-12-31,Vanguard U.S. Multifactor Fund Admiral Shares,921935888,VFMFX,12/19/2023,12/20/2023,12/21/2023,0.174700,,
2023-12-31,Vanguard Commodity Strategy Fund Admiral Shares,921939708,VCMDX,12/18/2023,12/19/2023,12/20/2023,0.616600,,
2023-12-31,Vanguard Emerging Markets Stock Index Fund Institutional Shares,922042601,VEMIX,12/14/2023,12/15/2023,12/18/2023,0.545600,,
2023-12-31,Vanguard Emerging Markets Stock Index Fund Investor Shares,922042304,VEIEX,12/14/2023,12/15/2023,12/18/2023,0.534800,,
2023-12-31,Vanguard FTSE Emerging Markets ETF,922042858,VWO,12/19/2023,12/18/2023,12/21/2023,0.864900,,
2023-12-31,Vanguard Emerging Markets Index Fund Institutional Plus Shares,922042650,VEMRX,12/14/2023,12/15/2023,12/18/2023,1.819600,,
2023-12-31,Vanguard Emerging Markets Stock Index Fund Admiral Shares,922042841,VEMAX,12/14/2023,12/15/2023,12/18/2023,0.714300,,
2023-12-31,Vanguard Dividend Appreciation ETF,921908844,VIG,12/22/2023,12/21/2023,12/27/2023,0.915600,,
2023-12-31,Vanguard Dividend Appreciation Index Fund Admiral Shares,921908828,VDADX,12/19/2023,12/20/2023,12/21/2023,0.246400,,
2023-12-31,Vanguard Diversified Equity Fund,921939401,VDEQX,12/26/2023,12/27/2023,12/28/2023,0.403100,0.260152,1.379375
2023-12-31,Vanguard Strategic Small-Cap Equity Fund,922038609,VSTCX,12/18/2023,12/19/2023,12/20/2023,0.435300,,0.499211
2023-12-31,Vanguard High Dividend Yield ETF,921946406,VYM,12/19/2023,12/18/2023,12/21/2023,1.099500,,
2023-12-31,Vanguard High Dividend Yield Index Fund Admiral Shares,921946786,VHYAX,12/14/2023,12/15/2023,12/18/2023,0.329900,,
2023-12-31,Vanguard Total World Stock Index Fund Institutional Shares,922042759,VTWIX,12/14/2023,12/15/2023,12/18/2023,1.630500,,
2023-12-31,Vanguard Total World Stock ETF,922042742,VT,12/19/2023,12/18/2023,12/21/2023,0.800800,,
2023-12-31,Vanguard Total World Stock Index Fund Admiral Shares,922042619,VTWAX,12/14/2023,12/15/2023,12/18/2023,0.281200,,
2023-12-31,Vanguard LifeStrategy Income Fund,921909206,VASIX,12/26/2023,12/27/2023,12/28/2023,0.215100,,
2023-12-31,Vanguard LifeStrategy Conservative Growth Fund,921909305,VSCGX,12/26/2023,12/27/2023,12/28/2023,0.262100,0.002655,0.467861
2023-12-31,Vanguard Global ex-U.S. Real Estate Index Fund Admiral Shares,922042668,VGRLX,12/14/2023,12/15/2023,12/18/2023,0.964000,,
2023-12-31,Vanguard Global ex-U.S. Real Estate Index Fund Institutional Shares,922042684,VGRNX,12/14/2023,12/15/2023,12/18/2023,3.225300,,
2023-12-31,Vanguard Global ex-U.S. Real Estate ETF,922042676,VNQI,12/19/2023,12/18/2023,12/21/2023,1.591400,,
2023-12-31,Vanguard Emerging Markets Select Stock Fund,921939500,VMMSX,12/14/2023,12/15/2023,12/18/2023,0.629400,,
2023-12-31,Vanguard FTSE All-World ex-US Index Fund Admiral Shares,921937736,VFWAX,12/14/2023,12/15/2023,12/18/2023,0.520900,,
2023-12-31,Vanguard FTSE All-World ex-US Index Fund Institutional Shares,922042783,VFWSX,12/14/2023,12/15/2023,12/18/2023,1.658800,,
2023-12-31,Vanguard FTSE All-World ex-US ETF,922042775,VEU,12/19/2023,12/18/2023,12/21/2023,0.843000,,
2023-12-31,Vanguard FTSE All-World ex-US Index Fund Institutional Plus Shares,922042635,VFWPX,12/14/2023,12/15/2023,12/18/2023,1.761900,,
2023-12-31,Vanguard Mega Cap Index Fund Institutional Shares,921910857,VMCTX,12/19/2023,12/20/2023,12/21/2023,1.334500,,
2023-12-31,Vanguard Mega Cap ETF,921910873,MGC,12/22/2023,12/21/2023,12/27/2023,0.673700,,
2023-12-31,Vanguard Mid-Cap Growth Index Fund Investor Shares,922908546,VMGIX,12/19/2023,12/20/2023,12/21/2023,0.197200,,
2023-12-31,Vanguard Mid-Cap Growth ETF,922908538,VOT,12/22/2023,12/21/2023,12/27/2023,0.557600,,
2023-12-31,Vanguard Mid-Cap Growth Index Fund Admiral Shares,921937728,VMGMX,12/19/2023,12/20/2023,12/21/2023,0.240100,,
2023-12-31,Vanguard Mid-Cap Value Index Fund Investor Shares,922908520,VMVIX,12/19/2023,12/20/2023,12/21/2023,0.422500,,
2023-12-31,Vanguard Mid-Cap Value ETF,922908512,VOE,12/22/2023,12/21/2023,12/27/2023,1.114200,,
2023-12-31,Vanguard Mid-Cap Value Index Fund Admiral Shares,921937694,VMVAX,12/19/2023,12/20/2023,12/21/2023,0.577100,,
2023-12-31,Vanguard Mega Cap Growth Index Fund Institutional Shares,921910782,VMGAX,12/19/2023,12/20/2023,12/21/2023,0.861400,,
2023-12-31,Vanguard Mega Cap Growth ETF,921910816,MGK,12/22/2023,12/21/2023,12/27/2023,0.429300,,
2023-12-31,Vanguard Mega Cap Value Index Fund Institutional Shares,921910824,VMVLX,12/19/2023,12/20/2023,12/21/2023,1.529300,,
2023-12-31,Vanguard Mega Cap Value ETF,921910840,MGV,12/22/2023,12/21/2023,12/27/2023,0.769000,,
2023-12-31,Vanguard Mid-Cap Index Fund Investor Shares,922908843,VIMSX,12/19/2023,12/20/2023,12/21/2023,0.303900,,
2023-12-31,Vanguard Mid-Cap Index Fund Institutional Shares,922908835,VMCIX,12/19/2023,12/20/2023,12/21/2023,0.323800,,
2023-12-31,Vanguard Mid-Cap ETF,922908629,VO,12/22/2023,12/21/2023,12/27/2023,1.183400,,
2023-12-31,Vanguard Mid-Cap Index Fund Institutional Plus Shares,922908389,VMCPX,12/19/2023,12/20/2023,12/21/2023,1.603900,,
2023-12-31,Vanguard Mid-Cap Index Fund Admiral Shares,922908645,VIMAX,12/19/2023,12/20/2023,12/21/2023,1.459100,,
2023-12-31,Vanguard Small-Cap Value Index Fund Investor Shares,922908793,VISVX,12/19/2023,12/20/2023,12/21/2023,0.264300,,
2023-12-31,Vanguard Small-Cap Value Index Fund Institutional Shares,922908785,VSIIX,12/19/2023,12/20/2023,12/21/2023,0.278100,,
2023-12-31,Vanguard Small-Cap Value ETF,922908611,VBR,12/22/2023,12/21/2023,12/27/2023,1.153800,,
2023-12-31,Vanguard Small-Cap Value Index Fund Admiral Shares,921937686,VSIAX,12/19/2023,12/20/2023,12/21/2023,0.495700,,
2023-12-31,Vanguard Small-Cap Growth Index Fund Investor Shares,922908827,VISGX,12/19/2023,12/20/2023,12/21/2023,0.155200,,
2023-12-31,Vanguard Small-Cap Growth Index Fund Institutional Shares,922908819,VSGIX,12/19/2023,12/20/2023,12/21/2023,0.175600,,
2023-12-31,Vanguard Small-Cap Growth ETF,922908595,VBK,12/22/2023,12/21/2023,12/27/2023,0.618700,,
2023-12-31,Vanguard Small-Cap Growth Index Fund Admiral Shares,921937710,VSGAX,12/19/2023,12/20/2023,12/21/2023,0.217400,,
2023-12-31,Vanguard Institutional Total Stock Market Index Fund Institutional Shares,922040308,VITNX,12/19/2023,12/20/2023,12/21/2023,0.355200,0.134755,0.533759
2023-12-31,Vanguard Institutional Total Stock Market Index Fund Institutional Plus Shares,922040407,VITPX,12/19/2023,12/20/2023,12/21/2023,0.355100,0.134706,0.533565
2023-12-31,Vanguard LifeStrategy Moderate Growth Fund,921909404,VSMGX,12/26/2023,12/27/2023,12/28/2023,0.505600,0.011882,0.410859
2023-12-31,Vanguard Selected Value Fund,921946109,VASVX,12/18/2023,12/19/2023,12/20/2023,0.493600,0.170371,1.732736
2023-12-31,Vanguard Emerging Markets Government Bond Index Fund Admiral Shares,921946802,VGAVX,12/20/2023,12/21/2023,12/22/2023,0.076500,,
2023-12-31,Vanguard Emerging Markets Government Bond Index Fund Institutional Shares,921946703,VGIVX,12/20/2023,12/21/2023,12/22/2023,0.122900,,
2023-12-31,Vanguard Emerging Markets Government Bond ETF,921946885,VWOB,12/4/2023,12/1/2023,12/6/2023,0.281300,,
2023-12-31,Vanguard Emerging Markets Government Bond ETF,921946885,VWOB,12/26/2023,12/22/2023,12/28/2023,0.303700,,
2023-12-31,Vanguard Global Minimum Volatility Fund Admiral Shares,921946869,VMNVX,12/14/2023,12/15/2023,12/18/2023,0.881200,,
2023-12-31,Vanguard Global Minimum Volatility Fund Investor Shares,921946877,VMVFX,12/14/2023,12/15/2023,12/18/2023,0.429700,,
2023-12-31,Vanguard PRIMECAP Core Fund,921921508,VPCCX,12/18/2023,12/19/2023,12/20/2023,0.397900,0.017151,1.402245
2023-12-31,Vanguard Extended Duration Treasury ETF,921910709,EDV,12/26/2023,12/22/2023,12/28/2023,0.737000,,
2023-12-31,Vanguard Extended Duration Treasury Index Fund Institutional Shares,921910881,VEDTX,12/20/2023,12/21/2023,12/22/2023,0.222600,,
2023-12-31,Vanguard Extended Duration Treasury Index Fund Institutional Plus Shares,921910808,VEDIX,12/20/2023,12/21/2023,12/22/2023,0.561000,,
2023-12-31,Vanguard Core Bond Fund Investor Shares,922020847,VCORX,12/20/2023,12/21/2023,12/22/2023,0.038200,,
2023-12-31,Vanguard Core Bond Fund Admiral Shares,922020839,VCOBX,12/20/2023,12/21/2023,12/22/2023,0.077500,,
2023-12-31,Vanguard Emerging Markets Bond Fund Investor Shares,922020821,VEMBX,12/20/2023,12/21/2023,12/22/2023,0.101400,,
2023-12-31,Vanguard Emerging Markets Bond Fund Admiral Shares,922020813,VEGBX,12/20/2023,12/21/2023,12/22/2023,0.238300,,
2023-12-31,Vanguard Ultra-Short-Term Bond Fund Admiral Shares,922031711,VUSFX,12/20/2023,12/21/2023,12/22/2023,0.089100,,
2023-12-31,Vanguard Ultra-Short-Term Bond Fund Investor Shares,922031729,VUBFX,12/20/2023,12/21/2023,12/22/2023,0.043900,,
2023-12-31,Vanguard Global Wellesley Income Fund Investor Shares,921910758,VGWIX,12/14/2023,12/15/2023,12/18/2023,0.183300,,
2023-12-31,Vanguard Global Wellesley Income Fund Admiral Shares,921910741,VGYAX,12/14/2023,12/15/2023,12/18/2023,0.237200,,
2023-12-31,Vanguard International High Dividend Yield Index Fund Admiral Shares,921946828,VIHAX,12/14/2023,12/15/2023,12/18/2023,0.419000,,
2023-12-31,Vanguard International High Dividend Yield ETF,921946794,VYMI,12/19/2023,12/18/2023,12/21/2023,0.864400,,
2023-12-31,Vanguard Global Wellington Fund Investor Shares,921910774,VGWLX,12/14/2023,12/15/2023,12/18/2023,0.178800,,0.010465
2023-12-31,Vanguard Global Wellington Fund Admiral Shares,921910766,VGWAX,12/14/2023,12/15/2023,12/18/2023,0.233500,,0.013085
2023-12-31,Vanguard FTSE All-World ex-US Small-Cap Index Fund Institutional Shares,922042726,VFSNX,12/14/2023,12/15/2023,12/18/2023,3.905900,,
2023-12-31,Vanguard FTSE All-World ex-US Small-Cap Index Fund Admiral Shares,922042593,VFSAX,12/14/2023,12/15/2023,12/18/2023,0.501300,,
2023-12-31,Vanguard FTSE All-World ex-US Small-Cap ETF,922042718,VSS,12/19/2023,12/18/2023,12/21/2023,2.053400,,
2023-12-31,Vanguard S&P 500 Value Index Fund Institutional Shares,921932802,VSPVX,12/18/2023,12/19/2023,12/20/2023,1.962900,,
2023-12-31,Vanguard S&P 500 Value ETF,921932703,VOOV,12/21/2023,12/20/2023,12/26/2023,0.888400,,
2023-12-31,Vanguard S&P 500 Growth Index Fund Institutional Shares,921932604,VSPGX,12/18/2023,12/19/2023,12/20/2023,2.098300,,
2023-12-31,Vanguard S&P 500 Growth ETF,921932505,VOOG,12/21/2023,12/20/2023,12/26/2023,0.911700,,
2023-12-31,Vanguard S&P Mid-Cap 400 Index Fund Institutional Shares,921932877,VSPMX,12/18/2023,12/19/2023,12/20/2023,1.784600,,
2023-12-31,Vanguard S&P Mid-Cap 400 ETF,921932885,IVOO,12/21/2023,12/20/2023,12/26/2023,0.444200,,
2023-12-31,Vanguard S&P Mid-Cap 400 Growth Index Fund Institutional Shares,921932851,VMFGX,12/18/2023,12/19/2023,12/20/2023,4.751200,,
2023-12-31,Vanguard S&P Mid-Cap 400 Growth ETF,921932869,IVOG,12/21/2023,12/20/2023,12/26/2023,1.126700,,
2023-12-31,Vanguard S&P Mid-Cap 400 Value Index Fund Institutional Shares,921932836,VMFVX,12/18/2023,12/19/2023,12/20/2023,5.576800,,
2023-12-31,Vanguard S&P Mid-Cap 400 Value ETF,921932844,IVOV,12/21/2023,12/20/2023,12/26/2023,1.329400,,
2023-12-31,Vanguard S&P Small-Cap 600 Index Fund Institutional Shares,921932810,VSMSX,12/18/2023,12/19/2023,12/20/2023,5.939400,,
2023-12-31,Vanguard S&P Small-Cap 600 ETF,921932828,VIOO,12/21/2023,12/20/2023,12/26/2023,1.459200,,
2023-12-31,Vanguard S&P Small-Cap 600 Value Index Fund Institutional Shares,921932760,VSMVX,12/18/2023,12/19/2023,12/20/2023,2.874100,,
2023-12-31,Vanguard S&P Small-Cap 600 Value ETF,921932778,VIOV,12/21/2023,12/20/2023,12/26/2023,0.674700,,
2023-12-31,Vanguard S&P Small-Cap 600 Growth ETF,921932794,VIOG,12/21/2023,12/20/2023,12/26/2023,0.406400,,
2023-12-31,Vanguard Short-Term Inflation-Protected Securities Index Fund Admiral Shares,922020706,VTAPX,12/20/2023,12/21/2023,12/22/2023,0.318800,,
