as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2021-12-31,Vanguard Long-Term Treasury Index Fund Institutional Shares,92206C839,VLGIX,12/21/2021,12/22/2021,12/23/2021,0.058400,,
2021-12-31,Vanguard Long-Term Treasury Index Fund Admiral Shares,92206C821,VLGSX,12/21/2021,12/22/2021,12/23/2021,0.045500,,
2021-12-31,Vanguard Short-Term Corporate Bond Index Fund Institutional Shares,92206C508,VSTBX,12/21/2021,12/22/2021,12/23/2021,0.033000,,0.060700
2021-12-31,Vanguard Short-Term Corporate Bond Index Fund Admiral Shares,92206C607,VSCSX,12/21/2021,12/22/2021,12/23/2021,0.026700,,0.049600
2021-12-31,Vanguard Intermediate-Term Corporate Bond Index Fund Institutional Shares,92206C862,VICBX,12/21/2021,12/22/2021,12/23/2021,0.058100,0.014800,0.183400
2021-12-31,Vanguard Intermediate-Term Corporate Bond Index Fund Admiral Shares,92206C854,VICSX,12/21/2021,12/22/2021,12/23/2021,0.046800,0.011900,0.148500
2021-12-31,Vanguard Long-Term Corporate Bond Index Fund Institutional Shares,92206C797,VLCIX,12/21/2021,12/22/2021,12/23/2021,0.092100,,
2021-12-31,Vanguard Long-Term Corporate Bond Index Fund Admiral Shares,92206C789,VLTCX,12/21/2021,12/22/2021,12/23/2021,0.073800,,
2021-12-31,Vanguard Long-Term Corporate Bond ETF,92206C813,VCLT,12/2/2021,12/1/2021,12/6/2021,0.260700,,
2021-12-31,Vanguard Long-Term Corporate Bond ETF,92206C813,VCLT,12/27/2021,12/23/2021,12/29/2021,0.277000,,
2021-12-31,Vanguard Mortgage-Backed Securities Index Fund Institutional Shares,92206C763,VMBIX,12/21/2021,12/22/2021,12/23/2021,0.029000,,
2021-12-31,Vanguard Mortgage-Backed Securities Index Fund Admiral Shares,92206C755,VMBSX,12/21/2021,12/22/2021,12/23/2021,0.021000,,
2021-12-31,Vanguard Explorer Value Fund,92206C748,VEVFX,12/14/2021,12/15/2021,12/16/2021,0.352000,0.143700,1.385600
2021-12-31,Vanguard Target Retirement 2060 Fund,92202E839,VTTSX,12/28/2021,12/29/2021,12/30/2021,0.935800,0.331100,1.455000
2021-12-31,Vanguard Target Retirement 2065 Fund,92202E680,VLXVX,12/28/2021,12/29/2021,12/30/2021,0.534500,0.028200,0.043200
2021-12-31,Vanguard Russell 1000 Index Fund Institutional Shares,92206C722,VRNIX,12/14/2021,12/15/2021,12/16/2021,1.509400,,
2021-12-31,Vanguard Russell 1000 ETF,92206C730,VONE,12/17/2021,12/16/2021,12/21/2021,0.776200,,
2021-12-31,Vanguard Russell 1000 Value Index Fund Institutional Shares,92206C698,VRVIX,12/14/2021,12/15/2021,12/16/2021,1.457400,,
2021-12-31,Vanguard Russell 1000 Growth Index Fund Institutional Shares,92206C672,VRGWX,12/14/2021,12/15/2021,12/16/2021,0.973000,,
2021-12-31,Vanguard Russell 2000 Index Fund Institutional Shares,92206C656,VRTIX,12/14/2021,12/15/2021,12/16/2021,1.829400,,
2021-12-31,Vanguard Russell 2000 ETF,92206C664,VTWO,12/17/2021,12/16/2021,12/21/2021,0.474500,,
2021-12-31,Vanguard Russell 2000 Value Index Fund Institutional Shares,92206C631,VRTVX,12/14/2021,12/15/2021,12/16/2021,2.145700,,
2021-12-31,Vanguard Russell 2000 Value ETF,92206C649,VTWV,12/17/2021,12/16/2021,12/21/2021,1.066900,,
2021-12-31,Vanguard Russell 2000 Growth Index Fund Institutional Shares,92206C615,VRTGX,12/14/2021,12/15/2021,12/16/2021,1.252500,,
2021-12-31,Vanguard Russell 2000 Growth ETF,92206C623,VTWG,12/17/2021,12/16/2021,12/21/2021,0.624300,,
2021-12-31,Vanguard Russell 3000 Index Fund Institutional Shares,92206C581,VRTTX,12/14/2021,12/15/2021,12/16/2021,1.495100,,
2021-12-31,Vanguard Russell 3000 ETF,92206C599,VTHR,12/17/2021,12/16/2021,12/21/2021,0.762300,,
2021-12-31,Vanguard Global Credit Bond Fund Investor Shares,92203J860,VGCIX,12/21/2021,12/22/2021,12/23/2021,0.034600,0.108400,0.057700
2021-12-31,Vanguard Global Credit Bond Fund Admiral Shares,92203J852,VGCAX,12/21/2021,12/22/2021,12/23/2021,0.074000,0.217000,0.115500
2021-12-31,Vanguard Total International Bond II Index Fund Institutional Shares,92211J308,VTILX,12/21/2021,12/22/2021,12/23/2021,0.098100,,
2021-12-31,Vanguard Total International Bond II Index Fund Investor Shares,92211J100,VTIIX,12/21/2021,12/22/2021,12/23/2021,0.032700,,
2021-12-31,Vanguard Energy Index Fund Admiral Shares,92204A843,VENAX,12/14/2021,12/15/2021,12/16/2021,0.468800,,
2021-12-31,Vanguard Materials Index Fund Admiral Shares,92204A785,VMIAX,12/14/2021,12/15/2021,12/16/2021,0.421200,,
2021-12-31,Vanguard Industrials Index Fund Admiral Shares,92204A819,VINAX,12/14/2021,12/15/2021,12/16/2021,0.312300,,
2021-12-31,Vanguard Consumer Discretionary Index Fund Admiral Shares,92204A868,VCDAX,12/14/2021,12/15/2021,12/16/2021,0.338400,,
2021-12-31,Vanguard Consumer Staples Index Fund Admiral Shares,92204A850,VCSAX,12/14/2021,12/15/2021,12/16/2021,0.618600,,
2021-12-31,Vanguard Health Care Index Fund Admiral Shares,92204A827,VHCIX,12/14/2021,12/15/2021,12/16/2021,0.408900,,
2021-12-31,Vanguard Financials Index Fund Admiral Shares,92204A835,VFAIX,12/14/2021,12/15/2021,12/16/2021,0.255500,,
2021-12-31,Vanguard Information Technology Index Fund Admiral Shares,92204A793,VITAX,12/14/2021,12/15/2021,12/16/2021,0.420800,,
2021-12-31,Vanguard Communication Services Index Fund Admiral Shares,92204A777,VTCAX,12/14/2021,12/15/2021,12/16/2021,0.236200,,
2021-12-31,Vanguard Utilities Index Fund Admiral Shares,92204A769,VUIAX,12/14/2021,12/15/2021,12/16/2021,0.533300,,
