as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-12-31,Vanguard Wellesley Income Fund Investor Shares,921938106,VWINX,12/17/2024,12/18/2024,12/19/2024,0.243200,0.129523,0.579041
2024-12-31,Vanguard Wellesley Income Fund Admiral Shares,921938205,VWIAX,12/17/2024,12/18/2024,12/19/2024,0.599400,0.313726,1.402531
2024-12-31,Vanguard 500 Index Fund Investor Shares,922908108,VFINX,12/20/2024,12/23/2024,12/24/2024,1.612000,,
2024-12-31,Vanguard 500 Index Fund Admiral Shares,922908710,VFIAX,12/20/2024,12/23/2024,12/24/2024,1.739200,,
2024-12-31,Vanguard S&P 500 ETF,922908363,VOO,12/23/2024,12/23/2024,12/26/2024,1.738500,,
2024-12-31,Vanguard 500 Index Fund Institutional Select Shares,922908348,VFFSX,12/20/2024,12/23/2024,12/24/2024,0.928800,,
2024-12-31,Vanguard International Value Fund,921939203,VTRIX,12/17/2024,12/18/2024,12/19/2024,1.073900,0.452714,1.677890
2024-12-31,Vanguard Small-Cap Index Fund Investor Shares,922908702,NAESX,12/20/2024,12/23/2024,12/24/2024,0.399700,,
2024-12-31,Vanguard Small-Cap Index Fund Admiral Shares,922908686,VSMAX,12/20/2024,12/23/2024,12/24/2024,0.432900,,
2024-12-31,Vanguard Small-Cap Index Fund Institutional Shares,922908876,VSCIX,12/20/2024,12/23/2024,12/24/2024,0.435500,,
2024-12-31,Vanguard Small-Cap ETF,922908751,VB,12/23/2024,12/23/2024,12/26/2024,0.903600,,
2024-12-31,Vanguard Small-Cap Index Fund Institutional Plus Shares,922908397,VSCPX,12/20/2024,12/23/2024,12/24/2024,1.265200,,
2024-12-31,Vanguard Energy Fund Investor Shares,921908109,VGENX,12/27/2024,12/30/2024,12/31/2024,1.633600,0.409431,4.383678
2024-12-31,Vanguard Energy Fund Admiral Shares,921908802,VGELX,12/27/2024,12/30/2024,12/31/2024,3.122600,0.768580,8.228994
2024-12-31,Vanguard Health Care Fund Investor Shares,921908307,VGHCX,12/19/2024,12/20/2024,12/23/2024,1.689800,0.813983,15.138028
2024-12-31,Vanguard Health Care Fund Admiral Shares,921908885,VGHAX,12/19/2024,12/20/2024,12/23/2024,0.747700,0.343343,6.385308
2024-12-31,Vanguard Global Capital Cycles Fund,921908208,VGPMX,12/27/2024,12/30/2024,12/31/2024,0.309300,,
2024-12-31,Vanguard STAR Fund,921909107,VGSTX,12/27/2024,12/30/2024,12/31/2024,0.400900,0.132539,1.000153
2024-12-31,Vanguard Dividend Growth Fund,921908604,VDIGX,12/27/2024,12/30/2024,12/31/2024,0.341300,0.035844,3.238255
2024-12-31,Vanguard PRIMECAP Fund Investor Shares,921936100,VPMCX,12/17/2024,12/18/2024,12/19/2024,1.550000,0.094546,8.994328
2024-12-31,Vanguard PRIMECAP Fund Admiral Shares,921936209,VPMAX,12/17/2024,12/18/2024,12/19/2024,1.736300,0.097989,9.321896
2024-12-31,Vanguard Equity Income Fund Investor Shares,921921102,VEIPX,12/17/2024,12/18/2024,12/19/2024,0.307700,0.639872,2.274930
2024-12-31,Vanguard Equity Income Fund Admiral Shares,921921300,VEIRX,12/17/2024,12/18/2024,12/19/2024,0.665600,1.341101,4.768003
2024-12-31,Vanguard Pacific Stock Index Fund Investor Shares,922042106,VPACX,12/19/2024,12/20/2024,12/23/2024,0.230500,,
2024-12-31,Vanguard Pacific Stock Index Fund Institutional Shares,922042403,VPKIX,12/19/2024,12/20/2024,12/23/2024,0.234700,,
2024-12-31,Vanguard Pacific Stock Index Fund Admiral Shares,922042700,VPADX,12/19/2024,12/20/2024,12/23/2024,1.526300,,
2024-12-31,Vanguard FTSE Pacific ETF,922042866,VPL,12/20/2024,12/20/2024,12/24/2024,1.237900,,
2024-12-31,Vanguard Windsor II Fund Investor Shares,922018205,VWNFX,12/17/2024,12/18/2024,12/19/2024,0.355100,0.311855,3.596788
2024-12-31,Vanguard Windsor II Fund Admiral Shares,922018304,VWNAX,12/17/2024,12/18/2024,12/19/2024,0.663800,0.553309,6.381606
2024-12-31,Vanguard European Stock Index Fund Investor Shares,922042205,VEURX,12/19/2024,12/20/2024,12/23/2024,0.372700,,
2024-12-31,Vanguard European Stock Index Fund Institutional Shares,922042502,VESIX,12/19/2024,12/20/2024,12/23/2024,0.383600,,
2024-12-31,Vanguard European Stock Index Fund Admiral Shares,922042809,VEUSX,12/19/2024,12/20/2024,12/23/2024,0.895900,,
2024-12-31,Vanguard FTSE Europe ETF,922042874,VGK,12/20/2024,12/20/2024,12/24/2024,0.719400,,
2024-12-31,Vanguard European Stock Index Fund Institutional Plus Shares,922042627,VEUPX,12/19/2024,12/20/2024,12/23/2024,1.717900,,
2024-12-31,Vanguard International Growth Fund Investor Shares,921910204,VWIGX,12/17/2024,12/18/2024,12/19/2024,0.264000,0.085795,2.742003
2024-12-31,Vanguard International Growth Fund Admiral Shares,921910501,VWILX,12/17/2024,12/18/2024,12/19/2024,0.968900,0.273024,8.725769
2024-12-31,Vanguard Total Stock Market Index Fund Investor Shares,922908306,VTSMX,12/20/2024,12/23/2024,12/24/2024,0.421200,,
2024-12-31,Vanguard Total Stock Market Index Fund Admiral Shares,922908728,VTSAX,12/20/2024,12/23/2024,12/24/2024,0.454900,,
2024-12-31,Vanguard Total Stock Market Index Fund Institutional Shares,922908801,VITSX,12/20/2024,12/23/2024,12/24/2024,0.458300,,
2024-12-31,Vanguard Total Stock Market ETF,922908769,VTI,12/23/2024,12/23/2024,12/26/2024,0.941200,,
2024-12-31,Vanguard Total Stock Market Index Fund Institutional Select Shares,922908330,VSTSX,12/20/2024,12/23/2024,12/24/2024,0.902200,,
2024-12-31,Vanguard Total Stock Market Index Fund Institutional Plus Shares,922908355,VSMPX,12/20/2024,12/23/2024,12/24/2024,0.859600,,
2024-12-31,Vanguard Growth and Income Fund Investor Shares,921913109,VQNPX,12/17/2024,12/18/2024,12/19/2024,0.319300,2.151692,4.468357
2024-12-31,Vanguard Growth and Income Fund Admiral Shares,921913208,VGIAX,12/17/2024,12/18/2024,12/19/2024,0.571800,3.512153,7.293585
2024-12-31,Vanguard Institutional Index Fund Institutional Shares,922040100,VINIX,12/27/2024,12/30/2024,12/31/2024,1.559500,0.250738,4.850591
2024-12-31,Vanguard Institutional Index Fund Institutional Plus Shares,922040209,VIIIX,12/27/2024,12/30/2024,12/31/2024,1.578300,0.250743,4.850688
2024-12-31,Vanguard Extended Market Index Fund Investor Shares,922908207,VEXMX,12/20/2024,12/23/2024,12/24/2024,0.390700,,
2024-12-31,Vanguard Extended Market Index Fund Admiral Shares,922908694,VEXAX,12/20/2024,12/23/2024,12/24/2024,0.437200,,
2024-12-31,Vanguard Extended Market Index Fund Institutional Shares,922908884,VIEIX,12/20/2024,12/23/2024,12/24/2024,0.440500,,
2024-12-31,Vanguard Extended Market ETF,922908652,VXF,12/23/2024,12/23/2024,12/26/2024,0.576400,,
2024-12-31,Vanguard Extended Market Index Fund Institutional Plus Shares,922908371,VEMPX,12/20/2024,12/23/2024,12/24/2024,1.095600,,
2024-12-31,Vanguard Extended Market Index Fund Institutional Select Shares,922908322,VSEMX,12/20/2024,12/23/2024,12/24/2024,0.719000,,
2024-12-31,Vanguard Tax-Managed Capital Appreciation Fund Institutional Shares,921943601,VTCIX,12/27/2024,12/30/2024,12/31/2024,0.412000,,
2024-12-31,Vanguard Tax-Managed Capital Appreciation Fund Admiral Shares,921943866,VTCLX,12/27/2024,12/30/2024,12/31/2024,0.805600,,
2024-12-31,Vanguard Capital Opportunity Fund Investor Shares,922038302,VHCOX,12/17/2024,12/18/2024,12/19/2024,0.567800,0.177435,5.948346
2024-12-31,Vanguard Capital Opportunity Fund Admiral Shares,922038500,VHCAX,12/17/2024,12/18/2024,12/19/2024,1.459800,0.409702,13.734867
2024-12-31,Vanguard Total International Stock Index Fund Investor Shares,921909602,VGTSX,12/19/2024,12/20/2024,12/23/2024,0.318200,,
2024-12-31,Vanguard Total International Stock Index Fund Admiral Shares,921909818,VTIAX,12/19/2024,12/20/2024,12/23/2024,0.537000,,
2024-12-31,Vanguard Total International Stock Index Fund Institutional Shares,921909784,VTSNX,12/19/2024,12/20/2024,12/23/2024,2.157500,,
2024-12-31,Vanguard Total International Stock Index Fund Institutional Plus Shares,921909776,VTPSX,12/19/2024,12/20/2024,12/23/2024,2.161300,,
2024-12-31,Vanguard Total International Stock Index Fund Institutional Select Shares,921909743,VTISX,12/19/2024,12/20/2024,12/23/2024,2.285600,,
2024-12-31,Vanguard Total International Stock ETF,921909768,VXUS,12/20/2024,12/20/2024,12/24/2024,1.004900,,
2024-12-31,Vanguard Strategic Equity Fund,922038104,VSEQX,12/17/2024,12/18/2024,12/19/2024,0.462500,1.109269,2.533553
2024-12-31,Vanguard Tax-Managed Small-Cap Fund Admiral Shares,921943403,VTMSX,12/27/2024,12/30/2024,12/31/2024,0.354200,,
2024-12-31,Vanguard Tax-Managed Small-Cap Fund Institutional Shares,921943502,VTSIX,12/27/2024,12/30/2024,12/31/2024,0.362600,,
2024-12-31,Vanguard Inflation-Protected Securities Fund Investor Shares,922031869,VIPSX,12/20/2024,12/23/2024,12/24/2024,0.196000,,
2024-12-31,Vanguard Inflation-Protected Securities Fund Institutional Shares,922031745,VIPIX,12/20/2024,12/23/2024,12/24/2024,0.159500,,
2024-12-31,Vanguard Inflation-Protected Securities Fund Admiral Shares,922031737,VAIPX,12/20/2024,12/23/2024,12/24/2024,0.390000,,
2024-12-31,Vanguard LifeStrategy Growth Fund,921909503,VASGX,12/27/2024,12/30/2024,12/31/2024,0.641000,0.023915,1.612750
2024-12-31,Vanguard International Explorer Fund,921946208,VINEX,12/17/2024,12/18/2024,12/19/2024,0.683300,,
2024-12-31,Vanguard Developed Markets Index Fund Admiral Shares,921943809,VTMGX,12/19/2024,12/20/2024,12/23/2024,0.228300,,
2024-12-31,Vanguard Developed Markets Index Fund Institutional Shares,921943882,VTMNX,12/19/2024,12/20/2024,12/23/2024,0.229400,,
2024-12-31,Vanguard FTSE Developed Markets ETF,921943858,VEA,12/20/2024,12/20/2024,12/24/2024,0.712600,,
2024-12-31,Vanguard Global Equity Fund,922038203,VHGEX,12/20/2024,12/23/2024,12/24/2024,0.445200,0.035632,1.024661
2024-12-31,Vanguard FTSE Social Index Fund Institutional Shares,921910402,VFTNX,12/19/2024,12/20/2024,12/23/2024,0.107200,,
2024-12-31,Vanguard FTSE Social Index Fund Admiral Shares,921910717,VFTAX,12/19/2024,12/20/2024,12/23/2024,0.146000,,
2024-12-31,Vanguard Mid-Cap Growth Fund,921946307,VMGRX,12/17/2024,12/18/2024,12/19/2024,0.485400,,
2024-12-31,Vanguard Large-Cap Index Fund Investor Shares,922908587,VLACX,12/20/2024,12/23/2024,12/24/2024,0.311300,,
2024-12-31,Vanguard Large-Cap Index Fund Institutional Shares,922908561,VLISX,12/20/2024,12/23/2024,12/24/2024,1.770900,,
2024-12-31,Vanguard Large-Cap ETF,922908637,VV,12/23/2024,12/23/2024,12/26/2024,0.852100,,
2024-12-31,Vanguard Large-Cap Index Fund Admiral Shares,922908579,VLCAX,12/20/2024,12/23/2024,12/24/2024,0.427100,,
2024-12-31,Vanguard Institutional Intermediate-Term Bond Fund,922020854,VIITX,12/20/2024,12/23/2024,12/24/2024,0.080500,,
2024-12-31,Vanguard Institutional Short-Term Bond Fund,922020862,VISTX,12/20/2024,12/23/2024,12/24/2024,0.051900,,
2024-12-31,Vanguard U.S. Multifactor Fund Admiral Shares,921935888,VFMFX,12/20/2024,12/23/2024,12/24/2024,0.207900,,0.687796
2024-12-31,Vanguard Commodity Strategy Fund Admiral Shares,921939708,VCMDX,12/17/2024,12/18/2024,12/19/2024,0.555900,,
2024-12-31,Vanguard Emerging Markets Stock Index Fund Institutional Shares,922042601,VEMIX,12/19/2024,12/20/2024,12/23/2024,0.672400,,
2024-12-31,Vanguard Emerging Markets Stock Index Fund Investor Shares,922042304,VEIEX,12/19/2024,12/20/2024,12/23/2024,0.659600,,
2024-12-31,Vanguard FTSE Emerging Markets ETF,922042858,VWO,12/20/2024,12/20/2024,12/24/2024,1.065600,,
2024-12-31,Vanguard Emerging Markets Index Fund Institutional Plus Shares,922042650,VEMRX,12/19/2024,12/20/2024,12/23/2024,2.241400,,
2024-12-31,Vanguard Emerging Markets Stock Index Fund Admiral Shares,922042841,VEMAX,12/19/2024,12/20/2024,12/23/2024,0.880200,,
2024-12-31,Vanguard Dividend Appreciation ETF,921908844,VIG,12/23/2024,12/23/2024,12/26/2024,0.875600,,
2024-12-31,Vanguard Dividend Appreciation Index Fund Admiral Shares,921908828,VDADX,12/20/2024,12/23/2024,12/24/2024,0.235000,,
2024-12-31,Vanguard Diversified Equity Fund,921939401,VDEQX,12/27/2024,12/30/2024,12/31/2024,0.474900,0.573201,1.105377
2024-12-31,Vanguard Strategic Small-Cap Equity Fund,922038609,VSTCX,12/17/2024,12/18/2024,12/19/2024,0.404600,1.195741,2.217100
2024-12-31,Vanguard High Dividend Yield ETF,921946406,VYM,12/20/2024,12/20/2024,12/24/2024,0.964200,,
2024-12-31,Vanguard High Dividend Yield Index Fund Admiral Shares,921946786,VHYAX,12/19/2024,12/20/2024,12/23/2024,0.288800,,
2024-12-31,Vanguard Total World Stock Index Fund Institutional Shares,922042759,VTWIX,12/19/2024,12/20/2024,12/23/2024,1.783800,,
2024-12-31,Vanguard Total World Stock ETF,922042742,VT,12/20/2024,12/20/2024,12/24/2024,0.877400,,
2024-12-31,Vanguard Total World Stock Index Fund Admiral Shares,922042619,VTWAX,12/19/2024,12/20/2024,12/23/2024,0.307600,,
2024-12-31,Vanguard LifeStrategy Income Fund,921909206,VASIX,12/27/2024,12/30/2024,12/31/2024,0.206100,0.013536,0.287285
2024-12-31,Vanguard LifeStrategy Conservative Growth Fund,921909305,VSCGX,12/27/2024,12/30/2024,12/31/2024,0.258100,0.027820,0.767401
2024-12-31,Vanguard Global ex-U.S. Real Estate Index Fund Admiral Shares,922042668,VGRLX,12/19/2024,12/20/2024,12/23/2024,1.236100,,
2024-12-31,Vanguard Global ex-U.S. Real Estate Index Fund Institutional Shares,922042684,VGRNX,12/19/2024,12/20/2024,12/23/2024,4.149200,,
2024-12-31,Vanguard Global ex-U.S. Real Estate ETF,922042676,VNQI,12/20/2024,12/20/2024,12/24/2024,2.040400,,
2024-12-31,Vanguard Emerging Markets Select Stock Fund,921939500,VMMSX,12/20/2024,12/23/2024,12/24/2024,0.706300,,
2024-12-31,Vanguard FTSE All-World ex-US Index Fund Admiral Shares,921937736,VFWAX,12/19/2024,12/20/2024,12/23/2024,0.580800,,
2024-12-31,Vanguard FTSE All-World ex-US Index Fund Institutional Shares,922042783,VFWSX,12/19/2024,12/20/2024,12/23/2024,1.849900,,
2024-12-31,Vanguard FTSE All-World ex-US ETF,922042775,VEU,12/20/2024,12/20/2024,12/24/2024,0.940300,,
2024-12-31,Vanguard FTSE All-World ex-US Index Fund Institutional Plus Shares,922042635,VFWPX,12/19/2024,12/20/2024,12/23/2024,1.966500,,
2024-12-31,Vanguard Mega Cap Index Fund Institutional Shares,921910857,VMCTX,12/20/2024,12/23/2024,12/24/2024,1.247100,,
2024-12-31,Vanguard Mega Cap ETF,921910873,MGC,12/23/2024,12/23/2024,12/26/2024,0.628000,,
2024-12-31,Vanguard Mid-Cap Growth Index Fund Investor Shares,922908546,VMGIX,12/20/2024,12/23/2024,12/24/2024,0.168900,,
2024-12-31,Vanguard Mid-Cap Growth ETF,922908538,VOT,12/23/2024,12/23/2024,12/26/2024,0.505000,,
2024-12-31,Vanguard Mid-Cap Growth Index Fund Admiral Shares,921937728,VMGMX,12/20/2024,12/23/2024,12/24/2024,0.217300,,
2024-12-31,Vanguard Mid-Cap Value Index Fund Investor Shares,922908520,VMVIX,12/20/2024,12/23/2024,12/24/2024,0.374600,,
2024-12-31,Vanguard Mid-Cap Value ETF,922908512,VOE,12/23/2024,12/23/2024,12/26/2024,1.000400,,
2024-12-31,Vanguard Mid-Cap Value Index Fund Admiral Shares,921937694,VMVAX,12/20/2024,12/23/2024,12/24/2024,0.518200,,
2024-12-31,Vanguard Mega Cap Growth Index Fund Institutional Shares,921910782,VMGAX,12/20/2024,12/23/2024,12/24/2024,0.999400,,
2024-12-31,Vanguard Mega Cap Growth ETF,921910816,MGK,12/23/2024,12/23/2024,12/26/2024,0.491200,,
2024-12-31,Vanguard Mega Cap Value Index Fund Institutional Shares,921910824,VMVLX,12/20/2024,12/23/2024,12/24/2024,1.442300,,
2024-12-31,Vanguard Mega Cap Value ETF,921910840,MGV,12/23/2024,12/23/2024,12/26/2024,0.724800,,
2024-12-31,Vanguard Mid-Cap Index Fund Investor Shares,922908843,VIMSX,12/20/2024,12/23/2024,12/24/2024,0.275300,,
2024-12-31,Vanguard Mid-Cap Index Fund Institutional Shares,922908835,VMCIX,12/20/2024,12/23/2024,12/24/2024,0.298900,,
2024-12-31,Vanguard Mid-Cap ETF,922908629,VO,12/23/2024,12/23/2024,12/26/2024,1.092800,,
2024-12-31,Vanguard Mid-Cap Index Fund Institutional Plus Shares,922908389,VMCPX,12/20/2024,12/23/2024,12/24/2024,1.483100,,
2024-12-31,Vanguard Mid-Cap Index Fund Admiral Shares,922908645,VIMAX,12/20/2024,12/23/2024,12/24/2024,1.345400,,
2024-12-31,Vanguard Small-Cap Value Index Fund Investor Shares,922908793,VISVX,12/20/2024,12/23/2024,12/24/2024,0.247400,,
2024-12-31,Vanguard Small-Cap Value Index Fund Institutional Shares,922908785,VSIIX,12/20/2024,12/23/2024,12/24/2024,0.263300,,
2024-12-31,Vanguard Small-Cap Value ETF,922908611,VBR,12/23/2024,12/23/2024,12/26/2024,1.091100,,
2024-12-31,Vanguard Small-Cap Value Index Fund Admiral Shares,921937686,VSIAX,12/20/2024,12/23/2024,12/24/2024,0.468700,,
2024-12-31,Vanguard Small-Cap Growth Index Fund Investor Shares,922908827,VISGX,12/20/2024,12/23/2024,12/24/2024,0.089200,,
2024-12-31,Vanguard Small-Cap Growth Index Fund Institutional Shares,922908819,VSGIX,12/20/2024,12/23/2024,12/24/2024,0.113900,,
2024-12-31,Vanguard Small-Cap Growth ETF,922908595,VBK,12/23/2024,12/23/2024,12/26/2024,0.398400,,
2024-12-31,Vanguard Small-Cap Growth Index Fund Admiral Shares,921937710,VSGAX,12/20/2024,12/23/2024,12/24/2024,0.140000,,
2024-12-31,Vanguard Institutional Total Stock Market Index Fund Institutional Shares,922040308,VITNX,12/27/2024,12/30/2024,12/31/2024,0.320500,0.287491,1.055553
2024-12-31,Vanguard Institutional Total Stock Market Index Fund Institutional Plus Shar,922040407,VITPX,12/27/2024,12/30/2024,12/31/2024,0.320400,0.287426,1.055317
2024-12-31,Vanguard LifeStrategy Moderate Growth Fund,921909404,VSMGX,12/27/2024,12/30/2024,12/31/2024,0.534400,0.034202,1.316677
2024-12-31,Vanguard Selected Value Fund,921946109,VASVX,12/17/2024,12/18/2024,12/19/2024,0.534700,0.418251,2.929317
2024-12-31,Vanguard Emerging Markets Government Bond Index Fund Admiral Shares,921946802,VGAVX,12/20/2024,12/23/2024,12/24/2024,0.081900,,
2024-12-31,Vanguard Emerging Markets Government Bond Index Fund Institutional Sha,921946703,VGIVX,12/20/2024,12/23/2024,12/24/2024,0.131700,,
2024-12-31,Vanguard Emerging Markets Government Bond ETF,921946885,VWOB,12/2/2024,12/2/2024,12/4/2024,0.333900,,
2024-12-31,Vanguard Global Minimum Volatility Fund Admiral Shares,921946869,VMNVX,12/17/2024,12/18/2024,12/19/2024,0.610500,,0.570196
2024-12-31,Vanguard Global Minimum Volatility Fund Investor Shares,921946877,VMVFX,12/17/2024,12/18/2024,12/19/2024,0.294500,,0.285144
2024-12-31,Vanguard PRIMECAP Core Fund,921921508,VPCCX,12/17/2024,12/18/2024,12/19/2024,0.359700,0.020225,2.018172
2024-12-31,Vanguard Extended Duration Treasury ETF,921910709,EDV,12/24/2024,12/24/2024,12/27/2024,0.837700,,
2024-12-31,Vanguard Extended Duration Treasury Index Fund Institutional Shares,921910881,VEDTX,12/20/2024,12/23/2024,12/24/2024,0.252900,,
2024-12-31,Vanguard Core Bond Fund Investor Shares,922020847,VCORX,12/20/2024,12/23/2024,12/24/2024,0.038000,,
2024-12-31,Vanguard Core Bond Fund Admiral Shares,922020839,VCOBX,12/20/2024,12/23/2024,12/24/2024,0.077200,,
2024-12-31,Vanguard Emerging Markets Bond Fund Investor Shares,922020821,VEMBX,12/20/2024,12/23/2024,12/24/2024,0.063800,,
2024-12-31,Vanguard Emerging Markets Bond Fund Admiral Shares,922020813,VEGBX,12/20/2024,12/23/2024,12/24/2024,0.150900,,
2024-12-31,Vanguard Tax-Exempt Bond Index Fund Admiral Shares,922907753,VTEAX,12/20/2024,12/23/2024,12/24/2024,,,
2024-12-31,Vanguard Tax-Exempt Bond ETF,922907746,VTEB,12/2/2024,12/2/2024,12/4/2024,0.130900,,
2024-12-31,Vanguard Ultra-Short-Term Bond Fund Admiral Shares,922031711,VUSFX,12/20/2024,12/23/2024,12/24/2024,0.085800,,
2024-12-31,Vanguard Ultra-Short-Term Bond Fund Investor Shares,922031729,VUBFX,12/20/2024,12/23/2024,12/24/2024,0.042200,,
2024-12-31,Vanguard Global Wellesley Income Fund Investor Shares,921910758,VGWIX,12/17/2024,12/18/2024,12/19/2024,0.196500,,
2024-12-31,Vanguard Global Wellesley Income Fund Admiral Shares,921910741,VGYAX,12/17/2024,12/18/2024,12/19/2024,0.254000,,
2024-12-31,Vanguard International High Dividend Yield Index Fund Admiral Shares,921946828,VIHAX,12/19/2024,12/20/2024,12/23/2024,0.467300,,
2024-12-31,Vanguard International High Dividend Yield ETF,921946794,VYMI,12/20/2024,12/20/2024,12/24/2024,0.964700,,
2024-12-31,Vanguard Global Wellington Fund Investor Shares,921910774,VGWLX,12/17/2024,12/18/2024,12/19/2024,0.171400,0.176580,0.870041
2024-12-31,Vanguard Global Wellington Fund Admiral Shares,921910766,VGWAX,12/17/2024,12/18/2024,12/19/2024,0.224400,0.220774,1.087794
2024-12-31,Vanguard FTSE All-World ex-US Small-Cap Index Fund Institutional Shares,922042726,VFSNX,12/19/2024,12/20/2024,12/23/2024,4.835900,,
2024-12-31,Vanguard FTSE All-World ex-US Small-Cap Index Fund Admiral Shares,922042593,VFSAX,12/19/2024,12/20/2024,12/23/2024,0.621000,,
2024-12-31,Vanguard FTSE All-World ex-US Small-Cap ETF,922042718,VSS,12/20/2024,12/20/2024,12/24/2024,2.543300,,
2024-12-31,Vanguard S&P 500 Value Index Fund Institutional Shares,921932802,VSPVX,12/20/2024,12/23/2024,12/24/2024,2.292900,,
2024-12-31,Vanguard S&P 500 Value ETF,921932703,VOOV,12/23/2024,12/23/2024,12/26/2024,1.037100,,
2024-12-31,Vanguard S&P 500 Growth Index Fund Institutional Shares,921932604,VSPGX,12/20/2024,12/23/2024,12/24/2024,1.246100,,
2024-12-31,Vanguard S&P 500 Growth ETF,921932505,VOOG,12/23/2024,12/23/2024,12/26/2024,0.533600,,
2024-12-31,Vanguard S&P Mid-Cap 400 Index Fund Institutional Shares,921932877,VSPMX,12/20/2024,12/23/2024,12/24/2024,1.650800,,
2024-12-31,Vanguard S&P Mid-Cap 400 ETF,921932885,IVOO,12/23/2024,12/23/2024,12/26/2024,0.409100,,
2024-12-31,Vanguard S&P Mid-Cap 400 Growth Index Fund Institutional Shares,921932851,VMFGX,12/20/2024,12/23/2024,12/24/2024,3.765900,,
2024-12-31,Vanguard S&P Mid-Cap 400 Growth ETF,921932869,IVOG,12/23/2024,12/23/2024,12/26/2024,0.887200,,
2024-12-31,Vanguard S&P Mid-Cap 400 Value Index Fund Institutional Shares,921932836,VMFVX,12/20/2024,12/23/2024,12/24/2024,6.934700,,
2024-12-31,Vanguard S&P Mid-Cap 400 Value ETF,921932844,IVOV,12/23/2024,12/23/2024,12/26/2024,1.664900,,
2024-12-31,Vanguard S&P Small-Cap 600 Index Fund Institutional Shares,921932810,VSMSX,12/20/2024,12/23/2024,12/24/2024,6.366900,,
2024-12-31,Vanguard S&P Small-Cap 600 ETF,921932828,VIOO,12/23/2024,12/23/2024,12/26/2024,1.574200,,
2024-12-31,Vanguard S&P Small-Cap 600 Value Index Fund Institutional Shares,921932760,VSMVX,12/20/2024,12/23/2024,12/24/2024,2.087000,,
2024-12-31,Vanguard S&P Small-Cap 600 Value ETF,921932778,VIOV,12/23/2024,12/23/2024,12/26/2024,0.483500,,
2024-12-31,Vanguard S&P Small-Cap 600 Growth ETF,921932794,VIOG,12/23/2024,12/23/2024,12/26/2024,0.297500,,
2024-12-31,Vanguard Short-Term Inflation-Protected Securities Index Fund Admiral Sha,922020706,VTAPX,12/20/2024,12/23/2024,12/24/2024,0.264200,,
2024-12-31,Vanguard Short-Term Inflation-Protected Securities Index Fund Institutional,922020607,VTSPX,12/20/2024,12/23/2024,12/24/2024,0.265500,,
