as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2023-12-31,Vanguard Short-Term Corporate Bond Index Fund Admiral Shares,92206C607,VSCSX,12/20/2023,12/21/2023,12/22/2023,0.062600,,
2023-12-31,Vanguard Intermediate-Term Corporate Bond Index Fund Institutional Shares,92206C862,VICBX,12/20/2023,12/21/2023,12/22/2023,0.091600,,
2023-12-31,Vanguard Intermediate-Term Corporate Bond Index Fund Admiral Shares,92206C854,VICSX,12/20/2023,12/21/2023,12/22/2023,0.074000,,
2023-12-31,Vanguard Long-Term Corporate Bond Index Fund Institutional Shares,92206C797,VLCIX,12/20/2023,12/21/2023,12/22/2023,0.109400,,
2023-12-31,Vanguard Long-Term Corporate Bond Index Fund Admiral Shares,92206C789,VLTCX,12/20/2023,12/21/2023,12/22/2023,0.087900,,
2023-12-31,Vanguard Long-Term Corporate Bond ETF,92206C813,VCLT,12/4/2023,12/1/2023,12/6/2023,0.308300,,
2023-12-31,Vanguard Long-Term Corporate Bond ETF,92206C813,VCLT,12/26/2023,12/22/2023,12/28/2023,0.328600,,
2023-12-31,Vanguard Mortgage-Backed Securities Index Fund Institutional Shares,92206C763,VMBIX,12/20/2023,12/21/2023,12/22/2023,0.076800,,
2023-12-31,Vanguard Mortgage-Backed Securities Index Fund Admiral Shares,92206C755,VMBSX,12/20/2023,12/21/2023,12/22/2023,0.056500,,
2023-12-31,Vanguard Explorer Value Fund,92206C748,VEVFX,12/15/2023,12/18/2023,12/19/2023,0.743200,,0.328541
2023-12-31,Vanguard Target Retirement 2060 Fund,92202E839,VTTSX,12/26/2023,12/27/2023,12/28/2023,0.977700,,
2023-12-31,Vanguard Target Retirement 2065 Fund,92202E680,VLXVX,12/26/2023,12/27/2023,12/28/2023,0.616900,,
2023-12-31,Vanguard Russell 1000 Index Fund Institutional Shares,92206C722,VRNIX,12/15/2023,12/18/2023,12/19/2023,1.773100,,
2023-12-31,Vanguard Russell 1000 ETF,92206C730,VONE,12/20/2023,12/19/2023,12/22/2023,0.911200,,
2023-12-31,Vanguard Russell 1000 Value Index Fund Institutional Shares,92206C698,VRVIX,12/15/2023,12/18/2023,12/19/2023,1.808300,,
2023-12-31,Vanguard Russell 1000 Growth Index Fund Institutional Shares,92206C672,VRGWX,12/15/2023,12/18/2023,12/19/2023,1.281500,,
2023-12-31,Vanguard Russell 2000 Index Fund Institutional Shares,92206C656,VRTIX,12/15/2023,12/18/2023,12/19/2023,1.547500,,
2023-12-31,Vanguard Russell 2000 ETF,92206C664,VTWO,12/20/2023,12/19/2023,12/22/2023,0.401200,,
2023-12-31,Vanguard Russell 2000 Value Index Fund Institutional Shares,92206C631,VRTVX,12/15/2023,12/18/2023,12/19/2023,1.998100,,
2023-12-31,Vanguard Russell 2000 Value ETF,92206C649,VTWV,12/20/2023,12/19/2023,12/22/2023,0.993000,,
2023-12-31,Vanguard Russell 2000 Growth Index Fund Institutional Shares,92206C615,VRTGX,12/15/2023,12/18/2023,12/19/2023,0.960900,,
2023-12-31,Vanguard Russell 2000 Growth ETF,92206C623,VTWG,12/20/2023,12/19/2023,12/22/2023,0.479700,,
2023-12-31,Vanguard Russell 3000 Index Fund Institutional Shares,92206C581,VRTTX,12/15/2023,12/18/2023,12/19/2023,1.787900,,
2023-12-31,Vanguard Russell 3000 ETF,92206C599,VTHR,12/20/2023,12/19/2023,12/22/2023,0.914900,,
2023-12-31,Vanguard Target Retirement 2070 Fund,92202E664,VSVNX,12/26/2023,12/27/2023,12/28/2023,0.373300,,
2023-12-31,Vanguard Global Credit Bond Fund Admiral Shares,92203J852,VGCAX,12/20/2023,12/21/2023,12/22/2023,0.287500,,
2023-12-31,Vanguard Global Credit Bond Fund Investor Shares,92203J860,VGCIX,12/20/2023,12/21/2023,12/22/2023,0.141700,,
2023-12-31,Vanguard Total International Bond II Index Fund Institutional Shares,92211J308,VTILX,12/20/2023,12/21/2023,12/22/2023,0.704100,,
2023-12-31,Vanguard Total International Bond II Index Fund Investor Shares,92211J100,VTIIX,12/20/2023,12/21/2023,12/22/2023,0.236900,,
2023-12-31,Vanguard Energy Index Fund Admiral Shares,92204A843,VENAX,12/15/2023,12/18/2023,12/19/2023,0.529400,,
2023-12-31,Vanguard Materials Index Fund Admiral Shares,92204A785,VMIAX,12/15/2023,12/18/2023,12/19/2023,0.455000,,
2023-12-31,Vanguard Industrials Index Fund Admiral Shares,92204A819,VINAX,12/15/2023,12/18/2023,12/19/2023,0.525200,,
2023-12-31,Vanguard Consumer Discretionary Index Fund Admiral Shares,92204A868,VCDAX,12/15/2023,12/18/2023,12/19/2023,0.302900,,
2023-12-31,Vanguard Consumer Staples Index Fund Admiral Shares,92204A850,VCSAX,12/15/2023,12/18/2023,12/19/2023,0.883600,,
2023-12-31,Vanguard Health Care Index Fund Admiral Shares,92204A827,VHCIX,12/15/2023,12/18/2023,12/19/2023,0.447700,,
2023-12-31,Vanguard Financials Index Fund Admiral Shares,92204A835,VFAIX,12/15/2023,12/18/2023,12/19/2023,0.270600,,
2023-12-31,Vanguard Information Technology Index Fund Admiral Shares,92204A793,VITAX,12/15/2023,12/18/2023,12/19/2023,0.407000,,
2023-12-31,Vanguard Communication Services Index Fund Admiral Shares,92204A777,VTCAX,12/15/2023,12/18/2023,12/19/2023,0.147700,,
2023-12-31,Vanguard Utilities Index Fund Admiral Shares,92204A769,VUIAX,12/15/2023,12/18/2023,12/19/2023,0.657400,,
2023-12-31,Vanguard Baillie Gifford Global Positive Impact Stock Fund,92205M408,VBPIX,12/26/2023,12/27/2023,12/28/2023,0.048100,,
