as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2023-12-31,Invesco EQV European Equity Fund Class R,008882763,AEDRX,12/14/2023,12/15/2023,12/15/2023,0.4186,,0.3793
2023-12-31,Invesco EQV European Equity Fund Class Y,008882573,AEDYX,12/14/2023,12/15/2023,12/15/2023,0.6082,,0.3793
2023-12-31,Invesco EQV European Equity Fund Class R6,00889A822,AEGSX,12/14/2023,12/15/2023,12/15/2023,0.6558,,0.3793
2023-12-31,Invesco Floating Rate ESG Fund,00141A867,AFRAX,,12/29/2023,12/29/2023,0.0533,,
2023-12-31,Invesco Floating Rate ESG Fund Class C,00141A842,AFRCX,,12/29/2023,12/29/2023,0.0502,,
2023-12-31,Invesco Floating Rate ESG Fund Class R6,00141A420,AFRFX,,12/29/2023,12/29/2023,0.0549,,
2023-12-31,Invesco Floating Rate ESG Fund Class R5,00141A826,AFRIX,,12/29/2023,12/29/2023,0.0547,,
2023-12-31,Invesco Floating Rate ESG Fund Class R,00141A834,AFRRX,,12/29/2023,12/29/2023,0.0519,,
2023-12-31,Invesco Floating Rate ESG Fund Class Y,00141A586,AFRYX,,12/29/2023,12/29/2023,0.0546,,
2023-12-31,Invesco Government & Agency Portfolio Corporate,825252539,AGCXX,,12/29/2023,12/29/2023,0.00444689,,
2023-12-31,Invesco Income Fund Investor Class,00142C615,AGIVX,,12/29/2023,12/29/2023,0.0349,,
2023-12-31,Invesco Income Fund Class R5,00142C375,AGOIX,,12/29/2023,12/29/2023,0.0362,,
2023-12-31,Invesco Income Fund,00142C847,AGOVX,,12/29/2023,12/29/2023,0.0344,,
2023-12-31,Invesco Government & Agency Portfolio Institutional,825252885,AGPXX,,12/29/2023,12/29/2023,0.00447229,,
2023-12-31,Invesco Global Real Estate Fund,00142C367,AGREX,12/12/2023,12/13/2023,12/13/2023,0.04,,
2023-12-31,Invesco Income Fund Class C,00142C821,AGVCX,,12/29/2023,12/29/2023,0.0302,,
2023-12-31,Invesco Income Fund Class R,00142C698,AGVRX,,12/29/2023,12/29/2023,0.033,,
2023-12-31,Invesco Income Fund Class R6,001421445,AGVSX,,12/29/2023,12/29/2023,0.0365,,
2023-12-31,Invesco Income Fund Class Y,00142C128,AGVYX,,12/29/2023,12/29/2023,0.0357,,
2023-12-31,Invesco High Yield Fund Class Y,00142C193,AHHYX,,12/29/2023,12/29/2023,0.0296,,
2023-12-31,Invesco High Yield Fund Class R5,00142C482,AHIYX,,12/29/2023,12/29/2023,0.0296,,
2023-12-31,Invesco High Yield Fund Class C,00142C888,AHYCX,,12/29/2023,12/29/2023,0.0268,,
2023-12-31,Invesco EQV International Equity Fund Class C,008882789,AIECX,12/12/2023,12/13/2023,12/13/2023,0.0289,,0.2135
2023-12-31,Invesco EQV International Equity Fund Class R,008882755,AIERX,12/12/2023,12/13/2023,12/13/2023,0.1049,,0.2135
2023-12-31,Invesco EQV International Equity Fund Class R5,008882771,AIEVX,12/12/2023,12/13/2023,12/13/2023,0.2262,,0.2135
2023-12-31,Invesco EQV International Equity Fund,008882102,AIIEX,12/12/2023,12/13/2023,12/13/2023,0.1435,,0.2135
2023-12-31,Invesco EQV International Equity Fund Class Y,008882532,AIIYX,12/12/2023,12/13/2023,12/13/2023,0.2023,,0.2135
2023-12-31,Invesco Government Money Market Fund Cash Reserve,00142C771,AIMXX,,12/29/2023,12/29/2023,0.00419428,,
2023-12-31,Invesco Government Money Market Fund Class R,00142C680,AIRXX,,12/29/2023,12/29/2023,0.00398261,,
2023-12-31,Invesco Limited Term Municipal Income Fund Class A2,001419407,AITFX,,12/29/2023,12/29/2023,0.00017877,,
2023-12-31,Invesco Government Money Market Fund Class Y,00142C169,AIYXX,,12/29/2023,12/29/2023,0.00432135,,
2023-12-31,Invesco Income Allocation Fund,00141M242,ALAAX,12/19/2023,12/20/2023,12/20/2023,0.1094,,
2023-12-31,Invesco Income Allocation Fund Class Y,00888U597,ALAYX,12/19/2023,12/20/2023,12/20/2023,0.1114,,
2023-12-31,Invesco Balanced-Risk Allocation Fund Class R6,00142R539,ALLFX,12/14/2023,12/15/2023,12/15/2023,0.2239,,
2023-12-31,Invesco Short Duration Inflation Protected Fund Class R5,00142C201,ALMIX,12/12/2023,12/13/2023,12/13/2023,0.05710458,,
2023-12-31,Invesco Greater China Fund Class Y,00141V846,AMCYX,12/14/2023,12/15/2023,12/15/2023,0.3734,,
2023-12-31,Invesco High Yield Fund,00142C706,AMHYX,,12/29/2023,12/29/2023,0.0288,,
2023-12-31,Invesco Global Real Estate Fund Class Y,00142C219,ARGYX,12/12/2023,12/13/2023,12/13/2023,0.0454,,
2023-12-31,Invesco EQV Asia Pacific Equity Fund,008882888,ASIAX,12/14/2023,12/15/2023,12/15/2023,0.2649,,0.5053
2023-12-31,Invesco EQV Asia Pacific Equity Fund Class C,008882862,ASICX,12/14/2023,12/15/2023,12/15/2023,,,0.5053
2023-12-31,Invesco EQV Asia Pacific Equity Fund Class R6,00889A848,ASISX,12/14/2023,12/15/2023,12/15/2023,0.3912,,0.5053
2023-12-31,Invesco EQV Asia Pacific Equity Fund Class Y,008882581,ASIYX,12/14/2023,12/15/2023,12/15/2023,0.3401,,0.5053
2023-12-31,Invesco Global Real Estate Income Fund,00141A628,ASRAX,12/12/2023,12/13/2023,12/13/2023,0.0997,,
2023-12-31,Invesco Global Real Estate Income Fund Class C,00141A644,ASRCX,12/12/2023,12/13/2023,12/13/2023,0.0846,,
2023-12-31,Invesco Global Real Estate Income Fund Class R6,00141A412,ASRFX,12/12/2023,12/13/2023,12/13/2023,0.1084,,
2023-12-31,Invesco Global Real Estate Income Fund Class R5,00141A610,ASRIX,12/12/2023,12/13/2023,12/13/2023,0.1069,,
2023-12-31,Invesco Global Real Estate Income Fund Class Y,00141A545,ASRYX,12/12/2023,12/13/2023,12/13/2023,0.1045,,
2023-12-31,Invesco Limited Term Municipal Income Fund,001419803,ATFAX,,12/29/2023,12/29/2023,0.00016685,,
2023-12-31,Invesco Limited Term Municipal Income Fund Class C,001419449,ATFCX,,12/29/2023,12/29/2023,0.00013056,,
2023-12-31,Invesco Limited Term Municipal Income Fund Class R5,001419878,ATFIX,,12/29/2023,12/29/2023,0.00017823,,
2023-12-31,Invesco Limited Term Municipal Income Fund Class R6,001419373,ATFSX,,12/29/2023,12/29/2023,0.00018202,,
2023-12-31,Invesco Limited Term Municipal Income Fund Class Y,001419837,ATFYX,,12/29/2023,12/29/2023,0.00017877,,
2023-12-31,Invesco Global Core Equity Fund,00141L103,AWSAX,12/14/2023,12/15/2023,12/15/2023,0.0416,0.1772,0.1371
2023-12-31,Invesco Global Core Equity Fund Class C,00141L301,AWSCX,12/14/2023,12/15/2023,12/15/2023,,0.1772,0.1371
2023-12-31,Invesco Global Core Equity Fund Class R5,00141L848,AWSIX,12/14/2023,12/15/2023,12/15/2023,0.0848,0.1772,0.1371
2023-12-31,Invesco Global Core Equity Fund Class R,00141L749,AWSRX,12/14/2023,12/15/2023,12/15/2023,0.0061,0.1772,0.1371
2023-12-31,Invesco Global Core Equity Fund Class R6,00141L657,AWSSX,12/14/2023,12/15/2023,12/15/2023,0.0956,0.1772,0.1371
2023-12-31,Invesco Global Core Equity Fund Class Y,00141L798,AWSYX,12/14/2023,12/15/2023,12/15/2023,0.0801000000000001,0.1772,0.1371
2023-12-31,Invesco Balanced-Risk Commodity Strategy Fund,00888Y102,BRCAX,12/14/2023,12/15/2023,12/15/2023,0.2117,,0.0268
2023-12-31,Invesco Balanced-Risk Commodity Strategy Fund Class C,00888Y300,BRCCX,12/14/2023,12/15/2023,12/15/2023,0.2037,,0.0268
2023-12-31,Invesco Balanced-Risk Commodity Strategy Fund Class R5,00888Y607,BRCNX,12/14/2023,12/15/2023,12/15/2023,0.2145,,0.0268
2023-12-31,Invesco Balanced-Risk Commodity Strategy Fund Class R,00888Y409,BRCRX,12/14/2023,12/15/2023,12/15/2023,0.209,,0.0268
2023-12-31,Invesco Balanced-Risk Commodity Strategy Fund Class Y,00888Y508,BRCYX,12/14/2023,12/15/2023,12/15/2023,0.2145,,0.0268
2023-12-31,Invesco Select Risk: Moderately Conservative Investor Fund,00141M317,CAAMX,12/19/2023,12/20/2023,12/20/2023,0.0611,,
2023-12-31,Invesco Select Risk: Moderately Conservative Investor Fund Class Y,00888U472,CAAYX,12/19/2023,12/20/2023,12/20/2023,0.0673,,
2023-12-31,Invesco Greater China Fund Class C,00141T130,CACFX,12/14/2023,12/15/2023,12/15/2023,0.1825,,
2023-12-31,Invesco Select Risk: Moderately Conservative Investor Fund Class C,00141M283,CACMX,12/19/2023,12/20/2023,12/20/2023,0.0415,,
2023-12-31,Invesco Greater China Fund Class R6,00142R216,CACSX,12/14/2023,12/15/2023,12/15/2023,0.4118,,
2023-12-31,Invesco Comstock Select Fund Class C,00143N610,CGRCX,12/12/2023,12/13/2023,12/13/2023,0.1464,0.4699,0.6892
2023-12-31,Invesco Global Real Estate Fund Class C,00142C342,CGREX,12/12/2023,12/13/2023,12/13/2023,0.024,,
2023-12-31,Invesco Comstock Select Fund Class R,00143N586,CGRNX,12/12/2023,12/13/2023,12/13/2023,0.1929,0.4699,0.6892
2023-12-31,Invesco Comstock Select Fund,00143N628,CGRWX,12/12/2023,12/13/2023,12/13/2023,0.221,0.4699,0.6892
2023-12-31,Invesco Comstock Select Fund Class Y,00143N594,CGRYX,12/12/2023,12/13/2023,12/13/2023,0.2498,0.4699,0.6892
2023-12-31,Invesco Charter Fund Class R6,00141B857,CHFTX,12/14/2023,12/15/2023,12/15/2023,0.1198,0.0688,0.9295
2023-12-31,Invesco Charter Fund Class R,001413442,CHRRX,12/14/2023,12/15/2023,12/15/2023,0.0201,0.0688,0.9295
2023-12-31,Invesco Charter Fund Class S,00141B865,CHRSX,12/14/2023,12/15/2023,12/15/2023,0.079,0.0688,0.9295
2023-12-31,Invesco Charter Fund Class C,001413814,CHTCX,12/14/2023,12/15/2023,12/15/2023,,0.0688000000000001,0.9295
2023-12-31,Invesco Charter Fund,001413103,CHTRX,12/14/2023,12/15/2023,12/15/2023,0.062,0.0688,0.9295
2023-12-31,Invesco Charter Fund Class R5,001413400,CHTVX,12/14/2023,12/15/2023,12/15/2023,0.1079,0.0688,0.9295
2023-12-31,Invesco Charter Fund Class Y,00141B303,CHTYX,12/14/2023,12/15/2023,12/15/2023,0.1045,0.0688,0.9295
2023-12-31,Invesco Income Allocation Fund Class C,00141M226,CLIAX,12/19/2023,12/20/2023,12/20/2023,0.103,,
2023-12-31,Invesco Select Risk: Moderately Conservative Investor Fund Class R5,00141M267,CMAIX,12/19/2023,12/20/2023,12/20/2023,0.0701,,
2023-12-31,Invesco Select Risk: Moderately Conservative Investor Fund Class R,00141M275,CMARX,12/19/2023,12/20/2023,12/20/2023,0.0545,,
2023-12-31,Invesco Select Risk: Moderately Conservative Investor Fund Class S,00888U241,CMASX,12/19/2023,12/20/2023,12/20/2023,0.0637,,
2023-12-31,Invesco Convertible Securities Fund,00888W403,CNSAX,12/12/2023,12/13/2023,12/13/2023,0.0704,,
2023-12-31,Invesco Convertible Securities Fund Class C,00888W601,CNSCX,12/12/2023,12/13/2023,12/13/2023,0.029,,
2023-12-31,Invesco Convertible Securities Fund Class Y,00888W700,CNSDX,12/12/2023,12/13/2023,12/13/2023,0.0842,,
2023-12-31,Invesco Convertible Securities Fund Class R6,00888W494,CNSFX,12/12/2023,12/13/2023,12/13/2023,0.0896,,
2023-12-31,Invesco Convertible Securities Fund Class R5,00888U258,CNSIX,12/12/2023,12/13/2023,12/13/2023,0.0857,,
2023-12-31,Invesco Select Risk: Moderately Conservative Investor Fund Class R6,00888W262,CNSSX,12/19/2023,12/20/2023,12/20/2023,0.0701,,
2023-12-31,Invesco Core Plus Bond Fund Class R6,00141A438,CPBFX,,12/29/2023,12/29/2023,0.0376,,
2023-12-31,Invesco Core Plus Bond Fund Class R,00141A487,CPBRX,,12/29/2023,12/29/2023,0.0338,,
2023-12-31,Invesco Core Plus Bond Fund Class Y,00141A479,CPBYX,,12/29/2023,12/29/2023,0.0374,,
2023-12-31,Invesco Core Plus Bond Fund Class C,00141A495,CPCFX,,12/29/2023,12/29/2023,0.0302,,
2023-12-31,Invesco Core Plus Bond Fund Class R5,00141A461,CPIIX,,12/29/2023,12/29/2023,0.0373,,
2023-12-31,Invesco Government & Agency Portfolio CAVU Securities,825252414,CVGXX,,12/29/2023,12/29/2023,0.00447229,,
2023-12-31,Invesco Liquid Assets Portfolio CAVU Securities,825252398,CVPXX,,12/29/2023,12/29/2023,0.00465023,,
2023-12-31,Invesco Treasury Portfolio CAVU Securities,825252380,CVTXX,,12/29/2023,12/29/2023,0.00446482,,
2023-12-31,Invesco Diversified Dividend Fund Class R5,001413178,DDFIX,12/12/2023,12/13/2023,12/13/2023,0.0911,,1.0527
2023-12-31,Invesco Diversified Dividend Fund Class R,001413186,DDFRX,12/12/2023,12/13/2023,12/13/2023,0.067,,1.0527
2023-12-31,Invesco Developing Markets Fund Class R5,00143W867,DVMFX,12/12/2023,12/13/2023,12/13/2023,0.3394,,
2023-12-31,Invesco EQV European Equity Fund Investor Class,008882748,EGINX,12/14/2023,12/15/2023,12/15/2023,0.5531,,0.3793
2023-12-31,Invesco Emerging Markets Local Debt Fund Class R5,00143K830,EMLDX,,12/29/2023,12/29/2023,0.0286,,
2023-12-31,Invesco Fundamental Alternatives Fund Class R5,00143W669,FDATX,12/14/2023,12/15/2023,12/15/2023,0.3145,,0.8958
2023-12-31,Invesco Global Real Estate Fund Class R6,001421619,FGREX,12/12/2023,12/13/2023,12/13/2023,0.0507,,
2023-12-31,Invesco Dividend Income Fund Class R5,00142F493,FSIUX,12/12/2023,12/13/2023,12/13/2023,0.0503,,0.8844
2023-12-31,Invesco Energy Fund Investor Class,00142F105,FSTEX,12/14/2023,12/15/2023,12/15/2023,0.5889,,
2023-12-31,Invesco Dividend Income Fund Investor Class,00142F543,FSTUX,12/12/2023,12/13/2023,12/13/2023,0.0451,,0.8844
2023-12-31,Invesco Technology Fund Investor Class,00142F659,FTCHX,12/14/2023,12/15/2023,12/15/2023,,0.4112,0.0011
2023-12-31,Invesco Technology Fund Class R5,00142F667,FTPIX,12/14/2023,12/15/2023,12/15/2023,,0.4112,0.0011
2023-12-31,Invesco Technology Fund Class R6,00143N859,FTPSX,12/14/2023,12/15/2023,12/15/2023,,0.4112,0.0011
2023-12-31,Invesco Premier U.S. Government Money Portfolio Investor Class,00142W504,FUGXX,,12/29/2023,12/29/2023,0.00445723,,
2023-12-31,Invesco High Yield Bond Factor Fund Class R5,001421387,GBHYX,,12/29/2023,12/29/2023,0.08005362,,
2023-12-31,Invesco Global Fund Class R5,00900W605,GFDDX,12/12/2023,12/13/2023,12/13/2023,,,9.6235
2023-12-31,Invesco Growth and Income Fund Class R6,00142J115,GIFFX,12/12/2023,12/13/2023,12/13/2023,0.1082,0.0324,2.3469
2023-12-31,Invesco Global Infrastructure Fund,00888Y268,GIZAX,12/12/2023,12/13/2023,12/13/2023,0.1173,,
2023-12-31,Invesco Global Infrastructure Fund Class C,00888Y250,GIZCX,12/12/2023,12/13/2023,12/13/2023,0.0961,,
2023-12-31,Invesco Global Infrastructure Fund Class R5,00888Y227,GIZFX,12/12/2023,12/13/2023,12/13/2023,0.1245,,
2023-12-31,Invesco Global Infrastructure Fund Class R,00888Y243,GIZRX,12/12/2023,12/13/2023,12/13/2023,0.1102,,
2023-12-31,Invesco Global Infrastructure Fund Class R6,00888Y219,GIZSX,12/12/2023,12/13/2023,12/13/2023,0.1244,,
2023-12-31,Invesco Global Infrastructure Fund Class Y,00888Y235,GIZYX,12/12/2023,12/13/2023,12/13/2023,0.1244,,
2023-12-31,Invesco Global Allocation Fund Class R5,00143W594,GLALX,12/14/2023,12/15/2023,12/15/2023,0.495,,
2023-12-31,Invesco Global Strategic Income Fund Class R5,00143K764,GLSSX,,12/29/2023,12/29/2023,0.0151,,
2023-12-31,Invesco Advantage International Fund Class R5,00900W787,GMAGX,12/14/2023,12/15/2023,12/15/2023,0.573,,
2023-12-31,Invesco U.S. Government Money Portfolio Class C,001422104,GMCXX,,12/29/2023,12/29/2023,0.00325703,,
2023-12-31,Invesco U.S. Government Money Portfolio Class R,001422302,GMLXX,,12/29/2023,12/29/2023,0.00368052,,
2023-12-31,Invesco U.S. Government Money Portfolio Cash Reserve,001422864,GMQXX,,12/29/2023,12/29/2023,0.00397699,,
2023-12-31,Invesco U.S. Government Money Portfolio Class R6,001422401,GMRXX,,12/29/2023,12/29/2023,0.00423165,,
2023-12-31,Invesco Macro Allocation Strategy Fund,00142R513,GMSDX,12/12/2023,12/13/2023,12/13/2023,0.1027,,
2023-12-31,Invesco Macro Allocation Strategy Fund Class C,00142R497,GMSEX,12/12/2023,12/13/2023,12/13/2023,0.0448,,
2023-12-31,Invesco Macro Allocation Strategy Fund Class Y,00142R588,GMSHX,12/12/2023,12/13/2023,12/13/2023,0.1226,,
2023-12-31,Invesco Macro Allocation Strategy Fund Class R,00142R489,GMSJX,12/12/2023,12/13/2023,12/13/2023,0.0814,,
2023-12-31,Invesco Macro Allocation Strategy Fund Class R5,00142R471,GMSKX,12/12/2023,12/13/2023,12/13/2023,0.1226,,
2023-12-31,Invesco Macro Allocation Strategy Fund Class R6,00142R463,GMSLX,12/12/2023,12/13/2023,12/13/2023,0.1226,,
2023-12-31,Invesco Income Advantage International Fund Class C,00141M556,GNDCX,12/12/2023,12/13/2023,12/13/2023,0.0721,,
2023-12-31,Invesco Income Advantage International Fund Class R5,00141M374,GNDIX,12/12/2023,12/13/2023,12/13/2023,0.0874,,
2023-12-31,Invesco Income Advantage International Fund Class R6,00888W239,GNDSX,12/12/2023,12/13/2023,12/13/2023,0.0873,,
2023-12-31,Invesco Government & Agency Portfolio Private,825252877,GPVXX,,12/29/2023,12/29/2023,0.00421825,,
2023-12-31,Invesco EQV Emerging Markets All Cap Fund Class C,00141T544,GTDCX,12/12/2023,12/13/2023,12/13/2023,0.2279,,
2023-12-31,Invesco EQV Emerging Markets All Cap Fund,00141T577,GTDDX,12/12/2023,12/13/2023,12/13/2023,0.5046,,
2023-12-31,Invesco EQV Emerging Markets All Cap Fund Class R6,00142R521,GTDFX,12/12/2023,12/13/2023,12/13/2023,0.636,,
2023-12-31,Invesco EQV Emerging Markets All Cap Fund Class R5,00141T163,GTDIX,12/12/2023,12/13/2023,12/13/2023,0.6103,,
2023-12-31,Invesco EQV Emerging Markets All Cap Fund Class Y,00141V838,GTDYX,12/12/2023,12/13/2023,12/13/2023,0.5917,,
2023-12-31,Invesco Income Advantage International Fund,00141M572,GTNDX,12/12/2023,12/13/2023,12/13/2023,0.0839,,
2023-12-31,Invesco Income Advantage International Fund Class R,00141M259,GTNRX,12/12/2023,12/13/2023,12/13/2023,0.0815,,
2023-12-31,Invesco Income Advantage International Fund Class Y,00888U621,GTNYX,12/12/2023,12/13/2023,12/13/2023,0.0867,,
2023-12-31,Invesco High Yield Fund Class R6,001421593,HYIFX,,12/29/2023,12/29/2023,0.0299,,
2023-12-31,Invesco High Yield Fund Investor Class,00142C631,HYINX,,12/29/2023,12/29/2023,0.0288,,
2023-12-31,Invesco Greater China Fund Class R5,00141T122,IACFX,12/14/2023,12/15/2023,12/15/2023,0.4118,,
2023-12-31,Invesco Real Estate Fund,00142C565,IARAX,12/12/2023,12/13/2023,12/13/2023,0.0962000000000001,,0.2044
2023-12-31,Invesco Real Estate Fund Class C,00142C540,IARCX,12/12/2023,12/13/2023,12/13/2023,0.0644,,0.2044
2023-12-31,Invesco Real Estate Fund Class R6,001421585,IARFX,12/12/2023,12/13/2023,12/13/2023,0.116,,0.2044
2023-12-31,Invesco Real Estate Fund Class R5,00142C466,IARIX,12/12/2023,12/13/2023,12/13/2023,0.1131,,0.2044
2023-12-31,Invesco Real Estate Fund Class R,00142C458,IARRX,12/12/2023,12/13/2023,12/13/2023,0.0859,,0.2044
2023-12-31,Invesco Real Estate Fund Class Y,00142C144,IARYX,12/12/2023,12/13/2023,12/13/2023,0.1064,,0.2044
2023-12-31,Invesco Dividend Income Fund,00142F535,IAUTX,12/12/2023,12/13/2023,12/13/2023,0.0447000000000001,,0.8844
2023-12-31,Invesco Dividend Income Fund Class Y,00142F410,IAUYX,12/12/2023,12/13/2023,12/13/2023,0.0502,,0.8844
2023-12-31,Invesco Balanced-Risk Commodity Strategy Fund Class R6,00888Y847,IBRFX,12/14/2023,12/15/2023,12/15/2023,0.2145,,0.0268
2023-12-31,Invesco Corporate Bond Fund Class R6,001421569,ICBFX,,12/29/2023,12/29/2023,0.0276,,
2023-12-31,Invesco Conservative Income Fund Institutional,46134M103,ICIFX,,12/29/2023,12/29/2023,0.04520357,,
2023-12-31,Invesco Conservative Income Fund Class R6,46134M400,ICIRX,,12/29/2023,12/29/2023,0.04506411,,
2023-12-31,Invesco Conservative Income Fund,46134M202,ICIVX,,12/29/2023,12/29/2023,0.04417611,,
2023-12-31,Invesco Conservative Income Fund Class Y,46134M301,ICIYX,,12/29/2023,12/29/2023,0.04502621,,
2023-12-31,Invesco Comstock Fund Class R6,00143M331,ICSFX,12/12/2023,12/13/2023,12/13/2023,0.1425,0.1445,1.6883
2023-12-31,Invesco Energy Fund Class C,00142F402,IEFCX,12/14/2023,12/15/2023,12/15/2023,0.4987,,
2023-12-31,Invesco Equity and Income Fund Class R6,00142J123,IEIFX,12/12/2023,12/13/2023,12/13/2023,0.0706000000000001,,0.4944
2023-12-31,Invesco Energy Fund,00142F204,IENAX,12/14/2023,12/15/2023,12/15/2023,0.5889,,
