as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-12-31,Invesco Global Fund Class Y,00900W506,OGLYX,12/11/2024,12/12/2024,12/12/2024,,,11.1733
2024-12-31,Invesco Gold & Special Minerals Fund Class C,00143N743,OGMCX,12/13/2024,12/16/2024,12/16/2024,0.1566,,
2024-12-31,Invesco Gold & Special Minerals Fund Class R6,00143N693,OGMIX,12/13/2024,12/16/2024,12/16/2024,0.3026,,
2024-12-31,Invesco Gold & Special Minerals Fund Class R,00143N727,OGMNX,12/13/2024,12/16/2024,12/16/2024,0.2005,,
2024-12-31,Invesco Gold & Special Minerals Fund Class Y,00143N735,OGMYX,12/13/2024,12/16/2024,12/16/2024,0.2613,,
2024-12-31,Invesco Comstock Select Fund Class R6,00143N560,OGRIX,12/11/2024,12/12/2024,12/12/2024,0.2263,2.5662,2.1334
2024-12-31,Invesco International Bond Fund,00143K673,OIBAX,,12/31/2024,12/31/2024,0.0176,,
2024-12-31,Invesco International Bond Fund Class C,00143K665,OIBCX,,12/31/2024,12/31/2024,0.0149,,
2024-12-31,Invesco International Bond Fund Class R6,00143K624,OIBIX,,12/31/2024,12/31/2024,0.0187,,
2024-12-31,Invesco International Bond Fund Class R,00143K640,OIBNX,,12/31/2024,12/31/2024,0.0167,,
2024-12-31,Invesco International Bond Fund Class Y,00143K657,OIBYX,,12/31/2024,12/31/2024,0.0186,,
2024-12-31,Invesco International Diversified Fund,00900R101,OIDAX,12/18/2024,12/19/2024,12/19/2024,0.2134,,0.523
2024-12-31,Invesco International Diversified Fund Class C,00900R200,OIDCX,12/18/2024,12/19/2024,12/19/2024,0.0308,,0.523
2024-12-31,Invesco International Diversified Fund Class R6,00900R309,OIDIX,12/18/2024,12/19/2024,12/19/2024,0.356,,0.523
2024-12-31,Invesco International Diversified Fund Class R,00900R408,OIDNX,12/18/2024,12/19/2024,12/19/2024,0.1469,,0.523
2024-12-31,Invesco International Diversified Fund Class Y,00900R507,OIDYX,12/18/2024,12/19/2024,12/19/2024,0.3054,,0.523
2024-12-31,Invesco Oppenheimer International Growth Fund,00900W647,OIGAX,12/11/2024,12/12/2024,12/12/2024,0.1005,0.0563,3.4295
2024-12-31,Invesco Oppenheimer International Growth Fund Class C,00900W639,OIGCX,12/11/2024,12/12/2024,12/12/2024,,0.0563,3.4295
2024-12-31,Invesco Oppenheimer International Growth Fund Class R6,00900W621,OIGIX,12/11/2024,12/12/2024,12/12/2024,0.2501,0.0563,3.4295
2024-12-31,Invesco Oppenheimer International Growth Fund Class R,00900W613,OIGNX,12/11/2024,12/12/2024,12/12/2024,0.0011,0.0563,3.4295
2024-12-31,Invesco Oppenheimer International Growth Fund Class Y,00900W597,OIGYX,12/11/2024,12/12/2024,12/12/2024,0.1953,0.0563,3.4295
2024-12-31,Invesco Rising Dividends Fund Class R6,00141B568,OIRDX,12/11/2024,12/12/2024,12/12/2024,0.1093,0.1194,2.77
2024-12-31,Invesco Limited Term California Municipal Fund,00141W877,OLCAX,,12/31/2024,12/31/2024,0.00013959,,
2024-12-31,Invesco Limited Term California Municipal Fund Class C,00141W869,OLCCX,,12/31/2024,12/31/2024,0.00010635,,
