as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-03-28,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,3/27/2024,3/28/2024,3/28/2024,0.09950000,,
2024-06-28,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,6/27/2024,6/28/2024,6/28/2024,0.18720000,,
2024-09-30,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,9/27/2024,9/30/2024,9/30/2024,0.11090000,,
2024-12-10,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,12/9/2024,12/10/2024,12/10/2024,0.10269548,,
2025-03-31,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,3/28/2025,3/31/2025,3/31/2025,0.10090000,,
2025-06-30,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,6/27/2025,6/30/2025,6/30/2025,0.18750000,,
2025-09-30,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,9/29/2025,9/30/2025,9/30/2025,0.11250000,,
2025-12-09,Janus Henderson Global Equity Income Fund,47103X492,HFQIX,12/8/2025,12/9/2025,12/9/2025,0.10227885,,
2022-03-31,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,3/30/2022,3/31/2022,3/31/2022,0.10240000,,
2022-06-30,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,6/29/2022,6/30/2022,6/30/2022,0.18300000,,
2022-09-30,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,9/29/2022,9/30/2022,9/30/2022,0.11450000,,
2022-12-22,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,12/21/2022,12/22/2022,12/22/2022,0.10379282,,
2023-03-31,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,3/30/2023,3/31/2023,3/31/2023,0.09960000,,
2023-06-30,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,6/29/2023,6/30/2023,6/30/2023,0.18810000,,
2023-09-29,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,9/28/2023,9/29/2023,9/29/2023,0.11260000,,
2023-12-11,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,12/8/2023,12/11/2023,12/11/2023,0.10385149,,
2024-03-28,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,3/27/2024,3/28/2024,3/28/2024,0.10070000,,
2024-06-28,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,6/27/2024,6/28/2024,6/28/2024,0.18850000,,
2024-09-30,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,9/27/2024,9/30/2024,9/30/2024,0.11210000,,
2024-12-10,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,12/9/2024,12/10/2024,12/10/2024,0.10434342,,
2025-03-31,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,3/28/2025,3/31/2025,3/31/2025,0.10280000,,
2025-06-30,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,6/27/2025,6/30/2025,6/30/2025,0.18890000,,
2025-09-30,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,9/29/2025,9/30/2025,9/30/2025,0.11440000,,
2025-12-09,Janus Henderson Global Equity Income Fund,47103X484,HFQRX,12/8/2025,12/9/2025,12/9/2025,0.10419138,,
2022-03-31,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,3/30/2022,3/31/2022,3/31/2022,0.09410000,,
2022-06-30,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,6/29/2022,6/30/2022,6/30/2022,0.18240000,,
2022-09-30,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,9/29/2022,9/30/2022,9/30/2022,0.10560000,,
2022-12-22,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,12/21/2022,12/22/2022,12/22/2022,0.09584950,,
2024-03-28,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,3/27/2024,3/28/2024,3/28/2024,0.09360000,,
2024-06-28,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,6/27/2024,6/28/2024,6/28/2024,0.18160000,,
2024-09-30,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,9/27/2024,9/30/2024,9/30/2024,0.10580000,,
2024-12-10,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,12/9/2024,12/10/2024,12/10/2024,0.09566739,,
2025-03-31,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,3/28/2025,3/31/2025,3/31/2025,0.09440000,,
2025-06-30,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,6/27/2025,6/30/2025,6/30/2025,0.18150000,,
2025-09-30,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,9/29/2025,9/30/2025,9/30/2025,0.10430000,,
2025-12-09,Janus Henderson Global Equity Income Fund,47103X450,HFQSX,12/8/2025,12/9/2025,12/9/2025,0.09427314,,
2022-03-31,Janus Henderson Global Equity Income Fund,47103X443,HFQTX,3/30/2022,3/31/2022,3/31/2022,0.09990000,,
2022-06-30,Janus Henderson Global Equity Income Fund,47103X443,HFQTX,6/29/2022,6/30/2022,6/30/2022,0.18270000,,
2022-09-30,Janus Henderson Global Equity Income Fund,47103X443,HFQTX,9/29/2022,9/30/2022,9/30/2022,0.11050000,,
2022-12-22,Janus Henderson Global Equity Income Fund,47103X443,HFQTX,12/21/2022,12/22/2022,12/22/2022,0.09992267,,
2022-03-31,Janus Henderson Balanced Fund,471023879,JABAX,3/30/2022,3/31/2022,3/31/2022,0.07520000,,
2022-06-30,Janus Henderson Balanced Fund,471023879,JABAX,6/29/2022,6/30/2022,6/30/2022,0.09460000,,
2022-09-30,Janus Henderson Balanced Fund,471023879,JABAX,9/29/2022,9/30/2022,9/30/2022,0.12180000,,
2022-12-22,Janus Henderson Balanced Fund,471023879,JABAX,12/21/2022,12/22/2022,12/22/2022,0.07968509,,0.31778
2023-03-31,Janus Henderson Balanced Fund,471023879,JABAX,3/30/2023,3/31/2023,3/31/2023,0.31730000,,
2023-06-30,Janus Henderson Balanced Fund,471023879,JABAX,6/29/2023,6/30/2023,6/30/2023,0.18520000,,
2023-09-29,Janus Henderson Balanced Fund,471023879,JABAX,9/28/2023,9/29/2023,9/29/2023,0.20330000,,
2023-12-11,Janus Henderson Balanced Fund,471023879,JABAX,12/8/2023,12/11/2023,12/11/2023,0.20411771,,
2024-03-28,Janus Henderson Balanced Fund,471023879,JABAX,3/27/2024,3/28/2024,3/28/2024,0.22420000,,
2024-06-28,Janus Henderson Balanced Fund,471023879,JABAX,6/27/2024,6/28/2024,6/28/2024,0.21410000,,
2024-09-30,Janus Henderson Balanced Fund,471023879,JABAX,9/27/2024,9/30/2024,9/30/2024,0.21750000,,
2024-12-10,Janus Henderson Balanced Fund,471023879,JABAX,12/9/2024,12/10/2024,12/10/2024,0.24490647,0.04469485,2.18434
2025-03-31,Janus Henderson Balanced Fund,471023879,JABAX,3/28/2025,3/31/2025,3/31/2025,0.20720000,,
2025-06-30,Janus Henderson Balanced Fund,471023879,JABAX,6/27/2025,6/30/2025,6/30/2025,0.20300000,,
2025-09-30,Janus Henderson Balanced Fund,471023879,JABAX,9/29/2025,9/30/2025,9/30/2025,0.19910000,,
2025-12-09,Janus Henderson Balanced Fund,471023879,JABAX,12/8/2025,12/9/2025,12/9/2025,0.22785422,0.00798580,3.33665
2022-06-30,Janus Henderson Balanced Fund,47103C605,JABCX,6/29/2022,6/30/2022,6/30/2022,0.01490000,,
2022-09-30,Janus Henderson Balanced Fund,47103C605,JABCX,9/29/2022,9/30/2022,9/30/2022,0.04680000,,
2022-12-22,Janus Henderson Balanced Fund,47103C605,JABCX,12/21/2022,12/22/2022,12/22/2022,0.00150526,,0.31778
2023-03-31,Janus Henderson Balanced Fund,47103C605,JABCX,3/30/2023,3/31/2023,3/31/2023,0.24880000,,
2023-06-30,Janus Henderson Balanced Fund,47103C605,JABCX,6/29/2023,6/30/2023,6/30/2023,0.10580000,,
2023-09-29,Janus Henderson Balanced Fund,47103C605,JABCX,9/28/2023,9/29/2023,9/29/2023,0.12010000,,
2023-12-11,Janus Henderson Balanced Fund,47103C605,JABCX,12/8/2023,12/11/2023,12/11/2023,0.10978001,,
2024-03-28,Janus Henderson Balanced Fund,47103C605,JABCX,3/27/2024,3/28/2024,3/28/2024,0.14290000,,
2024-06-28,Janus Henderson Balanced Fund,47103C605,JABCX,6/27/2024,6/28/2024,6/28/2024,0.12390000,,
2024-09-30,Janus Henderson Balanced Fund,47103C605,JABCX,9/27/2024,9/30/2024,9/30/2024,0.12350000,,
2024-12-10,Janus Henderson Balanced Fund,47103C605,JABCX,12/9/2024,12/10/2024,12/10/2024,0.13949707,0.04469485,2.18434
2025-03-31,Janus Henderson Balanced Fund,47103C605,JABCX,3/28/2025,3/31/2025,3/31/2025,0.12190000,,
2025-06-30,Janus Henderson Balanced Fund,47103C605,JABCX,6/27/2025,6/30/2025,6/30/2025,0.11450000,,
2025-09-30,Janus Henderson Balanced Fund,47103C605,JABCX,9/29/2025,9/30/2025,9/30/2025,0.10200000,,
2025-12-09,Janus Henderson Balanced Fund,47103C605,JABCX,12/8/2025,12/9/2025,12/9/2025,0.12034599,0.00798580,3.33665
2022-03-31,Janus Henderson Balanced Fund,47103D108,JABNX,3/30/2022,3/31/2022,3/31/2022,0.09870000,,
2022-06-30,Janus Henderson Balanced Fund,47103D108,JABNX,6/29/2022,6/30/2022,6/30/2022,0.11930000,,
2022-09-30,Janus Henderson Balanced Fund,47103D108,JABNX,9/29/2022,9/30/2022,9/30/2022,0.14470000,,
2022-12-22,Janus Henderson Balanced Fund,47103D108,JABNX,12/21/2022,12/22/2022,12/22/2022,0.10448868,,0.31778
2023-03-31,Janus Henderson Balanced Fund,47103D108,JABNX,3/30/2023,3/31/2023,3/31/2023,0.33750000,,
2023-06-30,Janus Henderson Balanced Fund,47103D108,JABNX,6/29/2023,6/30/2023,6/30/2023,0.20860000,,
2023-09-29,Janus Henderson Balanced Fund,47103D108,JABNX,9/28/2023,9/29/2023,9/29/2023,0.22820000,,
2023-12-11,Janus Henderson Balanced Fund,47103D108,JABNX,12/8/2023,12/11/2023,12/11/2023,0.23056369,,
2024-03-28,Janus Henderson Balanced Fund,47103D108,JABNX,3/27/2024,3/28/2024,3/28/2024,0.24830000,,
2024-06-28,Janus Henderson Balanced Fund,47103D108,JABNX,6/27/2024,6/28/2024,6/28/2024,0.24100000,,
2024-09-30,Janus Henderson Balanced Fund,47103D108,JABNX,9/27/2024,9/30/2024,9/30/2024,0.24550000,,
2024-12-10,Janus Henderson Balanced Fund,47103D108,JABNX,12/9/2024,12/10/2024,12/10/2024,0.27667253,0.04469485,2.18434
2025-03-31,Janus Henderson Balanced Fund,47103D108,JABNX,3/28/2025,3/31/2025,3/31/2025,0.23190000,,
2025-06-30,Janus Henderson Balanced Fund,47103D108,JABNX,6/27/2025,6/30/2025,6/30/2025,0.23000000,,
2025-09-30,Janus Henderson Balanced Fund,47103D108,JABNX,9/29/2025,9/30/2025,9/30/2025,0.22940000,,
2025-12-09,Janus Henderson Balanced Fund,47103D108,JABNX,12/8/2025,12/9/2025,12/9/2025,0.26145230,0.00798580,3.33665
2022-03-31,Janus Henderson Balanced Fund,47103C886,JABRX,3/30/2022,3/31/2022,3/31/2022,0.05030000,,
2022-06-30,Janus Henderson Balanced Fund,47103C886,JABRX,6/29/2022,6/30/2022,6/30/2022,0.06390000,,
2022-09-30,Janus Henderson Balanced Fund,47103C886,JABRX,9/29/2022,9/30/2022,9/30/2022,0.09710000,,
2022-12-22,Janus Henderson Balanced Fund,47103C886,JABRX,12/21/2022,12/22/2022,12/22/2022,0.05274122,,0.31778
2023-03-31,Janus Henderson Balanced Fund,47103C886,JABRX,3/30/2023,3/31/2023,3/31/2023,0.29480000,,
2023-06-30,Janus Henderson Balanced Fund,47103C886,JABRX,6/29/2023,6/30/2023,6/30/2023,0.16000000,,
2023-09-29,Janus Henderson Balanced Fund,47103C886,JABRX,9/28/2023,9/29/2023,9/29/2023,0.17600000,,
2023-12-11,Janus Henderson Balanced Fund,47103C886,JABRX,12/8/2023,12/11/2023,12/11/2023,0.17533766,,
2024-03-28,Janus Henderson Balanced Fund,47103C886,JABRX,3/27/2024,3/28/2024,3/28/2024,0.19810000,,
2024-06-28,Janus Henderson Balanced Fund,47103C886,JABRX,6/27/2024,6/28/2024,6/28/2024,0.18500000,,
2024-09-30,Janus Henderson Balanced Fund,47103C886,JABRX,9/27/2024,9/30/2024,9/30/2024,0.18560000,,
2024-12-10,Janus Henderson Balanced Fund,47103C886,JABRX,12/9/2024,12/10/2024,12/10/2024,0.21072495,0.04469485,2.18434
2025-03-31,Janus Henderson Balanced Fund,47103C886,JABRX,3/28/2025,3/31/2025,3/31/2025,0.18010000,,
2025-06-30,Janus Henderson Balanced Fund,47103C886,JABRX,6/27/2025,6/30/2025,6/30/2025,0.17340000,,
2025-09-30,Janus Henderson Balanced Fund,47103C886,JABRX,9/29/2025,9/30/2025,9/30/2025,0.16610000,,
2025-12-09,Janus Henderson Balanced Fund,47103C886,JABRX,12/8/2025,12/9/2025,12/9/2025,0.18970671,0.00798580,3.33665
2022-03-31,Janus Henderson Growth and Income Fund,47103C613,JADGX,3/30/2022,3/31/2022,3/31/2022,0.10450000,,
2022-06-30,Janus Henderson Growth and Income Fund,47103C613,JADGX,6/29/2022,6/30/2022,6/30/2022,0.12410000,,
2022-09-30,Janus Henderson Growth and Income Fund,47103C613,JADGX,9/29/2022,9/30/2022,9/30/2022,0.15860000,,
2022-12-22,Janus Henderson Growth and Income Fund,47103C613,JADGX,12/21/2022,12/22/2022,12/22/2022,0.16501406,,3.42275
2023-03-31,Janus Henderson Growth and Income Fund,47103C613,JADGX,3/30/2023,3/31/2023,3/31/2023,0.15590000,,
2023-06-30,Janus Henderson Growth and Income Fund,47103C613,JADGX,6/29/2023,6/30/2023,6/30/2023,0.14400000,,
2023-09-29,Janus Henderson Growth and Income Fund,47103C613,JADGX,9/28/2023,9/29/2023,9/29/2023,0.11960000,,
2023-12-11,Janus Henderson Growth and Income Fund,47103C613,JADGX,12/8/2023,12/11/2023,12/11/2023,0.12371489,,4.64096
2024-03-28,Janus Henderson Growth and Income Fund,47103C613,JADGX,3/27/2024,3/28/2024,3/28/2024,0.16580000,,
2024-06-28,Janus Henderson Growth and Income Fund,47103C613,JADGX,6/27/2024,6/28/2024,6/28/2024,0.09110000,,
2024-09-30,Janus Henderson Growth and Income Fund,47103C613,JADGX,9/27/2024,9/30/2024,9/30/2024,0.09230000,,
2024-12-10,Janus Henderson Growth and Income Fund,47103C613,JADGX,12/9/2024,12/10/2024,12/10/2024,0.11415976,0.00853866,9.85083
2025-03-31,Janus Henderson Growth and Income Fund,47103C613,JADGX,3/28/2025,3/31/2025,3/31/2025,0.06730000,,
2025-06-30,Janus Henderson Growth and Income Fund,47103C613,JADGX,6/27/2025,6/30/2025,6/30/2025,0.04630000,,
2025-09-30,Janus Henderson Growth and Income Fund,47103C613,JADGX,9/29/2025,9/30/2025,9/30/2025,0.00950000,,
2025-12-09,Janus Henderson Growth and Income Fund,47103C613,JADGX,12/8/2025,12/9/2025,12/9/2025,0.05339491,0.02101409,10.33684
2024-06-10,Janus Henderson Adaptive Global Allocation Fund,47103D272,JAGAX,6/7/2024,6/10/2024,6/10/2024,0.20926226,0.32559479,0.19461
2024-06-10,Janus Henderson Adaptive Global Allocation Fund,47103D215,JAGDX,6/7/2024,6/10/2024,6/10/2024,0.24329590,0.32559479,0.19461
2022-03-31,Janus Henderson Growth and Income Fund,471023200,JAGIX,3/30/2022,3/31/2022,3/31/2022,0.15250000,,
2022-06-30,Janus Henderson Growth and Income Fund,471023200,JAGIX,6/29/2022,6/30/2022,6/30/2022,0.17020000,,
2022-09-30,Janus Henderson Growth and Income Fund,471023200,JAGIX,9/29/2022,9/30/2022,9/30/2022,0.20410000,,
2022-12-22,Janus Henderson Growth and Income Fund,471023200,JAGIX,12/21/2022,12/22/2022,12/22/2022,0.21404204,,3.42275
2023-03-31,Janus Henderson Growth and Income Fund,471023200,JAGIX,3/30/2023,3/31/2023,3/31/2023,0.19570000,,
2023-06-30,Janus Henderson Growth and Income Fund,471023200,JAGIX,6/29/2023,6/30/2023,6/30/2023,0.18960000,,
2023-09-29,Janus Henderson Growth and Income Fund,471023200,JAGIX,9/28/2023,9/29/2023,9/29/2023,0.16870000,,
2023-12-11,Janus Henderson Growth and Income Fund,471023200,JAGIX,12/8/2023,12/11/2023,12/11/2023,0.17775152,,4.64096
2024-03-28,Janus Henderson Growth and Income Fund,471023200,JAGIX,3/27/2024,3/28/2024,3/28/2024,0.20740000,,
2024-06-28,Janus Henderson Growth and Income Fund,471023200,JAGIX,6/27/2024,6/28/2024,6/28/2024,0.13770000,,
2024-09-30,Janus Henderson Growth and Income Fund,471023200,JAGIX,9/27/2024,9/30/2024,9/30/2024,0.14570000,,
2024-12-10,Janus Henderson Growth and Income Fund,471023200,JAGIX,12/9/2024,12/10/2024,12/10/2024,0.17087079,0.00853866,9.85083
2025-03-31,Janus Henderson Growth and Income Fund,471023200,JAGIX,3/28/2025,3/31/2025,3/31/2025,0.10770000,,
2025-06-30,Janus Henderson Growth and Income Fund,471023200,JAGIX,6/27/2025,6/30/2025,6/30/2025,0.08910000,,
2025-09-30,Janus Henderson Growth and Income Fund,471023200,JAGIX,9/29/2025,9/30/2025,9/30/2025,0.06220000,,
2025-12-09,Janus Henderson Growth and Income Fund,471023200,JAGIX,12/8/2025,12/9/2025,12/9/2025,0.11057523,0.02101409,10.33684
2024-06-10,Janus Henderson Adaptive Global Allocation Fund,47103D231,JAGNX,6/7/2024,6/10/2024,6/10/2024,0.22666422,0.32559479,0.19461
2024-06-10,Janus Henderson Adaptive Global Allocation Fund,47103D256,JAGSX,6/7/2024,6/10/2024,6/10/2024,0.22112340,0.32559479,0.19461
2022-03-31,Janus Henderson Balanced Fund,47103E205,JANBX,3/30/2022,3/31/2022,3/31/2022,0.08630000,,
2022-06-30,Janus Henderson Balanced Fund,47103E205,JANBX,6/29/2022,6/30/2022,6/30/2022,0.10610000,,
2022-09-30,Janus Henderson Balanced Fund,47103E205,JANBX,9/29/2022,9/30/2022,9/30/2022,0.13210000,,
2022-12-22,Janus Henderson Balanced Fund,47103E205,JANBX,12/21/2022,12/22/2022,12/22/2022,0.09097706,,0.31778
2023-03-31,Janus Henderson Balanced Fund,47103E205,JANBX,3/30/2023,3/31/2023,3/31/2023,0.32600000,,
2023-06-30,Janus Henderson Balanced Fund,47103E205,JANBX,6/29/2023,6/30/2023,6/30/2023,0.19570000,,
2023-09-29,Janus Henderson Balanced Fund,47103E205,JANBX,9/28/2023,9/29/2023,9/29/2023,0.21450000,,
2024-03-28,Janus Henderson Balanced Fund,47103E205,JANBX,3/27/2024,3/28/2024,3/28/2024,0.23550000,,
2024-06-28,Janus Henderson Balanced Fund,47103E205,JANBX,6/27/2024,6/28/2024,6/28/2024,0.22720000,,
2025-03-31,Janus Henderson Balanced Fund,47103E205,JANBX,3/28/2025,3/31/2025,3/31/2025,0.21930000,,
2025-06-30,Janus Henderson Balanced Fund,47103E205,JANBX,6/27/2025,6/30/2025,6/30/2025,0.21580000,,
2024-06-10,Janus Henderson Adaptive Global Allocation Fund,47103D264,JAVCX,6/7/2024,6/10/2024,6/10/2024,0.20959374,0.32559479,0.19461
2022-03-31,Janus Henderson Balanced Fund,47103C704,JBALX,3/30/2022,3/31/2022,3/31/2022,0.09010000,,
2022-06-30,Janus Henderson Balanced Fund,47103C704,JBALX,6/29/2022,6/30/2022,6/30/2022,0.11030000,,
2022-09-30,Janus Henderson Balanced Fund,47103C704,JBALX,9/29/2022,9/30/2022,9/30/2022,0.13710000,,
2022-12-22,Janus Henderson Balanced Fund,47103C704,JBALX,12/21/2022,12/22/2022,12/22/2022,0.09549209,,0.31778
2023-03-31,Janus Henderson Balanced Fund,47103C704,JBALX,3/30/2023,3/31/2023,3/31/2023,0.32900000,,
2023-06-30,Janus Henderson Balanced Fund,47103C704,JBALX,6/29/2023,6/30/2023,6/30/2023,0.19970000,,
2023-09-29,Janus Henderson Balanced Fund,47103C704,JBALX,9/28/2023,9/29/2023,9/29/2023,0.21850000,,
2023-12-11,Janus Henderson Balanced Fund,47103C704,JBALX,12/8/2023,12/11/2023,12/11/2023,0.21985103,,
2024-03-28,Janus Henderson Balanced Fund,47103C704,JBALX,3/27/2024,3/28/2024,3/28/2024,0.23910000,,
2024-06-28,Janus Henderson Balanced Fund,47103C704,JBALX,6/27/2024,6/28/2024,6/28/2024,0.23000000,,
2024-09-30,Janus Henderson Balanced Fund,47103C704,JBALX,9/27/2024,9/30/2024,9/30/2024,0.23470000,,
2024-12-10,Janus Henderson Balanced Fund,47103C704,JBALX,12/9/2024,12/10/2024,12/10/2024,0.26401376,0.04469485,2.18434
2025-03-31,Janus Henderson Balanced Fund,47103C704,JBALX,3/28/2025,3/31/2025,3/31/2025,0.22090000,,
2025-06-30,Janus Henderson Balanced Fund,47103C704,JBALX,6/27/2025,6/30/2025,6/30/2025,0.21900000,,
2025-09-30,Janus Henderson Balanced Fund,47103C704,JBALX,9/29/2025,9/30/2025,9/30/2025,0.21720000,,
2025-12-09,Janus Henderson Balanced Fund,47103C704,JBALX,12/8/2025,12/9/2025,12/9/2025,0.24773318,0.00798580,3.33665
2022-03-31,Janus Henderson Balanced Fund,47103C506,JDBAX,3/30/2022,3/31/2022,3/31/2022,0.06860000,,
2022-06-30,Janus Henderson Balanced Fund,47103C506,JDBAX,6/29/2022,6/30/2022,6/30/2022,0.08690000,,
2022-09-30,Janus Henderson Balanced Fund,47103C506,JDBAX,9/29/2022,9/30/2022,9/30/2022,0.11510000,,
2022-12-22,Janus Henderson Balanced Fund,47103C506,JDBAX,12/21/2022,12/22/2022,12/22/2022,0.07124340,,0.31778
2023-03-31,Janus Henderson Balanced Fund,47103C506,JDBAX,3/30/2023,3/31/2023,3/31/2023,0.31010000,,
2023-06-30,Janus Henderson Balanced Fund,47103C506,JDBAX,6/29/2023,6/30/2023,6/30/2023,0.17770000,,
2023-09-29,Janus Henderson Balanced Fund,47103C506,JDBAX,9/28/2023,9/29/2023,9/29/2023,0.19570000,,
2023-12-11,Janus Henderson Balanced Fund,47103C506,JDBAX,12/8/2023,12/11/2023,12/11/2023,0.19542982,,
2024-03-28,Janus Henderson Balanced Fund,47103C506,JDBAX,3/27/2024,3/28/2024,3/28/2024,0.21640000,,
2024-06-28,Janus Henderson Balanced Fund,47103C506,JDBAX,6/27/2024,6/28/2024,6/28/2024,0.20610000,,
2024-09-30,Janus Henderson Balanced Fund,47103C506,JDBAX,9/27/2024,9/30/2024,9/30/2024,0.20940000,,
2024-12-10,Janus Henderson Balanced Fund,47103C506,JDBAX,12/9/2024,12/10/2024,12/10/2024,0.23515877,0.04469485,2.18434
2025-03-31,Janus Henderson Balanced Fund,47103C506,JDBAX,3/28/2025,3/31/2025,3/31/2025,0.19830000,,
2025-06-30,Janus Henderson Balanced Fund,47103C506,JDBAX,6/27/2025,6/30/2025,6/30/2025,0.19440000,,
2025-09-30,Janus Henderson Balanced Fund,47103C506,JDBAX,9/29/2025,9/30/2025,9/30/2025,0.19070000,,
2025-12-09,Janus Henderson Balanced Fund,47103C506,JDBAX,12/8/2025,12/9/2025,12/9/2025,0.21746347,0.00798580,3.33665
2022-03-31,Janus Henderson Balanced Fund,47103C803,JDBRX,3/30/2022,3/31/2022,3/31/2022,0.02670000,,
2022-06-30,Janus Henderson Balanced Fund,47103C803,JDBRX,6/29/2022,6/30/2022,6/30/2022,0.04180000,,
2022-09-30,Janus Henderson Balanced Fund,47103C803,JDBRX,9/29/2022,9/30/2022,9/30/2022,0.07460000,,
2022-12-22,Janus Henderson Balanced Fund,47103C803,JDBRX,12/21/2022,12/22/2022,12/22/2022,0.02698499,,0.31778
2023-03-31,Janus Henderson Balanced Fund,47103C803,JDBRX,3/30/2023,3/31/2023,3/31/2023,0.27410000,,
2023-06-30,Janus Henderson Balanced Fund,47103C803,JDBRX,6/29/2023,6/30/2023,6/30/2023,0.13620000,,
2023-09-29,Janus Henderson Balanced Fund,47103C803,JDBRX,9/28/2023,9/29/2023,9/29/2023,0.15080000,,
2023-12-11,Janus Henderson Balanced Fund,47103C803,JDBRX,12/8/2023,12/11/2023,12/11/2023,0.14754474,,
2024-03-28,Janus Henderson Balanced Fund,47103C803,JDBRX,3/27/2024,3/28/2024,3/28/2024,0.17270000,,
2024-06-28,Janus Henderson Balanced Fund,47103C803,JDBRX,6/27/2024,6/28/2024,6/28/2024,0.15760000,,
2024-09-30,Janus Henderson Balanced Fund,47103C803,JDBRX,9/27/2024,9/30/2024,9/30/2024,0.15880000,,
2024-12-10,Janus Henderson Balanced Fund,47103C803,JDBRX,12/9/2024,12/10/2024,12/10/2024,0.17782882,0.04469485,2.18434
2025-03-31,Janus Henderson Balanced Fund,47103C803,JDBRX,3/28/2025,3/31/2025,3/31/2025,0.15490000,,
2025-06-30,Janus Henderson Balanced Fund,47103C803,JDBRX,6/27/2025,6/30/2025,6/30/2025,0.14540000,,
2025-09-30,Janus Henderson Balanced Fund,47103C803,JDBRX,9/29/2025,9/30/2025,9/30/2025,0.13660000,,
2025-12-09,Janus Henderson Balanced Fund,47103C803,JDBRX,12/8/2025,12/9/2025,12/9/2025,0.15679346,0.00798580,3.33665
2023-06-30,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,6/29/2023,6/30/2023,6/30/2023,0.03480000,,
2023-09-29,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,9/28/2023,9/29/2023,9/29/2023,0.05090000,,
2023-12-11,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,12/8/2023,12/11/2023,12/11/2023,0.05072341,0.02653316,
2024-03-28,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,3/27/2024,3/28/2024,3/28/2024,0.04930000,,
2024-06-28,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,6/27/2024,6/28/2024,6/28/2024,0.07470000,,
2024-09-30,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,9/27/2024,9/30/2024,9/30/2024,0.04720000,,
2024-12-10,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,12/9/2024,12/10/2024,12/10/2024,0.05612554,0.02372906,0.32272
2025-03-31,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,3/28/2025,3/31/2025,3/31/2025,0.03510000,,
2025-06-30,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,6/27/2025,6/30/2025,6/30/2025,0.03670000,,
2025-09-30,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,9/29/2025,9/30/2025,9/30/2025,0.03860000,,
2025-12-09,Janus Henderson U.S. Dividend Income Fund,47103Y516,JDDVX,12/8/2025,12/9/2025,12/9/2025,0.04117308,,0.26670
2022-01-31,Janus Henderson Global Income Managed Volatility Fund,47103E247,JDGTX,1/28/2022,1/31/2022,1/31/2022,0.04300000,,
2022-02-28,Janus Henderson Global Income Managed Volatility Fund,47103E247,JDGTX,2/25/2022,2/28/2022,2/28/2022,0.04340000,,
2022-03-31,Janus Henderson Global Income Managed Volatility Fund,47103E247,JDGTX,3/30/2022,3/31/2022,3/31/2022,0.04360000,,
2022-04-29,Janus Henderson Global Income Managed Volatility Fund,47103E247,JDGTX,4/28/2022,4/29/2022,4/29/2022,0.04230000,,
2022-05-18,Janus Henderson Global Income Managed Volatility Fund,47103E247,JDGTX,5/17/2022,5/18/2022,5/18/2022,0.01159788,,
2022-03-31,Janus Henderson Growth and Income Fund,47103C654,JDNAX,3/30/2022,3/31/2022,3/31/2022,0.12860000,,
2022-06-30,Janus Henderson Growth and Income Fund,47103C654,JDNAX,6/29/2022,6/30/2022,6/30/2022,0.14390000,,
