as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2021-12-31,Janus Henderson Emerging Markets Fund,47103X757,HEMAX,12/17/2021,12/20/2021,12/20/2021,0.30966270,,
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y615,JEASX,12/17/2021,12/20/2021,12/20/2021,0.00824180,0.08881496,0.04357
2021-12-31,Janus Henderson Research Fund,471023291,JRACX,12/17/2021,12/20/2021,12/20/2021,,0.48455775,8.36903
2021-12-31,Janus Henderson Global Technology and Innovation Fund,471023341,JAGCX,12/17/2021,12/20/2021,12/20/2021,,0.30684611,8.34802
2021-12-31,Janus Henderson Global Life Sciences Fund,471023473,JFNCX,12/17/2021,12/20/2021,12/20/2021,0.24795764,1.85980485,4.08637
2021-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A203,JCACX,12/29/2021,12/30/2021,12/30/2021,0.29937971,0.08446326,0.79752
2021-12-31,Janus Henderson Global Allocation Fund – Growth,47103A609,JGCCX,12/29/2021,12/30/2021,12/30/2021,0.37578865,0.15736083,1.73247
2021-12-31,Janus Henderson Forty Fund,47103A666,JACCX,12/17/2021,12/20/2021,12/20/2021,,0.25332800,4.95363
2021-12-31,Janus Henderson U.S. Managed Volatility Fund,47103A724,JRSCX,12/21/2021,12/22/2021,12/22/2021,,1.66717685,1.46033
2021-12-31,Janus Henderson International Managed Volatility Fund,47103A773,JMICX,12/21/2021,12/22/2021,12/22/2021,0.00771011,0.33071712,0.72200
2021-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A872,JMOCX,12/29/2021,12/30/2021,12/30/2021,0.30734361,0.10374563,1.20983
2021-12-31,Janus Henderson Small Cap Value Fund,47103C191,JCSCX,12/21/2021,12/22/2021,12/22/2021,0.09683612,,0.25779
2021-12-31,Janus Henderson Mid Cap Value Fund,47103C258,JMVCX,12/21/2021,12/22/2021,12/22/2021,,0.00764527,1.96032
2021-12-31,Janus Henderson Global Research Fund,47103C316,JWWCX,12/17/2021,12/20/2021,12/20/2021,,0.73573218,10.69647
2021-12-31,Janus Henderson Triton Fund,47103C365,JGMCX,12/17/2021,12/20/2021,12/20/2021,,0.82864145,6.09654
2021-12-31,Janus Henderson Global Select Fund,47103C530,JORCX,12/17/2021,12/20/2021,12/20/2021,,0.14225761,2.04360
2021-12-31,Janus Henderson Enterprise Fund,47103C811,JGRCX,12/17/2021,12/20/2021,12/20/2021,,1.25482326,23.41868
2021-12-31,Janus Henderson Contrarian Fund,47103C860,JCNCX,12/17/2021,12/20/2021,12/20/2021,,0.66308066,2.08161
2021-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D264,JAVCX,12/29/2021,12/30/2021,12/30/2021,0.13030280,1.47573028,0.05451
2021-12-31,Janus Henderson Emerging Markets Managed Volatility Fund,47103D371,JOLCX,12/21/2021,12/22/2021,12/22/2021,0.08839458,0.00250013,0.74621
2021-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E221,JVSCX,12/21/2021,12/22/2021,12/22/2021,,,0.34080
2021-12-31,Janus Henderson Asia Equity Fund,47103E361,JAQCX,12/17/2021,12/20/2021,12/20/2021,0.12923991,,
2021-12-31,Janus Henderson Venture Fund,47103E411,JVTCX,12/17/2021,12/20/2021,12/20/2021,,2.64010107,9.69025
2021-12-31,Janus Henderson International Opportunities Fund,47103X294,HFOCX,12/17/2021,12/20/2021,12/20/2021,1.06648572,1.31041285,2.70125
2021-12-31,Janus Henderson Emerging Markets Fund,47103X740,HEMCX,12/17/2021,12/20/2021,12/20/2021,0.15904147,,
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y599,JECTX,12/17/2021,12/20/2021,12/20/2021,0.00009081,0.08881496,0.04357
2021-12-31,Janus Henderson Forty Fund,47103D199,JFRDX,12/17/2021,12/20/2021,12/20/2021,0.03293432,0.25332800,4.95363
2021-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D215,JAGDX,12/29/2021,12/30/2021,12/30/2021,0.15494822,1.47573028,0.05451
2021-12-31,Janus Henderson International Managed Volatility Fund,47103D280,JIIDX,12/21/2021,12/22/2021,12/22/2021,0.11852813,0.33071712,0.72200
2021-12-31,Janus Henderson U.S. Managed Volatility Fund,47103D314,JRSDX,12/21/2021,12/22/2021,12/22/2021,0.06377197,1.66717685,1.46033
2021-12-31,Janus Henderson Emerging Markets Managed Volatility Fund,47103D363,JOLDX,12/21/2021,12/22/2021,12/22/2021,0.16186878,0.00250013,0.74621
2021-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E213,JSVDX,12/21/2021,12/22/2021,12/22/2021,0.08043322,,0.34080
2021-12-31,Janus Henderson Contrarian Fund,47103E304,JACNX,12/17/2021,12/20/2021,12/20/2021,0.09259269,0.66308066,2.08161
2021-12-31,Janus Henderson Asia Equity Fund,47103E353,JAQDX,12/17/2021,12/20/2021,12/20/2021,0.26567038,,
2021-12-31,Janus Henderson Enterprise Fund,47103E403,JANEX,12/17/2021,12/20/2021,12/20/2021,0.52036518,1.25482326,23.41868
2021-12-31,Janus Henderson Small Cap Value Fund,47103E643,JNPSX,12/21/2021,12/22/2021,12/22/2021,0.20820187,,0.25779
2021-12-31,Janus Henderson Mid Cap Value Fund,47103E650,JNMCX,12/21/2021,12/22/2021,12/22/2021,0.10343488,0.00764527,1.96032
2021-12-31,Janus Henderson Global Research Fund,47103E668,JANWX,12/17/2021,12/20/2021,12/20/2021,0.54558428,0.73573218,10.69647
2021-12-31,Janus Henderson Venture Fund,47103E676,JANVX,12/17/2021,12/20/2021,12/20/2021,,2.64010107,9.69025
2021-12-31,Janus Henderson Triton Fund,47103E692,JANIX,12/17/2021,12/20/2021,12/20/2021,,0.82864145,6.09654
2021-12-31,Janus Henderson Global Life Sciences Fund,47103E700,JNGLX,12/17/2021,12/20/2021,12/20/2021,0.87078755,1.85980485,4.08637
2021-12-31,Janus Henderson Global Allocation Fund – Moderate,47103E718,JNSMX,12/29/2021,12/30/2021,12/30/2021,0.46365408,0.10374563,1.20983
2021-12-31,Janus Henderson Global Allocation Fund – Growth,47103E726,JNSGX,12/29/2021,12/30/2021,12/30/2021,0.52380472,0.15736083,1.73247
2021-12-31,Janus Henderson Global Allocation Fund – Conservative,47103E734,JMSCX,12/29/2021,12/30/2021,12/30/2021,0.43256886,0.08446326,0.79752
2021-12-31,Janus Henderson Research Fund,47103E759,JNRFX,12/17/2021,12/20/2021,12/20/2021,,0.48455775,8.36903
2021-12-31,Janus Henderson Overseas Fund,47103E775,JNOSX,12/17/2021,12/20/2021,12/20/2021,0.45682423,,
2021-12-31,Janus Henderson Global Select Fund,47103E783,JANRX,12/17/2021,12/20/2021,12/20/2021,0.14248577,0.14225761,2.04360
2021-12-31,Janus Henderson Global Technology and Innovation Fund,47103E866,JNGTX,12/17/2021,12/20/2021,12/20/2021,,0.30684611,8.34802
2021-12-31,Janus Henderson International Opportunities Fund,47103X286,HFODX,12/17/2021,12/20/2021,12/20/2021,1.38689935,1.31041285,2.70125
2021-12-31,Janus Henderson European Focus Fund,47103X625,HFEDX,12/17/2021,12/20/2021,12/20/2021,0.14451169,,
2021-12-31,Janus Henderson Emerging Markets Fund,47103X732,HEMDX,12/17/2021,12/20/2021,12/20/2021,0.33725102,,
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y581,JEDTX,12/17/2021,12/20/2021,12/20/2021,0.01327279,0.08881496,0.04357
2021-12-31,Janus Henderson Research Fund,471023283,JRAIX,12/17/2021,12/20/2021,12/20/2021,,0.48455775,8.36903
2021-12-31,Janus Henderson Global Technology and Innovation Fund,471023333,JATIX,12/17/2021,12/20/2021,12/20/2021,,0.30684611,8.34802
2021-12-31,Janus Henderson Global Life Sciences Fund,471023465,JFNIX,12/17/2021,12/20/2021,12/20/2021,0.90932884,1.85980485,4.08637
2021-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A302,JCAIX,12/29/2021,12/30/2021,12/30/2021,0.43870661,0.08446326,0.79752
2021-12-31,Janus Henderson Forty Fund,47103A658,JCAPX,12/17/2021,12/20/2021,12/20/2021,0.05209217,0.25332800,4.95363
2021-12-31,Janus Henderson Global Allocation Fund – Growth,47103A708,JGCIX,12/29/2021,12/30/2021,12/30/2021,0.53534666,0.15736083,1.73247
2021-12-31,Janus Henderson U.S. Managed Volatility Fund,47103A716,JRSIX,12/21/2021,12/22/2021,12/22/2021,0.06063242,1.66717685,1.46033
2021-12-31,Janus Henderson International Managed Volatility Fund,47103A765,JMIIX,12/21/2021,12/22/2021,12/22/2021,0.12119461,0.33071712,0.72200
2021-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A864,JMOIX,12/29/2021,12/30/2021,12/30/2021,0.47528161,0.10374563,1.20983
2021-12-31,Janus Henderson Small Cap Value Fund,47103C183,JSCOX,12/21/2021,12/22/2021,12/22/2021,0.21044028,,0.25779
2021-12-31,Janus Henderson Mid Cap Value Fund,47103C241,JMVAX,12/21/2021,12/22/2021,12/22/2021,0.10863497,0.00764527,1.96032
2021-12-31,Janus Henderson Global Research Fund,47103C290,JWWFX,12/17/2021,12/20/2021,12/20/2021,0.61603361,0.73573218,10.69647
2021-12-31,Janus Henderson Triton Fund,47103C357,JSMGX,12/17/2021,12/20/2021,12/20/2021,,0.82864145,6.09654
2021-12-31,Janus Henderson Overseas Fund,47103C464,JIGFX,12/17/2021,12/20/2021,12/20/2021,0.51373871,,
2021-12-31,Janus Henderson Global Select Fund,47103C522,JORFX,12/17/2021,12/20/2021,12/20/2021,0.15439244,0.14225761,2.04360
2021-12-31,Janus Henderson Enterprise Fund,47103C795,JMGRX,12/17/2021,12/20/2021,12/20/2021,0.58777375,1.25482326,23.41868
2021-12-31,Janus Henderson Contrarian Fund,47103C852,JCONX,12/17/2021,12/20/2021,12/20/2021,0.11466904,0.66308066,2.08161
2021-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D249,JVGIX,12/29/2021,12/30/2021,12/30/2021,0.14193954,1.47573028,0.05451
2021-12-31,Janus Henderson Emerging Markets Managed Volatility Fund,47103D355,JOLIX,12/21/2021,12/22/2021,12/22/2021,0.11079897,0.00250013,0.74621
2021-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E197,JVSIX,12/21/2021,12/22/2021,12/22/2021,0.07862643,,0.34080
2021-12-31,Janus Henderson Asia Equity Fund,47103E346,JAQIX,12/17/2021,12/20/2021,12/20/2021,0.30151396,,
2021-12-31,Janus Henderson Venture Fund,47103E395,JVTIX,12/17/2021,12/20/2021,12/20/2021,,2.64010107,9.69025
2021-12-31,Janus Henderson International Opportunities Fund,47103X278,HFOIX,12/17/2021,12/20/2021,12/20/2021,1.41181184,1.31041285,2.70125
2021-12-31,Janus Henderson European Focus Fund,47103X617,HFEIX,12/17/2021,12/20/2021,12/20/2021,0.16222864,,
2021-12-31,Janus Henderson Emerging Markets Fund,47103X724,HEMIX,12/17/2021,12/20/2021,12/20/2021,0.34729698,,
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y573,JEUIX,12/17/2021,12/20/2021,12/20/2021,0.02695187,0.08881496,0.04357
2021-12-31,Janus Henderson Small Cap Value Fund,471023564,JSIVX,12/21/2021,12/22/2021,12/22/2021,0.22690906,,0.25779
2021-12-31,Janus Henderson Mid Cap Value Fund,471023580,JMIVX,12/21/2021,12/22/2021,12/22/2021,0.10031229,0.00764527,1.96032
2021-12-31,Janus Henderson Global Technology and Innovation Fund,47103D181,JATNX,12/17/2021,12/20/2021,12/20/2021,,0.30684611,8.34802
2021-12-31,Janus Henderson Contrarian Fund,47103D207,JCNNX,12/17/2021,12/20/2021,12/20/2021,0.13289701,0.66308066,2.08161
2021-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D231,JAGNX,12/29/2021,12/30/2021,12/30/2021,0.17160737,1.47573028,0.05451
2021-12-31,Janus Henderson Emerging Markets Managed Volatility Fund,47103D348,JOLNX,12/21/2021,12/22/2021,12/22/2021,0.09705400,0.00250013,0.74621
2021-12-31,Janus Henderson Enterprise Fund,47103D405,JDMNX,12/17/2021,12/20/2021,12/20/2021,0.73106751,1.25482326,23.41868
2021-12-31,Janus Henderson Forty Fund,47103D603,JFRNX,12/17/2021,12/20/2021,12/20/2021,0.08009733,0.25332800,4.95363
2021-12-31,Janus Henderson Small Cap Value Fund,47103D728,JDSNX,12/21/2021,12/22/2021,12/22/2021,0.22873906,,0.25779
2021-12-31,Janus Henderson Small-Mid Cap Value Fund,47103D736,JVSNX,12/21/2021,12/22/2021,12/22/2021,0.10008000,,0.34080
2021-12-31,Janus Henderson Mid Cap Value Fund,47103D744,JDPNX,12/21/2021,12/22/2021,12/22/2021,0.12843595,0.00764527,1.96032
2021-12-31,Janus Henderson Global Research Fund,47103D777,JDWNX,12/17/2021,12/20/2021,12/20/2021,0.68028034,0.73573218,10.69647
2021-12-31,Janus Henderson Venture Fund,47103D785,JVTNX,12/17/2021,12/20/2021,12/20/2021,,2.64010107,9.69025
2021-12-31,Janus Henderson Triton Fund,47103D793,JGMNX,12/17/2021,12/20/2021,12/20/2021,,0.82864145,6.09654
2021-12-31,Janus Henderson Research Fund,47103D827,JRANX,12/17/2021,12/20/2021,12/20/2021,,0.48455775,8.36903
2021-12-31,Janus Henderson Overseas Fund,47103D835,JDINX,12/17/2021,12/20/2021,12/20/2021,0.51901786,,
2021-12-31,Janus Henderson Global Select Fund,47103D876,JSLNX,12/17/2021,12/20/2021,12/20/2021,0.16874577,0.14225761,2.04360
2021-12-31,Janus Henderson U.S. Managed Volatility Fund,47103E122,JRSNX,12/21/2021,12/22/2021,12/22/2021,0.07996697,1.66717685,1.46033
2021-12-31,Janus Henderson International Managed Volatility Fund,47103E155,JMRNX,12/21/2021,12/22/2021,12/22/2021,0.13114766,0.33071712,0.72200
2021-12-31,Janus Henderson International Opportunities Fund,47103X260,HFOSX,12/17/2021,12/20/2021,12/20/2021,1.44954634,1.31041285,2.70125
2021-12-31,Janus Henderson European Focus Fund,47103X591,HFERX,12/17/2021,12/20/2021,12/20/2021,0.18647170,,
2021-12-31,Janus Henderson Emerging Markets Fund,47103X716,HEMRX,12/17/2021,12/20/2021,12/20/2021,0.35639907,,
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y565,JETNX,12/17/2021,12/20/2021,12/20/2021,0.01976540,0.08881496,0.04357
2021-12-31,Janus Henderson Global Life Sciences Fund,47103Y631,JFNNX,12/17/2021,12/20/2021,12/20/2021,0.96784154,1.85980485,4.08637
2021-12-31,Janus Henderson Asia Equity Fund,47103Y649,JAQNX,12/17/2021,12/20/2021,12/20/2021,0.28127274,,
2021-12-31,Janus Henderson Forty Fund,47103A641,JDCRX,12/17/2021,12/20/2021,12/20/2021,,0.25332800,4.95363
2021-12-31,Janus Henderson Small Cap Value Fund,47103C175,JDSRX,12/21/2021,12/22/2021,12/22/2021,0.14281405,,0.25779
2021-12-31,Janus Henderson Mid Cap Value Fund,47103C233,JDPRX,12/21/2021,12/22/2021,12/22/2021,,0.00764527,1.96032
2021-12-31,Janus Henderson Global Research Fund,47103C282,JDWRX,12/17/2021,12/20/2021,12/20/2021,,0.73573218,10.69647
2021-12-31,Janus Henderson Triton Fund,47103C340,JGMRX,12/17/2021,12/20/2021,12/20/2021,,0.82864145,6.09654
2021-12-31,Janus Henderson Overseas Fund,47103C456,JDIRX,12/17/2021,12/20/2021,12/20/2021,0.18635315,,
2021-12-31,Janus Henderson Global Select Fund,47103C514,JORRX,12/17/2021,12/20/2021,12/20/2021,0.02576579,0.14225761,2.04360
2021-12-31,Janus Henderson Enterprise Fund,47103C787,JDMRX,12/17/2021,12/20/2021,12/20/2021,,1.25482326,23.41868
2021-12-31,Janus Henderson Contrarian Fund,47103C845,JCNRX,12/17/2021,12/20/2021,12/20/2021,,0.66308066,2.08161
2021-12-31,Janus Henderson Research Fund,47103D173,JRARX,12/17/2021,12/20/2021,12/20/2021,,0.48455775,8.36903
2021-12-31,Janus Henderson International Opportunities Fund,47103X245,HFORX,12/17/2021,12/20/2021,12/20/2021,1.22442261,1.31041285,2.70125
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y532,JEGRX,12/17/2021,12/20/2021,12/20/2021,,0.08881496,0.04357
2021-12-31,Janus Henderson Research Fund,471023275,JRASX,12/17/2021,12/20/2021,12/20/2021,,0.48455775,8.36903
2021-12-31,Janus Henderson Global Technology and Innovation Fund,471023325,JATSX,12/17/2021,12/20/2021,12/20/2021,,0.30684611,8.34802
2021-12-31,Janus Henderson Global Life Sciences Fund,471023457,JFNSX,12/17/2021,12/20/2021,12/20/2021,0.62818894,1.85980485,4.08637
2021-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A401,JCASX,12/29/2021,12/30/2021,12/30/2021,0.38103122,0.08446326,0.79752
2021-12-31,Janus Henderson Forty Fund,47103A633,JARTX,12/17/2021,12/20/2021,12/20/2021,,0.25332800,4.95363
2021-12-31,Janus Henderson U.S. Managed Volatility Fund,47103A690,JRSSX,12/21/2021,12/22/2021,12/22/2021,0.01280379,1.66717685,1.46033
2021-12-31,Janus Henderson International Managed Volatility Fund,47103A757,JMISX,12/21/2021,12/22/2021,12/22/2021,0.07853299,0.33071712,0.72200
2021-12-31,Janus Henderson Global Allocation Fund – Growth,47103A807,JGCSX,12/29/2021,12/30/2021,12/30/2021,0.47522612,0.15736083,1.73247
2021-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A856,JMOSX,12/29/2021,12/30/2021,12/30/2021,0.41037288,0.10374563,1.20983
2021-12-31,Janus Henderson Small Cap Value Fund,47103C167,JISCX,12/21/2021,12/22/2021,12/22/2021,0.15075080,,0.25779
2021-12-31,Janus Henderson Mid Cap Value Fund,47103C225,JMVIX,12/21/2021,12/22/2021,12/22/2021,0.02769741,0.00764527,1.96032
2021-12-31,Janus Henderson Global Research Fund,47103C274,JWGRX,12/17/2021,12/20/2021,12/20/2021,,0.73573218,10.69647
2021-12-31,Janus Henderson Triton Fund,47103C332,JGMIX,12/17/2021,12/20/2021,12/20/2021,,0.82864145,6.09654
2021-12-31,Janus Henderson Overseas Fund,47103C449,JIGRX,12/17/2021,12/20/2021,12/20/2021,0.30497433,,
2021-12-31,Janus Henderson Global Select Fund,47103C498,JORIX,12/17/2021,12/20/2021,12/20/2021,,0.14225761,2.04360
2021-12-31,Janus Henderson Enterprise Fund,47103C779,JGRTX,12/17/2021,12/20/2021,12/20/2021,,1.25482326,23.41868
2021-12-31,Janus Henderson Contrarian Fund,47103C837,JCNIX,12/17/2021,12/20/2021,12/20/2021,0.04440164,0.66308066,2.08161
2021-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D256,JAGSX,12/29/2021,12/30/2021,12/30/2021,0.15528982,1.47573028,0.05451
2021-12-31,Janus Henderson Emerging Markets Managed Volatility Fund,47103D330,JOLSX,12/21/2021,12/22/2021,12/22/2021,0.11967946,0.00250013,0.74621
2021-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E189,JSVSX,12/21/2021,12/22/2021,12/22/2021,0.03427407,,0.34080
2021-12-31,Janus Henderson Asia Equity Fund,47103E338,JAQSX,12/17/2021,12/20/2021,12/20/2021,0.27481550,,
2021-12-31,Janus Henderson Venture Fund,47103E387,JVTSX,12/17/2021,12/20/2021,12/20/2021,,2.64010107,9.69025
2021-12-31,Janus Henderson International Opportunities Fund,47103X237,HFOQX,12/17/2021,12/20/2021,12/20/2021,1.35382902,1.31041285,2.70125
2021-12-31,Janus Henderson European Focus Fund,47103X567,HFESX,12/17/2021,12/20/2021,12/20/2021,0.13859166,,
2021-12-31,Janus Henderson Emerging Markets Fund,47103X674,HEMSX,12/17/2021,12/20/2021,12/20/2021,0.29963403,,
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y557,JESSX,12/17/2021,12/20/2021,12/20/2021,0.01135984,0.08881496,0.04357
2021-12-31,Janus Henderson Global Research Fund,471023309,JAWWX,12/17/2021,12/20/2021,12/20/2021,0.43307812,0.73573218,10.69647
2021-12-31,Janus Henderson Global Allocation Fund – Conservative,471023499,JSPCX,12/29/2021,12/30/2021,12/30/2021,0.42077812,0.08446326,0.79752
2021-12-31,Janus Henderson Venture Fund,471023507,JAVTX,12/17/2021,12/20/2021,12/20/2021,,2.64010107,9.69025
2021-12-31,Janus Henderson Global Allocation Fund – Moderate,471023515,JSPMX,12/29/2021,12/30/2021,12/30/2021,0.45087701,0.10374563,1.20983
2021-12-31,Janus Henderson Global Allocation Fund – Growth,471023523,JSPGX,12/29/2021,12/30/2021,12/30/2021,0.51081062,0.15736083,1.73247
2021-12-31,Janus Henderson Triton Fund,471023549,JATTX,12/17/2021,12/20/2021,12/20/2021,,0.82864145,6.09654
2021-12-31,Janus Henderson Small Cap Value Fund,471023572,JSCVX,12/21/2021,12/22/2021,12/22/2021,0.19422713,,0.25779
2021-12-31,Janus Henderson Mid Cap Value Fund,471023598,JMCVX,12/21/2021,12/22/2021,12/22/2021,0.08250287,0.00764527,1.96032
2021-12-31,Janus Henderson Global Select Fund,471023648,JORNX,12/17/2021,12/20/2021,12/20/2021,0.12600014,0.14225761,2.04360
2021-12-31,Janus Henderson Contrarian Fund,471023655,JSVAX,12/17/2021,12/20/2021,12/20/2021,0.06349278,0.66308066,2.08161
2021-12-31,Janus Henderson Global Technology and Innovation Fund,471023663,JAGTX,12/17/2021,12/20/2021,12/20/2021,,0.30684611,8.34802
2021-12-31,Janus Henderson Global Life Sciences Fund,471023671,JAGLX,12/17/2021,12/20/2021,12/20/2021,0.78763105,1.85980485,4.08637
2021-12-31,Janus Henderson Enterprise Fund,471023804,JAENX,12/17/2021,12/20/2021,12/20/2021,0.25043636,1.25482326,23.41868
2021-12-31,Janus Henderson Overseas Fund,471023846,JAOSX,12/17/2021,12/20/2021,12/20/2021,0.41694644,,
2021-12-31,Janus Henderson Research Fund,471023853,JAMRX,12/17/2021,12/20/2021,12/20/2021,,0.48455775,8.36903
2021-12-31,Janus Henderson Forty Fund,47103A625,JACTX,12/17/2021,12/20/2021,12/20/2021,,0.25332800,4.95363
2021-12-31,Janus Henderson U.S. Managed Volatility Fund,47103A682,JRSTX,12/21/2021,12/22/2021,12/22/2021,0.04694572,1.66717685,1.46033
2021-12-31,Janus Henderson International Managed Volatility Fund,47103A740,JRMTX,12/21/2021,12/22/2021,12/22/2021,0.10727290,0.33071712,0.72200
2021-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D223,JVGTX,12/29/2021,12/30/2021,12/30/2021,0.14209989,1.47573028,0.05451
2021-12-31,Janus Henderson Emerging Markets Managed Volatility Fund,47103D322,JOLTX,12/21/2021,12/22/2021,12/22/2021,0.10351222,0.00250013,0.74621
2021-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E171,JSVTX,12/21/2021,12/22/2021,12/22/2021,0.05057669,,0.34080
2021-12-31,Janus Henderson Asia Equity Fund,47103E320,JAQTX,12/17/2021,12/20/2021,12/20/2021,0.24876771,,
2021-12-31,Janus Henderson International Opportunities Fund,47103X229,HFOTX,12/17/2021,12/20/2021,12/20/2021,1.33643994,1.31041285,2.70125
2021-12-31,Janus Henderson European Focus Fund,47103X559,HFETX,12/17/2021,12/20/2021,12/20/2021,0.13135496,,
2021-12-31,Janus Henderson Emerging Markets Fund,47103X666,HEMTX,12/17/2021,12/20/2021,12/20/2021,0.32190082,,
2021-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y540,JETTX,12/17/2021,12/20/2021,12/20/2021,0.00227144,0.08881496,0.04357
