as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2023-07-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,7/31/2023,7/31/2023,7/31/2023,0.03059986,,
2023-08-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,8/31/2023,8/31/2023,8/31/2023,0.03481638,,
2023-09-29,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,9/29/2023,9/29/2023,9/29/2023,0.03591843,,
2023-10-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,10/31/2023,10/31/2023,10/31/2023,0.03380819,,
2023-11-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,11/30/2023,11/30/2023,11/30/2023,0.03562300,,
2023-12-29,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,12/29/2023,12/29/2023,12/29/2023,0.03762289,,
2024-01-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,1/31/2024,1/31/2024,1/31/2024,0.03666986,,
2024-02-29,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,2/29/2024,2/29/2024,2/29/2024,0.03671722,,
2024-03-28,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,3/28/2024,3/28/2024,3/28/2024,0.03768777,,
2024-04-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,4/30/2024,4/30/2024,4/30/2024,0.03829594,,
2024-05-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,5/31/2024,5/31/2024,5/31/2024,0.03977956,,
2024-06-28,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,6/28/2024,6/28/2024,6/28/2024,0.03701963,,
2024-07-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,7/31/2024,7/31/2024,7/31/2024,0.03893737,,
2024-08-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,8/30/2024,8/30/2024,8/30/2024,0.04171891,,
2024-09-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,9/30/2024,9/30/2024,9/30/2024,0.03657084,,
2024-10-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,10/31/2024,10/31/2024,10/31/2024,0.03846910,,
2024-11-29,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,11/29/2024,11/29/2024,11/29/2024,0.04268366,,
2024-12-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,12/31/2024,12/31/2024,12/31/2024,0.03914076,,
2025-01-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,1/31/2025,1/31/2025,1/31/2025,0.03924602,,
2025-02-28,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,2/28/2025,2/28/2025,2/28/2025,0.03706361,,
2025-03-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,3/31/2025,3/31/2025,3/31/2025,0.03668393,,
2025-04-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,4/30/2025,4/30/2025,4/30/2025,0.03851995,,
2025-05-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,5/30/2025,5/30/2025,5/30/2025,0.03863417,,
2025-06-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,6/30/2025,6/30/2025,6/30/2025,0.03755309,,
2025-07-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,7/31/2025,7/31/2025,7/31/2025,0.03826337,,
2025-08-29,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,8/29/2025,8/29/2025,8/29/2025,0.03888305,,
2025-09-30,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,9/30/2025,9/30/2025,9/30/2025,0.03693944,,
2025-10-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,10/31/2025,10/31/2025,10/31/2025,0.03991192,,
2025-11-28,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,11/28/2025,11/28/2025,11/28/2025,0.03574704,,
2025-12-31,Janus Henderson Flexible Bond Fund,47103D504,JDFNX,12/31/2025,12/31/2025,12/31/2025,0.03830819,,
2021-01-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,1/29/2021,1/29/2021,1/29/2021,0.01197234,,
2021-02-26,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,2/26/2021,2/26/2021,2/26/2021,0.01535945,,
2021-03-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,3/31/2021,3/31/2021,3/31/2021,0.01515384,,
2021-04-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,4/30/2021,4/30/2021,4/30/2021,0.01647216,,
2021-05-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,5/28/2021,5/28/2021,5/28/2021,0.01345964,,
2021-06-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,6/30/2021,6/30/2021,6/30/2021,0.01406699,,
2021-07-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,7/30/2021,7/30/2021,7/30/2021,0.01414431,,
2021-08-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,8/31/2021,8/31/2021,8/31/2021,0.01239133,,
2021-09-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,9/30/2021,9/30/2021,9/30/2021,0.01233619,,
2021-10-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,10/29/2021,10/29/2021,10/29/2021,0.00939564,,
2021-11-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,11/30/2021,11/30/2021,11/30/2021,0.00892906,,
2021-12-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,12/31/2021,12/31/2021,12/31/2021,0.00996600,,
2022-01-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,1/31/2022,1/31/2022,1/31/2022,0.00836853,,
2022-02-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,2/28/2022,2/28/2022,2/28/2022,0.01155776,,
2022-03-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,3/31/2022,3/31/2022,3/31/2022,0.01140437,,
2022-04-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,4/29/2022,4/29/2022,4/29/2022,0.01457641,,
2022-05-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,5/31/2022,5/31/2022,5/31/2022,0.01214844,,
2022-06-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,6/30/2022,6/30/2022,6/30/2022,0.01527857,,
2022-07-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,7/29/2022,7/29/2022,7/29/2022,0.01523832,,
2022-08-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,8/31/2022,8/31/2022,8/31/2022,0.01682997,,
2022-09-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,9/30/2022,9/30/2022,9/30/2022,0.01959750,,
2022-10-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,10/31/2022,10/31/2022,10/31/2022,0.01859121,,
2022-11-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,11/30/2022,11/30/2022,11/30/2022,0.02139237,,
2022-12-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,12/30/2022,12/30/2022,12/30/2022,0.02522902,,
2023-01-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,1/31/2023,1/31/2023,1/31/2023,0.02149585,,
2023-02-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,2/28/2023,2/28/2023,2/28/2023,0.02286417,,
2023-03-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,3/31/2023,3/31/2023,3/31/2023,0.02601865,,
2023-04-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,4/28/2023,4/28/2023,4/28/2023,0.02202917,,
2023-05-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,5/31/2023,5/31/2023,5/31/2023,0.02495335,,
2023-06-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,6/30/2023,6/30/2023,6/30/2023,0.02729391,,
2023-07-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,7/31/2023,7/31/2023,7/31/2023,0.02497989,,
2023-08-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,8/31/2023,8/31/2023,8/31/2023,0.02905326,,
2023-09-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,9/29/2023,9/29/2023,9/29/2023,0.03008227,,
2023-10-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,10/31/2023,10/31/2023,10/31/2023,0.02832633,,
2023-11-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,11/30/2023,11/30/2023,11/30/2023,0.03013453,,
2023-12-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,12/29/2023,12/29/2023,12/29/2023,0.03146268,,
2024-01-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,1/31/2024,1/31/2024,1/31/2024,0.03091016,,
2024-02-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,2/29/2024,2/29/2024,2/29/2024,0.03135460,,
2024-03-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,3/28/2024,3/28/2024,3/28/2024,0.03182206,,
2024-04-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,4/30/2024,4/30/2024,4/30/2024,0.03273367,,
2024-05-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,5/31/2024,5/31/2024,5/31/2024,0.03363819,,
2024-06-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,6/28/2024,6/28/2024,6/28/2024,0.03174765,,
2024-07-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,7/31/2024,7/31/2024,7/31/2024,0.03305050,,
2024-08-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,8/30/2024,8/30/2024,8/30/2024,0.03562307,,
2024-09-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,9/30/2024,9/30/2024,9/30/2024,0.03111581,,
2024-10-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,10/31/2024,10/31/2024,10/31/2024,0.03246279,,
2024-11-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,11/29/2024,11/29/2024,11/29/2024,0.03699017,,
2024-12-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,12/31/2024,12/31/2024,12/31/2024,0.03327966,,
2025-01-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,1/31/2025,1/31/2025,1/31/2025,0.03346460,,
2025-02-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,2/28/2025,2/28/2025,2/28/2025,0.03178130,,
2025-03-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,3/31/2025,3/31/2025,3/31/2025,0.03117312,,
2025-04-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,4/30/2025,4/30/2025,4/30/2025,0.03287243,,
2025-05-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,5/30/2025,5/30/2025,5/30/2025,0.03277394,,
2025-06-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,6/30/2025,6/30/2025,6/30/2025,0.03206462,,
2025-07-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,7/31/2025,7/31/2025,7/31/2025,0.03236570,,
2025-08-29,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,8/29/2025,8/29/2025,8/29/2025,0.03301482,,
2025-09-30,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,9/30/2025,9/30/2025,9/30/2025,0.03136982,,
2025-10-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,10/31/2025,10/31/2025,10/31/2025,0.03354442,,
2025-11-28,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,11/28/2025,11/28/2025,11/28/2025,0.03058143,,
2025-12-31,Janus Henderson Flexible Bond Fund,47103C738,JDFRX,12/31/2025,12/31/2025,12/31/2025,0.03217127,,
2021-01-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,1/29/2021,1/29/2021,1/29/2021,0.02420614,,
2021-02-26,Janus Henderson High-Yield Fund,47103C589,JDHCX,2/26/2021,2/26/2021,2/26/2021,0.02939087,,
2021-03-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,3/31/2021,3/31/2021,3/31/2021,0.02723596,,
2021-04-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,4/30/2021,4/30/2021,4/30/2021,0.02951513,,
2021-05-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,5/28/2021,5/28/2021,5/28/2021,0.02411580,,
2021-06-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,6/30/2021,6/30/2021,6/30/2021,0.02698781,,
2021-07-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,7/30/2021,7/30/2021,7/30/2021,0.02645580,,
2021-08-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,8/31/2021,8/31/2021,8/31/2021,0.02676974,,
2021-09-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,9/30/2021,9/30/2021,9/30/2021,0.02439293,,
2021-10-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,10/29/2021,10/29/2021,10/29/2021,0.02622502,,
2021-11-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,11/30/2021,11/30/2021,11/30/2021,0.03308846,,
2021-12-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,12/31/2021,12/31/2021,12/31/2021,0.02580014,,
2022-01-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,1/31/2022,1/31/2022,1/31/2022,0.02158002,,
2022-02-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,2/28/2022,2/28/2022,2/28/2022,0.02807701,,
2022-03-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,3/31/2022,3/31/2022,3/31/2022,0.02524541,,
2022-04-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,4/29/2022,4/29/2022,4/29/2022,0.02569497,,
2022-05-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,5/31/2022,5/31/2022,5/31/2022,0.02548176,,
2022-06-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,6/30/2022,6/30/2022,6/30/2022,0.02653131,,
2022-07-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,7/29/2022,7/29/2022,7/29/2022,0.02692549,,
2022-08-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,8/31/2022,8/31/2022,8/31/2022,0.02902642,,
2022-09-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,9/30/2022,9/30/2022,9/30/2022,0.03059120,,
2022-10-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,10/31/2022,10/31/2022,10/31/2022,0.02686779,,
2022-11-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,11/30/2022,11/30/2022,11/30/2022,0.03013721,,
2022-12-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,12/30/2022,12/30/2022,12/30/2022,0.03087813,,
2023-01-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,1/31/2023,1/31/2023,1/31/2023,0.02881366,,
2023-02-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,2/28/2023,2/28/2023,2/28/2023,0.03170834,,
2023-03-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,3/31/2023,3/31/2023,3/31/2023,0.03345506,,
2023-04-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,4/28/2023,4/28/2023,4/28/2023,0.02950996,,
2023-05-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,5/31/2023,5/31/2023,5/31/2023,0.03363098,,
2023-06-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,6/30/2023,6/30/2023,6/30/2023,0.03448060,,
2023-07-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,7/31/2023,7/31/2023,7/31/2023,0.02969612,,
2023-08-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,8/31/2023,8/31/2023,8/31/2023,0.03390080,,
2023-09-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,9/29/2023,9/29/2023,9/29/2023,0.03416297,,
2023-10-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,10/31/2023,10/31/2023,10/31/2023,0.03274555,,
2023-11-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,11/30/2023,11/30/2023,11/30/2023,0.03905785,,
2023-12-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,12/29/2023,12/29/2023,12/29/2023,0.03469221,,
2024-01-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,1/31/2024,1/31/2024,1/31/2024,0.03246299,,
2024-02-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,2/29/2024,2/29/2024,2/29/2024,0.03463703,,
2024-03-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,3/28/2024,3/28/2024,3/28/2024,0.03309662,,
2024-04-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,4/30/2024,4/30/2024,4/30/2024,0.03472291,,
2024-05-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,5/31/2024,5/31/2024,5/31/2024,0.03799346,,
2024-06-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,6/28/2024,6/28/2024,6/28/2024,0.03301053,,
2024-07-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,7/31/2024,7/31/2024,7/31/2024,0.03487232,,
2024-08-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,8/30/2024,8/30/2024,8/30/2024,0.03952330,,
2024-09-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,9/30/2024,9/30/2024,9/30/2024,0.03275796,,
2024-10-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,10/31/2024,10/31/2024,10/31/2024,0.03536771,,
2024-11-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,11/29/2024,11/29/2024,11/29/2024,0.04323314,,
2024-12-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,12/31/2024,12/31/2024,12/31/2024,0.03593577,,
2025-01-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,1/31/2025,1/31/2025,1/31/2025,0.03699259,,
2025-02-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,2/28/2025,2/28/2025,2/28/2025,0.03741145,,
2025-03-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,3/31/2025,3/31/2025,3/31/2025,0.03520900,,
2025-04-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,4/30/2025,4/30/2025,4/30/2025,0.03685768,,
2025-05-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,5/30/2025,5/30/2025,5/30/2025,0.03774997,,
2025-06-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,6/30/2025,6/30/2025,6/30/2025,0.03488807,,
2025-07-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,7/31/2025,7/31/2025,7/31/2025,0.03595060,,
2025-08-29,Janus Henderson High-Yield Fund,47103C589,JDHCX,8/29/2025,8/29/2025,8/29/2025,0.03760039,,
2025-09-30,Janus Henderson High-Yield Fund,47103C589,JDHCX,9/30/2025,9/30/2025,9/30/2025,0.03305185,,
2025-10-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,10/31/2025,10/31/2025,10/31/2025,0.03603603,,
2025-11-28,Janus Henderson High-Yield Fund,47103C589,JDHCX,11/28/2025,11/28/2025,11/28/2025,0.03176940,,
2025-12-31,Janus Henderson High-Yield Fund,47103C589,JDHCX,12/31/2025,12/31/2025,12/31/2025,0.03516600,,
2021-01-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,1/29/2021,1/29/2021,1/29/2021,0.02811456,,
2021-02-26,Janus Henderson High-Yield Fund,47103C555,JDHYX,2/26/2021,2/26/2021,2/26/2021,0.03344127,,
2021-03-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,3/31/2021,3/31/2021,3/31/2021,0.03098683,,
2021-04-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,4/30/2021,4/30/2021,4/30/2021,0.03358699,,
2021-05-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,5/28/2021,5/28/2021,5/28/2021,0.02789086,,
2021-06-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,6/30/2021,6/30/2021,6/30/2021,0.02926340,,
2021-07-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,7/30/2021,7/30/2021,7/30/2021,0.03078000,,
2021-08-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,8/31/2021,8/31/2021,8/31/2021,0.03081460,,
2021-09-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,9/30/2021,9/30/2021,9/30/2021,0.02839315,,
2021-10-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,10/29/2021,10/29/2021,10/29/2021,0.03046808,,
2021-11-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,11/30/2021,11/30/2021,11/30/2021,0.03714071,,
2021-12-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,12/31/2021,12/31/2021,12/31/2021,0.03020783,,
2022-01-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,1/31/2022,1/31/2022,1/31/2022,0.02543900,,
2022-02-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,2/28/2022,2/28/2022,2/28/2022,0.03079092,,
2022-03-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,3/31/2022,3/31/2022,3/31/2022,0.02915021,,
2022-04-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,4/29/2022,4/29/2022,4/29/2022,0.02960063,,
2022-05-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,5/31/2022,5/31/2022,5/31/2022,0.02890238,,
2022-06-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,6/30/2022,6/30/2022,6/30/2022,0.02966812,,
2022-07-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,7/29/2022,7/29/2022,7/29/2022,0.03041820,,
2022-08-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,8/31/2022,8/31/2022,8/31/2022,0.03187796,,
2022-09-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,9/30/2022,9/30/2022,9/30/2022,0.03410081,,
2022-10-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,10/31/2022,10/31/2022,10/31/2022,0.03003340,,
2022-11-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,11/30/2022,11/30/2022,11/30/2022,0.03339171,,
2022-12-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,12/30/2022,12/30/2022,12/30/2022,0.03585015,,
2023-01-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,1/31/2023,1/31/2023,1/31/2023,0.03202675,,
2023-02-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,2/28/2023,2/28/2023,2/28/2023,0.03498386,,
2023-03-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,3/31/2023,3/31/2023,3/31/2023,0.03709234,,
2023-04-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,4/28/2023,4/28/2023,4/28/2023,0.03256107,,
2023-05-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,5/31/2023,5/31/2023,5/31/2023,0.03594303,,
2023-06-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,6/30/2023,6/30/2023,6/30/2023,0.03802450,,
2023-07-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,7/31/2023,7/31/2023,7/31/2023,0.03278459,,
2023-08-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,8/31/2023,8/31/2023,8/31/2023,0.03631173,,
2023-09-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,9/29/2023,9/29/2023,9/29/2023,0.03757972,,
2023-10-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,10/31/2023,10/31/2023,10/31/2023,0.03595879,,
2023-11-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,11/30/2023,11/30/2023,11/30/2023,0.03730228,,
2023-12-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,12/29/2023,12/29/2023,12/29/2023,0.03819785,,
2024-01-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,1/31/2024,1/31/2024,1/31/2024,0.03582305,,
2024-02-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,2/29/2024,2/29/2024,2/29/2024,0.03733678,,
2024-03-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,3/28/2024,3/28/2024,3/28/2024,0.03669846,,
2024-04-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,4/30/2024,4/30/2024,4/30/2024,0.03814994,,
2024-05-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,5/31/2024,5/31/2024,5/31/2024,0.04140134,,
2024-06-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,6/28/2024,6/28/2024,6/28/2024,0.03615193,,
2024-07-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,7/31/2024,7/31/2024,7/31/2024,0.03837270,,
2024-08-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,8/30/2024,8/30/2024,8/30/2024,0.04285724,,
2024-09-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,9/30/2024,9/30/2024,9/30/2024,0.03598231,,
2024-10-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,10/31/2024,10/31/2024,10/31/2024,0.03888252,,
2024-11-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,11/29/2024,11/29/2024,11/29/2024,0.04653410,,
2024-12-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,12/31/2024,12/31/2024,12/31/2024,0.03945736,,
2025-01-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,1/31/2025,1/31/2025,1/31/2025,0.04020217,,
2025-02-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,2/28/2025,2/28/2025,2/28/2025,0.04064616,,
2025-03-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,3/31/2025,3/31/2025,3/31/2025,0.03853782,,
2025-04-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,4/30/2025,4/30/2025,4/30/2025,0.04014502,,
2025-05-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,5/30/2025,5/30/2025,5/30/2025,0.04059908,,
2025-06-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,6/30/2025,6/30/2025,6/30/2025,0.03819798,,
2025-07-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,7/31/2025,7/31/2025,7/31/2025,0.03949219,,
2025-08-29,Janus Henderson High-Yield Fund,47103C555,JDHYX,8/29/2025,8/29/2025,8/29/2025,0.04062435,,
2025-09-30,Janus Henderson High-Yield Fund,47103C555,JDHYX,9/30/2025,9/30/2025,9/30/2025,0.03623361,,
2025-10-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,10/31/2025,10/31/2025,10/31/2025,0.03972324,,
2025-11-28,Janus Henderson High-Yield Fund,47103C555,JDHYX,11/28/2025,11/28/2025,11/28/2025,0.03515817,,
2025-12-31,Janus Henderson High-Yield Fund,47103C555,JDHYX,12/31/2025,12/31/2025,12/31/2025,0.03872923,,
2021-01-29,Janus Henderson Flexible Bond Fund,47103C753,JFICX,1/29/2021,1/29/2021,1/29/2021,0.00915887,,
2021-02-26,Janus Henderson Flexible Bond Fund,47103C753,JFICX,2/26/2021,2/26/2021,2/26/2021,0.01241307,,
2021-03-31,Janus Henderson Flexible Bond Fund,47103C753,JFICX,3/31/2021,3/31/2021,3/31/2021,0.01334654,,
2021-04-30,Janus Henderson Flexible Bond Fund,47103C753,JFICX,4/30/2021,4/30/2021,4/30/2021,0.01409728,,
2021-05-28,Janus Henderson Flexible Bond Fund,47103C753,JFICX,5/28/2021,5/28/2021,5/28/2021,0.01040515,,
2021-06-30,Janus Henderson Flexible Bond Fund,47103C753,JFICX,6/30/2021,6/30/2021,6/30/2021,0.01280796,,
2021-07-30,Janus Henderson Flexible Bond Fund,47103C753,JFICX,7/30/2021,7/30/2021,7/30/2021,0.01111329,,
2021-08-31,Janus Henderson Flexible Bond Fund,47103C753,JFICX,8/31/2021,8/31/2021,8/31/2021,0.00949590,,
