as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2022-12-31,Janus Henderson Global Select Fund,47103C530,JORCX,12/19/2022,12/20/2022,12/20/2022,0.04596465,,0.28871
2022-12-31,Janus Henderson Enterprise Fund,47103C811,JGRCX,12/19/2022,12/20/2022,12/20/2022,,,12.57266
2022-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D264,JAVCX,12/28/2022,12/29/2022,12/29/2022,0.09041299,,
2022-12-31,Janus Henderson Venture Fund,47103E411,JVTCX,12/19/2022,12/20/2022,12/20/2022,,,3.13825
2022-12-31,Janus Henderson International Opportunities Fund,47103X294,HFOCX,12/19/2022,12/20/2022,12/20/2022,,,0.85718
2022-12-31,Janus Henderson European Focus Fund,47103X633,HFECX,12/19/2022,12/20/2022,12/20/2022,0.41012159,,
2022-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y599,JECTX,12/19/2022,12/20/2022,12/20/2022,0.05748922,,
2022-12-31,Janus Henderson Forty Fund,47103D199,JFRDX,12/19/2022,12/20/2022,12/20/2022,,,0.02107
2022-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D215,JAGDX,12/28/2022,12/29/2022,12/29/2022,0.09923481,,
2022-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103D314,JRSDX,12/21/2022,12/22/2022,12/22/2022,0.17986503,,0.06105
2022-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E213,JSVDX,12/21/2022,12/22/2022,12/22/2022,0.06995704,,
2022-12-31,Janus Henderson Contrarian Fund,47103E304,JACNX,12/19/2022,12/20/2022,12/20/2022,0.12234896,,
2022-12-31,Janus Henderson Enterprise Fund,47103E403,JANEX,12/19/2022,12/20/2022,12/20/2022,,,12.57266
2022-12-31,Janus Henderson Small Cap Value Fund,47103E643,JNPSX,12/21/2022,12/22/2022,12/22/2022,0.14263941,,0.94582
2022-12-31,Janus Henderson Mid Cap Value Fund,47103E650,JNMCX,12/21/2022,12/22/2022,12/22/2022,0.18864316,,0.76973
2022-12-31,Janus Henderson Global Research Fund,47103E668,JANWX,12/19/2022,12/20/2022,12/20/2022,0.81410470,,2.78484
2022-12-31,Janus Henderson Venture Fund,47103E676,JANVX,12/19/2022,12/20/2022,12/20/2022,,,3.13825
2022-12-31,Janus Henderson Triton Fund,47103E692,JANIX,12/19/2022,12/20/2022,12/20/2022,,,1.52076
2022-12-31,Janus Henderson Global Life Sciences Fund,47103E700,JNGLX,12/19/2022,12/20/2022,12/20/2022,0.17114153,,
2022-12-31,Janus Henderson Global Allocation Fund – Moderate,47103E718,JNSMX,12/28/2022,12/29/2022,12/29/2022,0.08600217,,0.23011
2022-12-31,Janus Henderson Global Allocation Fund – Growth,47103E726,JNSGX,12/28/2022,12/29/2022,12/29/2022,0.12274910,,0.40727
2022-12-31,Janus Henderson Global Allocation Fund – Conservative,47103E734,JMSCX,12/28/2022,12/29/2022,12/29/2022,0.06356568,,0.18128
2022-12-31,Janus Henderson Research Fund,47103E759,JNRFX,12/19/2022,12/20/2022,12/20/2022,0.09161379,,0.11421
2022-12-31,Janus Henderson Overseas Fund,47103E775,JNOSX,12/19/2022,12/20/2022,12/20/2022,0.62695673,,
2022-12-31,Janus Henderson Global Select Fund,47103E783,JANRX,12/19/2022,12/20/2022,12/20/2022,0.15138328,,0.28871
2022-12-31,Janus Henderson International Opportunities Fund,47103X286,HFODX,12/19/2022,12/20/2022,12/20/2022,,,0.85718
2022-12-31,Janus Henderson European Focus Fund,47103X625,HFEDX,12/19/2022,12/20/2022,12/20/2022,1.00250609,,
2022-12-31,Janus Henderson Sustainable Multi-Asset Allocation Fund,47103Y524,JSMFX,12/28/2022,12/29/2022,12/29/2022,0.03683095,,
2022-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y581,JEDTX,12/19/2022,12/20/2022,12/20/2022,0.02690735,,
2022-12-31,Janus Henderson Research Fund,471023283,JRAIX,12/19/2022,12/20/2022,12/20/2022,0.12574696,,0.11421
2022-12-31,Janus Henderson Global Life Sciences Fund,471023465,JFNIX,12/19/2022,12/20/2022,12/20/2022,0.20211548,,
2022-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A302,JCAIX,12/28/2022,12/29/2022,12/29/2022,0.06604006,,0.18128
2022-12-31,Janus Henderson Forty Fund,47103A658,JCAPX,12/19/2022,12/20/2022,12/20/2022,,,0.02107
2022-12-31,Janus Henderson Global Allocation Fund – Growth,47103A708,JGCIX,12/28/2022,12/29/2022,12/29/2022,0.13116146,,0.40727
2022-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A716,JRSIX,12/21/2022,12/22/2022,12/22/2022,0.16780898,,0.06105
2022-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A864,JMOIX,12/28/2022,12/29/2022,12/29/2022,0.08151078,,0.23011
2022-12-31,Janus Henderson Small Cap Value Fund,47103C183,JSCOX,12/21/2022,12/22/2022,12/22/2022,0.13937268,,0.94582
2022-12-31,Janus Henderson Mid Cap Value Fund,47103C241,JMVAX,12/21/2022,12/22/2022,12/22/2022,0.19483988,,0.76973
2022-12-31,Janus Henderson Global Research Fund,47103C290,JWWFX,12/19/2022,12/20/2022,12/20/2022,0.87685692,,2.78484
2022-12-31,Janus Henderson Triton Fund,47103C357,JSMGX,12/19/2022,12/20/2022,12/20/2022,,,1.52076
2022-12-31,Janus Henderson Overseas Fund,47103C464,JIGFX,12/19/2022,12/20/2022,12/20/2022,0.66619269,,
2022-12-31,Janus Henderson Global Select Fund,47103C522,JORFX,12/19/2022,12/20/2022,12/20/2022,0.17116327,,0.28871
2022-12-31,Janus Henderson Enterprise Fund,47103C795,JMGRX,12/19/2022,12/20/2022,12/20/2022,,,12.57266
2022-12-31,Janus Henderson Contrarian Fund,47103C852,JCONX,12/19/2022,12/20/2022,12/20/2022,0.12771976,,
2022-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D249,JVGIX,12/28/2022,12/29/2022,12/29/2022,0.11154278,,
2022-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E197,JVSIX,12/21/2022,12/22/2022,12/22/2022,0.07225979,,
2022-12-31,Janus Henderson Venture Fund,47103E395,JVTIX,12/19/2022,12/20/2022,12/20/2022,,,3.13825
2022-12-31,Janus Henderson International Opportunities Fund,47103X278,HFOIX,12/19/2022,12/20/2022,12/20/2022,,,0.85718
2022-12-31,Janus Henderson European Focus Fund,47103X617,HFEIX,12/19/2022,12/20/2022,12/20/2022,1.03492263,,
2022-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y573,JEUIX,12/19/2022,12/20/2022,12/20/2022,0.06590196,,
2022-12-31,Janus Henderson Small Cap Value Fund,471023564,JSIVX,12/21/2022,12/22/2022,12/22/2022,0.17590160,,0.94582
2022-12-31,Janus Henderson Mid Cap Value Fund,471023580,JMIVX,12/21/2022,12/22/2022,12/22/2022,0.18436638,,0.76973
2022-12-31,Janus Henderson Contrarian Fund,47103D207,JCNNX,12/19/2022,12/20/2022,12/20/2022,0.15580808,,
2022-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D231,JAGNX,12/28/2022,12/29/2022,12/29/2022,0.11656748,,
2022-12-31,Janus Henderson Enterprise Fund,47103D405,JDMNX,12/19/2022,12/20/2022,12/20/2022,,,12.57266
2022-12-31,Janus Henderson Forty Fund,47103D603,JFRNX,12/19/2022,12/20/2022,12/20/2022,,,0.02107
2022-12-31,Janus Henderson Small Cap Value Fund,47103D728,JDSNX,12/21/2022,12/22/2022,12/22/2022,0.17916135,,0.94582
2022-12-31,Janus Henderson Small-Mid Cap Value Fund,47103D736,JVSNX,12/21/2022,12/22/2022,12/22/2022,0.08845846,,
2022-12-31,Janus Henderson Mid Cap Value Fund,47103D744,JDPNX,12/21/2022,12/22/2022,12/22/2022,0.20965175,,0.76973
2022-12-31,Janus Henderson Global Research Fund,47103D777,JDWNX,12/19/2022,12/20/2022,12/20/2022,0.93747644,,2.78484
2022-12-31,Janus Henderson Venture Fund,47103D785,JVTNX,12/19/2022,12/20/2022,12/20/2022,,,3.13825
2022-12-31,Janus Henderson Triton Fund,47103D793,JGMNX,12/19/2022,12/20/2022,12/20/2022,,,1.52076
2022-12-31,Janus Henderson Research Fund,47103D827,JRANX,12/19/2022,12/20/2022,12/20/2022,0.18073863,,0.11421
2022-12-31,Janus Henderson Overseas Fund,47103D835,JDINX,12/19/2022,12/20/2022,12/20/2022,0.69087448,,
2022-12-31,Janus Henderson Global Select Fund,47103D876,JSLNX,12/19/2022,12/20/2022,12/20/2022,0.18162196,,0.28871
2022-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103E122,JRSNX,12/21/2022,12/22/2022,12/22/2022,0.19275445,,0.06105
2022-12-31,Janus Henderson International Opportunities Fund,47103X260,HFOSX,12/19/2022,12/20/2022,12/20/2022,,,0.85718
2022-12-31,Janus Henderson European Focus Fund,47103X591,HFERX,12/19/2022,12/20/2022,12/20/2022,1.05246383,,
2022-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y565,JETNX,12/19/2022,12/20/2022,12/20/2022,0.04777605,,
2022-12-31,Janus Henderson Global Life Sciences Fund,47103Y631,JFNNX,12/19/2022,12/20/2022,12/20/2022,0.27275512,,
2022-12-31,Janus Henderson Forty Fund,47103A641,JDCRX,12/19/2022,12/20/2022,12/20/2022,,,0.02107
2022-12-31,Janus Henderson Small Cap Value Fund,47103C175,JDSRX,12/21/2022,12/22/2022,12/22/2022,,,0.94582
2022-12-31,Janus Henderson Mid Cap Value Fund,47103C233,JDPRX,12/21/2022,12/22/2022,12/22/2022,0.08446088,,0.76973
2022-12-31,Janus Henderson Global Research Fund,47103C282,JDWRX,12/19/2022,12/20/2022,12/20/2022,0.26443824,,2.78484
2022-12-31,Janus Henderson Triton Fund,47103C340,JGMRX,12/19/2022,12/20/2022,12/20/2022,,,1.52076
2022-12-31,Janus Henderson Overseas Fund,47103C456,JDIRX,12/19/2022,12/20/2022,12/20/2022,0.37195932,,
2022-12-31,Janus Henderson Global Select Fund,47103C514,JORRX,12/19/2022,12/20/2022,12/20/2022,0.01784639,,0.28871
2022-12-31,Janus Henderson Enterprise Fund,47103C787,JDMRX,12/19/2022,12/20/2022,12/20/2022,,,12.57266
2022-12-31,Janus Henderson Research Fund,47103D173,JRARX,12/19/2022,12/20/2022,12/20/2022,,,0.11421
2022-12-31,Janus Henderson International Opportunities Fund,47103X245,HFORX,12/19/2022,12/20/2022,12/20/2022,,,0.85718
2022-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y532,JEGRX,12/19/2022,12/20/2022,12/20/2022,0.06828530,,
2022-12-31,Janus Henderson Research Fund,471023275,JRASX,12/19/2022,12/20/2022,12/20/2022,,,0.11421
2022-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A401,JCASX,12/28/2022,12/29/2022,12/29/2022,,,0.18128
2022-12-31,Janus Henderson Forty Fund,47103A633,JARTX,12/19/2022,12/20/2022,12/20/2022,,,0.02107
2022-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A690,JRSSX,12/21/2022,12/22/2022,12/22/2022,0.14232449,,0.06105
2022-12-31,Janus Henderson Global Allocation Fund – Growth,47103A807,JGCSX,12/28/2022,12/29/2022,12/29/2022,0.08634196,,0.40727
2022-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A856,JMOSX,12/28/2022,12/29/2022,12/29/2022,0.04322780,,0.23011
2022-12-31,Janus Henderson Small Cap Value Fund,47103C167,JISCX,12/21/2022,12/22/2022,12/22/2022,0.03275391,,0.94582
2022-12-31,Janus Henderson Mid Cap Value Fund,47103C225,JMVIX,12/21/2022,12/22/2022,12/22/2022,0.12428726,,0.76973
2022-12-31,Janus Henderson Global Research Fund,47103C274,JWGRX,12/19/2022,12/20/2022,12/20/2022,0.41462408,,2.78484
2022-12-31,Janus Henderson Triton Fund,47103C332,JGMIX,12/19/2022,12/20/2022,12/20/2022,,,1.52076
2022-12-31,Janus Henderson Overseas Fund,47103C449,JIGRX,12/19/2022,12/20/2022,12/20/2022,0.47965424,,
2022-12-31,Janus Henderson Global Select Fund,47103C498,JORIX,12/19/2022,12/20/2022,12/20/2022,0.10591147,,0.28871
2022-12-31,Janus Henderson Enterprise Fund,47103C779,JGRTX,12/19/2022,12/20/2022,12/20/2022,,,12.57266
2022-12-31,Janus Henderson Contrarian Fund,47103C837,JCNIX,12/19/2022,12/20/2022,12/20/2022,0.03442494,,
2022-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D256,JAGSX,12/28/2022,12/29/2022,12/29/2022,0.10885156,,
2022-12-31,Janus Henderson Venture Fund,47103E387,JVTSX,12/19/2022,12/20/2022,12/20/2022,,,3.13825
2022-12-31,Janus Henderson International Opportunities Fund,47103X237,HFOQX,12/19/2022,12/20/2022,12/20/2022,,,0.85718
2022-12-31,Janus Henderson European Focus Fund,47103X567,HFESX,12/19/2022,12/20/2022,12/20/2022,1.02420327,,
2022-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y557,JESSX,12/19/2022,12/20/2022,12/20/2022,0.06222259,,
2022-12-31,Janus Henderson Global Research Fund,471023309,JAWWX,12/19/2022,12/20/2022,12/20/2022,0.71555806,,2.78484
2022-12-31,Janus Henderson Global Allocation Fund – Conservative,471023499,JSPCX,12/28/2022,12/29/2022,12/29/2022,0.05105685,,0.18128
2022-12-31,Janus Henderson Venture Fund,471023507,JAVTX,12/19/2022,12/20/2022,12/20/2022,,,3.13825
2022-12-31,Janus Henderson Global Allocation Fund – Moderate,471023515,JSPMX,12/28/2022,12/29/2022,12/29/2022,0.07483917,,0.23011
2022-12-31,Janus Henderson Global Allocation Fund – Growth,471023523,JSPGX,12/28/2022,12/29/2022,12/29/2022,0.11169723,,0.40727
2022-12-31,Janus Henderson Triton Fund,471023549,JATTX,12/19/2022,12/20/2022,12/20/2022,,,1.52076
2022-12-31,Janus Henderson Small Cap Value Fund,471023572,JSCVX,12/21/2022,12/22/2022,12/22/2022,0.09701683,,0.94582
2022-12-31,Janus Henderson Mid Cap Value Fund,471023598,JMCVX,12/21/2022,12/22/2022,12/22/2022,0.17006159,,0.76973
2022-12-31,Janus Henderson Global Select Fund,471023648,JORNX,12/19/2022,12/20/2022,12/20/2022,0.13321408,,0.28871
2022-12-31,Janus Henderson Contrarian Fund,471023655,JSVAX,12/19/2022,12/20/2022,12/20/2022,0.09525536,,
2022-12-31,Janus Henderson Global Life Sciences Fund,471023671,JAGLX,12/19/2022,12/20/2022,12/20/2022,0.09365522,,
2022-12-31,Janus Henderson Enterprise Fund,471023804,JAENX,12/19/2022,12/20/2022,12/20/2022,,,12.57266
2022-12-31,Janus Henderson Overseas Fund,471023846,JAOSX,12/19/2022,12/20/2022,12/20/2022,0.58730728,,
2022-12-31,Janus Henderson Research Fund,471023853,JAMRX,12/19/2022,12/20/2022,12/20/2022,0.01794048,,0.11421
2022-12-31,Janus Henderson Forty Fund,47103A625,JACTX,12/19/2022,12/20/2022,12/20/2022,,,0.02107
2022-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A682,JRSTX,12/21/2022,12/22/2022,12/22/2022,0.16809677,,0.06105
2022-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D223,JVGTX,12/28/2022,12/29/2022,12/29/2022,0.18034323,,
2022-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E171,JSVTX,12/21/2022,12/22/2022,12/22/2022,0.04903774,,
2022-12-31,Janus Henderson International Opportunities Fund,47103X229,HFOTX,12/19/2022,12/20/2022,12/20/2022,,,0.85718
2022-12-31,Janus Henderson European Focus Fund,47103X559,HFETX,12/19/2022,12/20/2022,12/20/2022,0.95417148,,
2022-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y540,JETTX,12/19/2022,12/20/2022,12/20/2022,0.01510397,,
