as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2024-12-31,Janus Henderson Forty Fund,47103A658,JCAPX,12/5/2024,12/6/2024,12/6/2024,0.07930006,0.19019347,5.46939
2024-12-31,Janus Henderson Global Allocation Fund – Growth,47103A708,JGCIX,12/27/2024,12/30/2024,12/30/2024,0.28508231,0.01091462,0.89874
2024-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A716,JRSIX,12/9/2024,12/10/2024,12/10/2024,0.14499827,0.1342288,0.18632
2024-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A864,JMOIX,12/27/2024,12/30/2024,12/30/2024,0.39106462,0.01649822,0.12122
2024-12-31,Janus Henderson Small Cap Value Fund,47103C183,JSCOX,12/9/2024,12/10/2024,12/10/2024,0.27800493,,2.23818
2024-12-31,Janus Henderson Mid Cap Value Fund,47103C241,JMVAX,12/9/2024,12/10/2024,12/10/2024,0.140237,0.02023901,1.43568
2024-12-31,Janus Henderson Global Research Fund,47103C290,JWWFX,12/5/2024,12/6/2024,12/6/2024,0.94938476,0.28775698,7.90682
2024-12-31,Janus Henderson Triton Fund,47103C357,JSMGX,12/5/2024,12/6/2024,12/6/2024,,0.09187589,1.93042
2024-12-31,Janus Henderson Overseas Fund,47103C464,JIGFX,12/5/2024,12/6/2024,12/6/2024,0.7691963,,
2024-12-31,Janus Henderson Global Select Fund,47103C522,JORFX,12/5/2024,12/6/2024,12/6/2024,0.22644295,0.19188363,1.4645
2024-12-31,Janus Henderson Enterprise Fund,47103C795,JMGRX,12/5/2024,12/6/2024,12/6/2024,1.58415698,0.04293631,8.3094
2024-12-31,Janus Henderson Contrarian Fund,47103C852,JCONX,12/5/2024,12/6/2024,12/6/2024,0.13690405,0.20787923,2.85407
2024-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E197,JVSIX,12/9/2024,12/10/2024,12/10/2024,0.09083328,0.33616391,0.82751
2024-12-31,Janus Henderson Venture Fund,47103E395,JVTIX,12/5/2024,12/6/2024,12/6/2024,,,5.89084
2024-12-31,Janus Henderson European Focus Fund,47103X617,HFEIX,12/5/2024,12/6/2024,12/6/2024,0.76538581,,
2024-12-31,Janus Henderson Emerging Markets Fund,47103X724,HEMIX,12/5/2024,12/6/2024,12/6/2024,0.03338722,,
2024-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y573,JEUIX,12/5/2024,12/6/2024,12/6/2024,0.01609815,,
2024-12-31,Janus Henderson Small Cap Value Fund,471023564,JSIVX,12/9/2024,12/10/2024,12/10/2024,0.34554851,,2.23818
2024-12-31,Janus Henderson Global Technology and Innovation Fund,47103D181,JATNX,12/5/2024,12/6/2024,12/6/2024,,0.54630955,6.7255
2024-12-31,Janus Henderson Contrarian Fund,47103D207,JCNNX,12/5/2024,12/6/2024,12/6/2024,0.16780489,0.20787923,2.85407
2024-12-31,Janus Henderson Enterprise Fund,47103D405,JDMNX,12/5/2024,12/6/2024,12/6/2024,1.72068302,0.04293631,8.3094
2024-12-31,Janus Henderson Forty Fund,47103D603,JFRNX,12/5/2024,12/6/2024,12/6/2024,0.11837873,0.19019347,5.46939
2024-12-31,Janus Henderson Small Cap Value Fund,47103D728,JDSNX,12/9/2024,12/10/2024,12/10/2024,0.34521148,,2.23818
2024-12-31,Janus Henderson Small-Mid Cap Value Fund,47103D736,JVSNX,12/9/2024,12/10/2024,12/10/2024,0.10617041,0.33616391,0.82751
2024-12-31,Janus Henderson Mid Cap Value Fund,47103D744,JDPNX,12/9/2024,12/10/2024,12/10/2024,0.15734827,0.02023901,1.43568
2024-12-31,Janus Henderson Global Research Fund,47103D777,JDWNX,12/5/2024,12/6/2024,12/6/2024,1.03683288,0.28775698,7.90682
2024-12-31,Janus Henderson Venture Fund,47103D785,JVTNX,12/5/2024,12/6/2024,12/6/2024,,,5.89084
2024-12-31,Janus Henderson Triton Fund,47103D793,JGMNX,12/5/2024,12/6/2024,12/6/2024,,0.09187589,1.93042
2024-12-31,Janus Henderson Research Fund,47103D827,JRANX,12/5/2024,12/6/2024,12/6/2024,,0.15806685,4.17636
2024-12-31,Janus Henderson Overseas Fund,47103D835,JDINX,12/5/2024,12/6/2024,12/6/2024,0.81439754,,
2024-12-31,Janus Henderson Global Select Fund,47103D876,JSLNX,12/5/2024,12/6/2024,12/6/2024,0.24835202,0.19188363,1.4645
2024-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103E122,JRSNX,12/9/2024,12/10/2024,12/10/2024,0.15889693,0.1342288,0.18632
2024-12-31,Janus Henderson European Focus Fund,47103X591,HFERX,12/5/2024,12/6/2024,12/6/2024,0.89565912,,
2024-12-31,Janus Henderson Emerging Markets Fund,47103X716,HEMRX,12/5/2024,12/6/2024,12/6/2024,0.1728095,,
2024-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y565,JETNX,12/5/2024,12/6/2024,12/6/2024,0.04626561,,
2024-12-31,Janus Henderson Global Life Sciences Fund,47103Y631,JFNNX,12/5/2024,12/6/2024,12/6/2024,0.35330552,1.59554888,2.11904
2024-12-31,Janus Henderson Forty Fund,47103A641,JDCRX,12/5/2024,12/6/2024,12/6/2024,,0.19019347,5.46939
2024-12-31,Janus Henderson Small Cap Value Fund,47103C175,JDSRX,12/9/2024,12/10/2024,12/10/2024,0.25447872,,2.23818
2024-12-31,Janus Henderson Mid Cap Value Fund,47103C233,JDPRX,12/9/2024,12/10/2024,12/10/2024,0.02335034,0.02023901,1.43568
2024-12-31,Janus Henderson Global Research Fund,47103C282,JDWRX,12/5/2024,12/6/2024,12/6/2024,,0.28775698,7.90682
2024-12-31,Janus Henderson Triton Fund,47103C340,JGMRX,12/5/2024,12/6/2024,12/6/2024,,0.09187589,1.93042
2024-12-31,Janus Henderson Overseas Fund,47103C456,JDIRX,12/5/2024,12/6/2024,12/6/2024,0.44183396,,
2024-12-31,Janus Henderson Global Select Fund,47103C514,JORRX,12/5/2024,12/6/2024,12/6/2024,0.12648959,0.19188363,1.4645
2024-12-31,Janus Henderson Enterprise Fund,47103C787,JDMRX,12/5/2024,12/6/2024,12/6/2024,0.77607416,0.04293631,8.3094
2024-12-31,Janus Henderson Contrarian Fund,47103C845,JCNRX,12/5/2024,12/6/2024,12/6/2024,,0.20787923,2.85407
2024-12-31,Janus Henderson Research Fund,47103D173,JRARX,12/5/2024,12/6/2024,12/6/2024,,0.15806685,4.17636
2024-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y532,JEGRX,12/5/2024,12/6/2024,12/6/2024,0.01095165,,
2024-12-31,Janus Henderson Research Fund,471023275,JRASX,12/5/2024,12/6/2024,12/6/2024,,0.15806685,4.17636
2024-12-31,Janus Henderson Global Technology and Innovation Fund,471023325,JATSX,12/5/2024,12/6/2024,12/6/2024,,0.54630955,6.7255
2024-12-31,Janus Henderson Global Life Sciences Fund,471023457,JFNSX,12/5/2024,12/6/2024,12/6/2024,,1.59554888,2.11904
2024-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A401,JCASX,12/27/2024,12/30/2024,12/30/2024,0.21592667,,
2024-12-31,Janus Henderson Forty Fund,47103A633,JARTX,12/5/2024,12/6/2024,12/6/2024,,0.19019347,5.46939
2024-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A690,JRSSX,12/9/2024,12/10/2024,12/10/2024,,0.1342288,0.18632
2024-12-31,Janus Henderson Global Allocation Fund – Growth,47103A807,JGCSX,12/27/2024,12/30/2024,12/30/2024,0.22062195,0.01091462,0.89874
2024-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A856,JMOSX,12/27/2024,12/30/2024,12/30/2024,0.150881,0.01649822,0.12122
2024-12-31,Janus Henderson Small Cap Value Fund,47103C167,JISCX,12/9/2024,12/10/2024,12/10/2024,0.27883004,,2.23818
2024-12-31,Janus Henderson Mid Cap Value Fund,47103C225,JMVIX,12/9/2024,12/10/2024,12/10/2024,0.06387761,0.02023901,1.43568
2024-12-31,Janus Henderson Global Research Fund,47103C274,JWGRX,12/5/2024,12/6/2024,12/6/2024,0.34479546,0.28775698,7.90682
2024-12-31,Janus Henderson Triton Fund,47103C332,JGMIX,12/5/2024,12/6/2024,12/6/2024,,0.09187589,1.93042
2024-12-31,Janus Henderson Overseas Fund,47103C449,JIGRX,12/5/2024,12/6/2024,12/6/2024,0.58390167,,
2024-12-31,Janus Henderson Global Select Fund,47103C498,JORIX,12/5/2024,12/6/2024,12/6/2024,0.12939579,0.19188363,1.4645
2024-12-31,Janus Henderson Enterprise Fund,47103C779,JGRTX,12/5/2024,12/6/2024,12/6/2024,1.0103467,0.04293631,8.3094
2024-12-31,Janus Henderson Contrarian Fund,47103C837,JCNIX,12/5/2024,12/6/2024,12/6/2024,,0.20787923,2.85407
2024-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E189,JSVSX,12/9/2024,12/10/2024,12/10/2024,0.04672902,0.33616391,0.82751
2024-12-31,Janus Henderson Venture Fund,47103E387,JVTSX,12/5/2024,12/6/2024,12/6/2024,,,5.89084
2024-12-31,Janus Henderson European Focus Fund,47103X567,HFESX,12/5/2024,12/6/2024,12/6/2024,0.63854908,,
2024-12-31,Janus Henderson Emerging Markets Fund,47103X674,HEMSX,12/5/2024,12/6/2024,12/6/2024,0.00199879,,
2024-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y557,JESSX,12/5/2024,12/6/2024,12/6/2024,0.02612509,,
2024-12-31,Janus Henderson Global Research Fund,471023309,JAWWX,12/5/2024,12/6/2024,12/6/2024,0.72986814,0.28775698,7.90682
2024-12-31,Janus Henderson Global Allocation Fund – Conservative,471023499,JSPCX,12/27/2024,12/30/2024,12/30/2024,0.26072611,,
2024-12-31,Janus Henderson Venture Fund,471023507,JAVTX,12/5/2024,12/6/2024,12/6/2024,,,5.89084
2024-12-31,Janus Henderson Global Allocation Fund – Moderate,471023515,JSPMX,12/27/2024,12/30/2024,12/30/2024,0.37673463,0.01649822,0.12122
2024-12-31,Janus Henderson Global Allocation Fund – Growth,471023523,JSPGX,12/27/2024,12/30/2024,12/30/2024,0.27014851,0.01091462,0.89874
2024-12-31,Janus Henderson Triton Fund,471023549,JATTX,12/5/2024,12/6/2024,12/6/2024,,0.09187589,1.93042
2024-12-31,Janus Henderson Small Cap Value Fund,471023572,JSCVX,12/9/2024,12/10/2024,12/10/2024,0.31282014,,2.23818
2024-12-31,Janus Henderson Mid Cap Value Fund,471023598,JMCVX,12/9/2024,12/10/2024,12/10/2024,0.11558646,0.02023901,1.43568
2024-12-31,Janus Henderson Global Select Fund,471023648,JORNX,12/5/2024,12/6/2024,12/6/2024,0.19555154,0.19188363,1.4645
2024-12-31,Janus Henderson Contrarian Fund,471023655,JSVAX,12/5/2024,12/6/2024,12/6/2024,0.09861734,0.20787923,2.85407
2024-12-31,Janus Henderson Global Technology and Innovation Fund,471023663,JAGTX,12/5/2024,12/6/2024,12/6/2024,,0.54630955,6.7255
2024-12-31,Janus Henderson Global Life Sciences Fund,471023671,JAGLX,12/5/2024,12/6/2024,12/6/2024,0.15379942,1.59554888,2.11904
2024-12-31,Janus Henderson Enterprise Fund,471023804,JAENX,12/5/2024,12/6/2024,12/6/2024,1.37066026,0.04293631,8.3094
2024-12-31,Janus Henderson Overseas Fund,471023846,JAOSX,12/5/2024,12/6/2024,12/6/2024,0.70113465,,
2024-12-31,Janus Henderson Research Fund,471023853,JAMRX,12/5/2024,12/6/2024,12/6/2024,,0.15806685,4.17636
2024-12-31,Janus Henderson Forty Fund,47103A625,JACTX,12/5/2024,12/6/2024,12/6/2024,0.01086856,0.19019347,5.46939
2024-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A682,JRSTX,12/9/2024,12/10/2024,12/10/2024,0.11893903,0.1342288,0.18632
2024-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E171,JSVTX,12/9/2024,12/10/2024,12/10/2024,0.06627824,0.33616391,0.82751
2024-12-31,Janus Henderson European Focus Fund,47103X559,HFETX,12/5/2024,12/6/2024,12/6/2024,0.69243571,,
2024-12-31,Janus Henderson Emerging Markets Fund,47103X666,HEMTX,12/5/2024,12/6/2024,12/6/2024,0.01998377,,
2024-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y540,JETTX,12/5/2024,12/6/2024,12/6/2024,0.01052061,,
