as_of,fund_name,cusip,ticker,record_date,ex_dividend_date,payable_date,income_dividends,short_term_capital_gain,total_capital_gain_distribution
2023-12-31,Janus Henderson Forty Fund,47103A666,JACCX,12/6/2023,12/7/2023,12/7/2023,,0.00061399,3.88875
2023-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A724,JRSCX,12/8/2023,12/11/2023,12/11/2023,0.0035931,,0.31564
2023-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A872,JMOCX,12/27/2023,12/28/2023,12/28/2023,0.07266279,,
2023-12-31,Janus Henderson Small Cap Value Fund,47103C191,JCSCX,12/8/2023,12/11/2023,12/11/2023,,,1.04153
2023-12-31,Janus Henderson Mid Cap Value Fund,47103C258,JMVCX,12/8/2023,12/11/2023,12/11/2023,0.03452177,,1.24686
2023-12-31,Janus Henderson Global Research Fund,47103C316,JWWCX,12/6/2023,12/7/2023,12/7/2023,,,3.83992
2023-12-31,Janus Henderson Triton Fund,47103C365,JGMCX,12/6/2023,12/7/2023,12/7/2023,,,1.85381
2023-12-31,Janus Henderson Overseas Fund,47103C472,JIGCX,12/6/2023,12/7/2023,12/7/2023,0.45302874,,
2023-12-31,Janus Henderson Global Select Fund,47103C530,JORCX,12/6/2023,12/7/2023,12/7/2023,0.02807003,0.06121758,1.205
2023-12-31,Janus Henderson Enterprise Fund,47103C811,JGRCX,12/6/2023,12/7/2023,12/7/2023,,,9.83348
2023-12-31,Janus Henderson Contrarian Fund,47103C860,JCNCX,12/6/2023,12/7/2023,12/7/2023,,,1.70786
2023-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D264,JAVCX,12/27/2023,12/28/2023,12/28/2023,0.37091303,,
2023-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E221,JVSCX,12/8/2023,12/11/2023,12/11/2023,0.00979343,,
2023-12-31,Janus Henderson Venture Fund,47103E411,JVTCX,12/6/2023,12/7/2023,12/7/2023,,,4.07932
2023-12-31,Janus Henderson European Focus Fund,47103X633,HFECX,12/6/2023,12/7/2023,12/7/2023,0.46497847,,
2023-12-31,Janus Henderson Forty Fund,47103D199,JFRDX,12/6/2023,12/7/2023,12/7/2023,0.11236593,0.00061399,3.88875
2023-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D215,JAGDX,12/27/2023,12/28/2023,12/28/2023,0.39724587,,
2023-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103D314,JRSDX,12/8/2023,12/11/2023,12/11/2023,0.05498682,,0.31564
2023-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E213,JSVDX,12/8/2023,12/11/2023,12/11/2023,0.12768105,,
2023-12-31,Janus Henderson Contrarian Fund,47103E304,JACNX,12/6/2023,12/7/2023,12/7/2023,0.1398189,,1.70786
2023-12-31,Janus Henderson Enterprise Fund,47103E403,JANEX,12/6/2023,12/7/2023,12/7/2023,,,9.83348
2023-12-31,Janus Henderson Small Cap Value Fund,47103E643,JNPSX,12/8/2023,12/11/2023,12/11/2023,0.21124903,,1.04153
2023-12-31,Janus Henderson Mid Cap Value Fund,47103E650,JNMCX,12/8/2023,12/11/2023,12/11/2023,0.18590415,,1.24686
2023-12-31,Janus Henderson Global Research Fund,47103E668,JANWX,12/6/2023,12/7/2023,12/7/2023,0.82582328,,3.83992
2023-12-31,Janus Henderson Venture Fund,47103E676,JANVX,12/6/2023,12/7/2023,12/7/2023,,,4.07932
2023-12-31,Janus Henderson Triton Fund,47103E692,JANIX,12/6/2023,12/7/2023,12/7/2023,,,1.85381
2023-12-31,Janus Henderson Global Life Sciences Fund,47103E700,JNGLX,12/6/2023,12/7/2023,12/7/2023,0.09264381,,2.85171
2023-12-31,Janus Henderson Global Allocation Fund – Moderate,47103E718,JNSMX,12/27/2023,12/28/2023,12/28/2023,0.17993454,,
2023-12-31,Janus Henderson Global Allocation Fund – Growth,47103E726,JNSGX,12/27/2023,12/28/2023,12/28/2023,0.18516082,,
2023-12-31,Janus Henderson Global Allocation Fund – Conservative,47103E734,JMSCX,12/27/2023,12/28/2023,12/28/2023,0.18728505,,
2023-12-31,Janus Henderson Research Fund,47103E759,JNRFX,12/6/2023,12/7/2023,12/7/2023,0.03152299,,1.8962
2023-12-31,Janus Henderson Overseas Fund,47103E775,JNOSX,12/6/2023,12/7/2023,12/7/2023,0.59945745,,
2023-12-31,Janus Henderson Global Select Fund,47103E783,JANRX,12/6/2023,12/7/2023,12/7/2023,0.18360729,0.06121758,1.205
2023-12-31,Janus Henderson Global Technology and Innovation Fund,47103E866,JNGTX,12/6/2023,12/7/2023,12/7/2023,,,0.4038
2023-12-31,Janus Henderson European Focus Fund,47103X625,HFEDX,12/6/2023,12/7/2023,12/7/2023,1.04515331,,
2023-12-31,Janus Henderson Emerging Markets Fund,47103X732,HEMDX,12/6/2023,12/7/2023,12/7/2023,0.04583098,,
2023-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y581,JEDTX,12/6/2023,12/7/2023,12/7/2023,0.04401611,,
2023-12-31,Janus Henderson Research Fund,471023283,JRAIX,12/6/2023,12/7/2023,12/7/2023,0.05214428,,1.8962
2023-12-31,Janus Henderson Global Technology and Innovation Fund,471023333,JATIX,12/6/2023,12/7/2023,12/7/2023,,,0.4038
2023-12-31,Janus Henderson Global Life Sciences Fund,471023465,JFNIX,12/6/2023,12/7/2023,12/7/2023,0.11354251,,2.85171
2023-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A302,JCAIX,12/27/2023,12/28/2023,12/28/2023,0.18261523,,
2023-12-31,Janus Henderson Forty Fund,47103A658,JCAPX,12/6/2023,12/7/2023,12/7/2023,0.13021976,0.00061399,3.88875
2023-12-31,Janus Henderson Global Allocation Fund – Growth,47103A708,JGCIX,12/27/2023,12/28/2023,12/28/2023,0.18825911,,
2023-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A716,JRSIX,12/8/2023,12/11/2023,12/11/2023,0.05834791,,0.31564
2023-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A864,JMOIX,12/27/2023,12/28/2023,12/28/2023,0.1812735,,
2023-12-31,Janus Henderson Small Cap Value Fund,47103C183,JSCOX,12/8/2023,12/11/2023,12/11/2023,0.20725558,,1.04153
2023-12-31,Janus Henderson Mid Cap Value Fund,47103C241,JMVAX,12/8/2023,12/11/2023,12/11/2023,0.1905956,,1.24686
2023-12-31,Janus Henderson Global Research Fund,47103C290,JWWFX,12/6/2023,12/7/2023,12/7/2023,0.88766837,,3.83992
2023-12-31,Janus Henderson Triton Fund,47103C357,JSMGX,12/6/2023,12/7/2023,12/7/2023,,,1.85381
2023-12-31,Janus Henderson Overseas Fund,47103C464,JIGFX,12/6/2023,12/7/2023,12/7/2023,0.6231325,,
2023-12-31,Janus Henderson Global Select Fund,47103C522,JORFX,12/6/2023,12/7/2023,12/7/2023,0.18844015,0.06121758,1.205
2023-12-31,Janus Henderson Enterprise Fund,47103C795,JMGRX,12/6/2023,12/7/2023,12/7/2023,,,9.83348
2023-12-31,Janus Henderson Contrarian Fund,47103C852,JCONX,12/6/2023,12/7/2023,12/7/2023,0.14383028,,1.70786
2023-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D249,JVGIX,12/27/2023,12/28/2023,12/28/2023,0.46103898,,
2023-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E197,JVSIX,12/8/2023,12/11/2023,12/11/2023,0.13330129,,
2023-12-31,Janus Henderson Asia Equity Fund,47103E346,JAQIX,12/6/2023,12/7/2023,12/7/2023,0.06914873,,
2023-12-31,Janus Henderson Venture Fund,47103E395,JVTIX,12/6/2023,12/7/2023,12/7/2023,,,4.07932
2023-12-31,Janus Henderson European Focus Fund,47103X617,HFEIX,12/6/2023,12/7/2023,12/7/2023,1.0729204,,
2023-12-31,Janus Henderson Emerging Markets Fund,47103X724,HEMIX,12/6/2023,12/7/2023,12/7/2023,0.05642593,,
2023-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y573,JEUIX,12/6/2023,12/7/2023,12/7/2023,0.03835087,,
2023-12-31,Janus Henderson Small Cap Value Fund,471023564,JSIVX,12/8/2023,12/11/2023,12/11/2023,0.26157337,,1.04153
2023-12-31,Janus Henderson Mid Cap Value Fund,471023580,JMIVX,12/8/2023,12/11/2023,12/11/2023,0.17868834,,1.24686
2023-12-31,Janus Henderson Global Technology and Innovation Fund,47103D181,JATNX,12/6/2023,12/7/2023,12/7/2023,,,0.4038
2023-12-31,Janus Henderson Contrarian Fund,47103D207,JCNNX,12/6/2023,12/7/2023,12/7/2023,0.17436851,,1.70786
2023-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D231,JAGNX,12/27/2023,12/28/2023,12/28/2023,0.41443957,,
2023-12-31,Janus Henderson Enterprise Fund,47103D405,JDMNX,12/6/2023,12/7/2023,12/7/2023,,,9.83348
2023-12-31,Janus Henderson Forty Fund,47103D603,JFRNX,12/6/2023,12/7/2023,12/7/2023,0.17292891,0.00061399,3.88875
2023-12-31,Janus Henderson Small Cap Value Fund,47103D728,JDSNX,12/8/2023,12/11/2023,12/11/2023,0.26359982,,1.04153
2023-12-31,Janus Henderson Small-Mid Cap Value Fund,47103D736,JVSNX,12/8/2023,12/11/2023,12/11/2023,0.14710101,,
2023-12-31,Janus Henderson Mid Cap Value Fund,47103D744,JDPNX,12/8/2023,12/11/2023,12/11/2023,0.20759292,,1.24686
2023-12-31,Janus Henderson Global Research Fund,47103D777,JDWNX,12/6/2023,12/7/2023,12/7/2023,0.94360551,,3.83992
2023-12-31,Janus Henderson Venture Fund,47103D785,JVTNX,12/6/2023,12/7/2023,12/7/2023,,,4.07932
2023-12-31,Janus Henderson Triton Fund,47103D793,JGMNX,12/6/2023,12/7/2023,12/7/2023,,,1.85381
2023-12-31,Janus Henderson Research Fund,47103D827,JRANX,12/6/2023,12/7/2023,12/7/2023,0.08175764,,1.8962
2023-12-31,Janus Henderson Overseas Fund,47103D835,JDINX,12/6/2023,12/7/2023,12/7/2023,0.66492599,,
2023-12-31,Janus Henderson Global Select Fund,47103D876,JSLNX,12/6/2023,12/7/2023,12/7/2023,0.20292019,0.06121758,1.205
2023-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103E122,JRSNX,12/8/2023,12/11/2023,12/11/2023,0.06193397,,0.31564
2023-12-31,Janus Henderson European Focus Fund,47103X591,HFERX,12/6/2023,12/7/2023,12/7/2023,1.10865364,,
2023-12-31,Janus Henderson Emerging Markets Fund,47103X716,HEMRX,12/6/2023,12/7/2023,12/7/2023,0.06890926,,
2023-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y565,JETNX,12/6/2023,12/7/2023,12/7/2023,0.05887364,,
2023-12-31,Janus Henderson Global Life Sciences Fund,47103Y631,JFNNX,12/6/2023,12/7/2023,12/7/2023,0.15172397,,2.85171
2023-12-31,Janus Henderson Asia Equity Fund,47103Y649,JAQNX,12/6/2023,12/7/2023,12/7/2023,0.00476557,,
2023-12-31,Janus Henderson Forty Fund,47103A641,JDCRX,12/6/2023,12/7/2023,12/7/2023,,0.00061399,3.88875
2023-12-31,Janus Henderson Small Cap Value Fund,47103C175,JDSRX,12/8/2023,12/11/2023,12/11/2023,,,1.04153
2023-12-31,Janus Henderson Mid Cap Value Fund,47103C233,JDPRX,12/8/2023,12/11/2023,12/11/2023,0.08718193,,1.24686
2023-12-31,Janus Henderson Global Research Fund,47103C282,JDWRX,12/6/2023,12/7/2023,12/7/2023,0.12566295,,3.83992
2023-12-31,Janus Henderson Triton Fund,47103C340,JGMRX,12/6/2023,12/7/2023,12/7/2023,,,1.85381
2023-12-31,Janus Henderson Overseas Fund,47103C456,JDIRX,12/6/2023,12/7/2023,12/7/2023,0.3527915,,
2023-12-31,Janus Henderson Global Select Fund,47103C514,JORRX,12/6/2023,12/7/2023,12/7/2023,0.08090215,0.06121758,1.205
2023-12-31,Janus Henderson Enterprise Fund,47103C787,JDMRX,12/6/2023,12/7/2023,12/7/2023,,,9.83348
2023-12-31,Janus Henderson Contrarian Fund,47103C845,JCNRX,12/6/2023,12/7/2023,12/7/2023,,,1.70786
2023-12-31,Janus Henderson Research Fund,47103D173,JRARX,12/6/2023,12/7/2023,12/7/2023,,,1.8962
2023-12-31,Janus Henderson Research Fund,471023275,JRASX,12/6/2023,12/7/2023,12/7/2023,,,1.8962
2023-12-31,Janus Henderson Global Technology and Innovation Fund,471023325,JATSX,12/6/2023,12/7/2023,12/7/2023,,,0.4038
2023-12-31,Janus Henderson Global Life Sciences Fund,471023457,JFNSX,12/6/2023,12/7/2023,12/7/2023,,,2.85171
2023-12-31,Janus Henderson Global Allocation Fund – Conservative,47103A401,JCASX,12/27/2023,12/28/2023,12/28/2023,0.16660556,,
2023-12-31,Janus Henderson Forty Fund,47103A633,JARTX,12/6/2023,12/7/2023,12/7/2023,,0.00061399,3.88875
2023-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A690,JRSSX,12/8/2023,12/11/2023,12/11/2023,0.03707774,,0.31564
2023-12-31,Janus Henderson Global Allocation Fund – Growth,47103A807,JGCSX,12/27/2023,12/28/2023,12/28/2023,0.13875699,,
2023-12-31,Janus Henderson Global Allocation Fund – Moderate,47103A856,JMOSX,12/27/2023,12/28/2023,12/28/2023,0.11794105,,
2023-12-31,Janus Henderson Small Cap Value Fund,47103C167,JISCX,12/8/2023,12/11/2023,12/11/2023,0.09553225,,1.04153
2023-12-31,Janus Henderson Mid Cap Value Fund,47103C225,JMVIX,12/8/2023,12/11/2023,12/11/2023,0.12153758,,1.24686
2023-12-31,Janus Henderson Global Research Fund,47103C274,JWGRX,12/6/2023,12/7/2023,12/7/2023,0.48985145,,3.83992
2023-12-31,Janus Henderson Triton Fund,47103C332,JGMIX,12/6/2023,12/7/2023,12/7/2023,,,1.85381
2023-12-31,Janus Henderson Overseas Fund,47103C449,JIGRX,12/6/2023,12/7/2023,12/7/2023,0.45782825,,
2023-12-31,Janus Henderson Global Select Fund,47103C498,JORIX,12/6/2023,12/7/2023,12/7/2023,0.09319117,0.06121758,1.205
2023-12-31,Janus Henderson Enterprise Fund,47103C779,JGRTX,12/6/2023,12/7/2023,12/7/2023,,,9.83348
2023-12-31,Janus Henderson Contrarian Fund,47103C837,JCNIX,12/6/2023,12/7/2023,12/7/2023,0.01783402,,1.70786
2023-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D256,JAGSX,12/27/2023,12/28/2023,12/28/2023,0.39780948,,
2023-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E189,JSVSX,12/8/2023,12/11/2023,12/11/2023,0.10293029,,
2023-12-31,Janus Henderson Venture Fund,47103E387,JVTSX,12/6/2023,12/7/2023,12/7/2023,,,4.07932
2023-12-31,Janus Henderson European Focus Fund,47103X567,HFESX,12/6/2023,12/7/2023,12/7/2023,0.97559383,,
2023-12-31,Janus Henderson Emerging Markets Fund,47103X674,HEMSX,12/6/2023,12/7/2023,12/7/2023,0.00727411,,
2023-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y557,JESSX,12/6/2023,12/7/2023,12/7/2023,0.01045124,,
2023-12-31,Janus Henderson Global Research Fund,471023309,JAWWX,12/6/2023,12/7/2023,12/7/2023,0.74344525,,3.83992
2023-12-31,Janus Henderson Global Allocation Fund – Conservative,471023499,JSPCX,12/27/2023,12/28/2023,12/28/2023,0.18241443,,
2023-12-31,Janus Henderson Venture Fund,471023507,JAVTX,12/6/2023,12/7/2023,12/7/2023,,,4.07932
2023-12-31,Janus Henderson Global Allocation Fund – Moderate,471023515,JSPMX,12/27/2023,12/28/2023,12/28/2023,0.1698236,,
2023-12-31,Janus Henderson Global Allocation Fund – Growth,471023523,JSPGX,12/27/2023,12/28/2023,12/28/2023,0.17399322,,
2023-12-31,Janus Henderson Triton Fund,471023549,JATTX,12/6/2023,12/7/2023,12/7/2023,,,1.85381
2023-12-31,Janus Henderson Small Cap Value Fund,471023572,JSCVX,12/8/2023,12/11/2023,12/11/2023,0.16708739,,1.04153
2023-12-31,Janus Henderson Mid Cap Value Fund,471023598,JMCVX,12/8/2023,12/11/2023,12/11/2023,0.16982402,,1.24686
2023-12-31,Janus Henderson Global Select Fund,471023648,JORNX,12/6/2023,12/7/2023,12/7/2023,0.17342911,0.06121758,1.205
2023-12-31,Janus Henderson Contrarian Fund,471023655,JSVAX,12/6/2023,12/7/2023,12/7/2023,0.1139291,,1.70786
2023-12-31,Janus Henderson Global Technology and Innovation Fund,471023663,JAGTX,12/6/2023,12/7/2023,12/7/2023,,,0.4038
2023-12-31,Janus Henderson Global Life Sciences Fund,471023671,JAGLX,12/6/2023,12/7/2023,12/7/2023,0.04820322,,2.85171
2023-12-31,Janus Henderson Enterprise Fund,471023804,JAENX,12/6/2023,12/7/2023,12/7/2023,,,9.83348
2023-12-31,Janus Henderson Overseas Fund,471023846,JAOSX,12/6/2023,12/7/2023,12/7/2023,0.56130761,,
2023-12-31,Janus Henderson Research Fund,471023853,JAMRX,12/6/2023,12/7/2023,12/7/2023,,,1.8962
2023-12-31,Janus Henderson Forty Fund,47103A625,JACTX,12/6/2023,12/7/2023,12/7/2023,0.06021978,0.00061399,3.88875
2023-12-31,Janus Henderson Adaptive Risk Managed U.S. Equity Fund,47103A682,JRSTX,12/8/2023,12/11/2023,12/11/2023,0.05014043,,0.31564
2023-12-31,Janus Henderson Adaptive Global Allocation Fund,47103D223,JVGTX,12/27/2023,12/28/2023,12/28/2023,0.39154136,,
2023-12-31,Janus Henderson Small-Mid Cap Value Fund,47103E171,JSVTX,12/8/2023,12/11/2023,12/11/2023,0.11257308,,
2023-12-31,Janus Henderson Asia Equity Fund,47103E320,JAQTX,12/6/2023,12/7/2023,12/7/2023,0.00859813,,
2023-12-31,Janus Henderson European Focus Fund,47103X559,HFETX,12/6/2023,12/7/2023,12/7/2023,1.00656464,,
2023-12-31,Janus Henderson Emerging Markets Fund,47103X666,HEMTX,12/6/2023,12/7/2023,12/7/2023,0.03670112,,
2023-12-31,Janus Henderson Global Sustainable Equity Fund,47103Y540,JETTX,12/6/2023,12/7/2023,12/7/2023,0.02934154,,
